Date,Open,High,Low,Close
10/25/2018,"2.77413%","2.77413%","2.77413%","2.77413%"
10/24/2018,"2.75975%","2.75975%","2.75975%","2.75975%"
10/23/2018,"2.74756%","2.74756%","2.74756%","2.74756%"
10/22/2018,"2.72931%","2.72931%","2.72931%","2.72931%"
10/19/2018,"2.72350%","2.72350%","2.72350%","2.72350%"
10/18/2018,"2.69413%","2.69413%","2.69413%","2.69413%"
10/17/2018,"2.66138%","2.66138%","2.66138%","2.66138%"
10/16/2018,"2.65750%","2.65750%","2.65750%","2.65750%"
10/15/2018,"2.65375%","2.65375%","2.65375%","2.65375%"
10/12/2018,"2.65213%","2.65213%","2.65213%","2.65213%"
10/11/2018,"2.63525%","2.63525%","2.63525%","2.63525%"
10/10/2018,"2.63625%","2.63625%","2.63625%","2.63625%"
10/09/2018,"2.62900%","2.62900%","2.62900%","2.62900%"
10/08/2018,"2.62600%","2.62600%","2.62600%","2.62600%"
10/05/2018,"2.62288%","2.62288%","2.62288%","2.62288%"
10/04/2018,"2.62350%","2.62350%","2.62350%","2.62350%"
10/03/2018,"2.60888%","2.60888%","2.60888%","2.60888%"
10/02/2018,"2.60700%","2.60700%","2.60700%","2.60700%"
10/01/2018,"2.60625%","2.60625%","2.60625%","2.60625%"
09/28/2018,"2.60388%","2.60388%","2.60388%","2.60388%"
09/27/2018,"2.60050%","2.60050%","2.60050%","2.60050%"
09/26/2018,"2.59350%","2.59350%","2.59350%","2.59350%"
09/25/2018,"2.59538%","2.59538%","2.59538%","2.59538%"
09/24/2018,"2.59363%","2.59363%","2.59363%","2.59363%"
09/21/2018,"2.59200%","2.59200%","2.59200%","2.59200%"
09/20/2018,"2.58488%","2.58488%","2.58488%","2.58488%"
09/19/2018,"2.57175%","2.57175%","2.57175%","2.57175%"
09/18/2018,"2.56788%","2.56788%","2.56788%","2.56788%"
09/17/2018,"2.57075%","2.57075%","2.57075%","2.57075%"
09/14/2018,"2.56875%","2.56875%","2.56875%","2.56875%"
09/13/2018,"2.56713%","2.56713%","2.56713%","2.56713%"
09/12/2018,"2.56063%","2.56063%","2.56063%","2.56063%"
09/11/2018,"2.55775%","2.55775%","2.55775%","2.55775%"
09/10/2018,"2.55225%","2.55225%","2.55225%","2.55225%"
09/07/2018,"2.54150%","2.54150%","2.54150%","2.54150%"
09/06/2018,"2.54419%","2.54419%","2.54419%","2.54419%"
09/05/2018,"2.54056%","2.54056%","2.54056%","2.54056%"
09/04/2018,"2.53900%","2.53900%","2.53900%","2.53900%"
08/31/2018,"2.53563%","2.53563%","2.53563%","2.53563%"
08/30/2018,"2.53388%","2.53388%","2.53388%","2.53388%"
08/29/2018,"2.52750%","2.52750%","2.52750%","2.52750%"
08/28/2018,"2.52825%","2.52825%","2.52825%","2.52825%"
08/27/2018,"2.52300%","2.52300%","2.52300%","2.52300%"
08/24/2018,"2.52300%","2.52300%","2.52300%","2.52300%"
08/23/2018,"2.51613%","2.51613%","2.51613%","2.51613%"
08/22/2018,"2.51250%","2.51250%","2.51250%","2.51250%"
08/21/2018,"2.51288%","2.51288%","2.51288%","2.51288%"
08/20/2018,"2.50863%","2.50863%","2.50863%","2.50863%"
08/17/2018,"2.51075%","2.51075%","2.51075%","2.51075%"
08/16/2018,"2.51350%","2.51350%","2.51350%","2.51350%"
08/15/2018,"2.51063%","2.51063%","2.51063%","2.51063%"
08/14/2018,"2.51238%","2.51238%","2.51238%","2.51238%"
08/13/2018,"2.50763%","2.50763%","2.50763%","2.50763%"
08/10/2018,"2.51213%","2.51213%","2.51213%","2.51213%"
08/09/2018,"2.51713%","2.51713%","2.51713%","2.51713%"
08/08/2018,"2.51700%","2.51700%","2.51700%","2.51700%"
08/07/2018,"2.52238%","2.52238%","2.52238%","2.52238%"
08/06/2018,"2.52163%","2.52163%","2.52163%","2.52163%"
08/03/2018,"2.52475%","2.52475%","2.52475%","2.52475%"
08/02/2018,"2.53050%","2.53050%","2.53050%","2.53050%"
08/01/2018,"2.53363%","2.53363%","2.53363%","2.53363%"
07/31/2018,"2.53050%","2.53050%","2.53050%","2.53050%"
07/30/2018,"2.53050%","2.53050%","2.53050%","2.53050%"
07/27/2018,"2.52988%","2.52988%","2.52988%","2.52988%"
07/26/2018,"2.52863%","2.52863%","2.52863%","2.52863%"
07/25/2018,"2.52250%","2.52250%","2.52250%","2.52250%"
07/24/2018,"2.52250%","2.52250%","2.52250%","2.52250%"
07/23/2018,"2.52088%","2.52088%","2.52088%","2.52088%"
07/20/2018,"2.52425%","2.52425%","2.52425%","2.52425%"
07/19/2018,"2.52725%","2.52725%","2.52725%","2.52725%"
07/18/2018,"2.52663%","2.52663%","2.52663%","2.52663%"
07/17/2018,"2.52313%","2.52313%","2.52313%","2.52313%"
07/16/2018,"2.51850%","2.51850%","2.51850%","2.51850%"
07/13/2018,"2.52088%","2.52088%","2.52088%","2.52088%"
07/12/2018,"2.51963%","2.51963%","2.51963%","2.51963%"
07/11/2018,"2.51238%","2.51238%","2.51238%","2.51238%"
07/10/2018,"2.51188%","2.51188%","2.51188%","2.51188%"
07/09/2018,"2.50875%","2.50875%","2.50875%","2.50875%"
07/06/2018,"2.50813%","2.50813%","2.50813%","2.50813%"
07/05/2018,"2.52025%","2.52025%","2.52025%","2.52025%"
07/03/2018,"2.50688%","2.50688%","2.50688%","2.50688%"
07/02/2018,"2.50969%","2.50969%","2.50969%","2.50969%"
06/29/2018,"2.50125%","2.50125%","2.50125%","2.50125%"
06/28/2018,"2.50125%","2.50125%","2.50125%","2.50125%"
06/27/2018,"2.50063%","2.50063%","2.50063%","2.50063%"
06/26/2018,"2.50250%","2.50250%","2.50250%","2.50250%"
06/25/2018,"2.50250%","2.50250%","2.50250%","2.50250%"
06/22/2018,"2.50750%","2.50750%","2.50750%","2.50750%"
06/21/2018,"2.50438%","2.50438%","2.50438%","2.50438%"
06/20/2018,"2.50088%","2.50088%","2.50088%","2.50088%"
06/19/2018,"2.49500%","2.49500%","2.49500%","2.49500%"
06/18/2018,"2.49688%","2.49688%","2.49688%","2.49688%"
06/15/2018,"2.50375%","2.50375%","2.50375%","2.50375%"
06/14/2018,"2.50288%","2.50288%","2.50288%","2.50288%"
06/13/2018,"2.50013%","2.50013%","2.50013%","2.50013%"
06/12/2018,"2.49875%","2.49875%","2.49875%","2.49875%"
06/11/2018,"2.49313%","2.49313%","2.49313%","2.49313%"
06/08/2018,"2.48875%","2.48875%","2.48875%","2.48875%"
06/07/2018,"2.49188%","2.49188%","2.49188%","2.49188%"
06/06/2018,"2.48375%","2.48375%","2.48375%","2.48375%"
06/05/2018,"2.47963%","2.47963%","2.47963%","2.47963%"
06/04/2018,"2.48400%","2.48400%","2.48400%","2.48400%"
06/01/2018,"2.47438%","2.47438%","2.47438%","2.47438%"
05/31/2018,"2.47375%","2.47375%","2.47375%","2.47375%"
05/30/2018,"2.46688%","2.46688%","2.46688%","2.46688%"
05/29/2018,"2.47000%","2.47000%","2.47000%","2.47000%"
05/25/2018,"2.48188%","2.48188%","2.48188%","2.48188%"
05/24/2018,"2.48500%","2.48500%","2.48500%","2.48500%"
05/23/2018,"2.49750%","2.49750%","2.49750%","2.49750%"
05/22/2018,"2.49938%","2.49938%","2.49938%","2.49938%"
05/21/2018,"2.49875%","2.49875%","2.49875%","2.49875%"
05/18/2018,"2.49875%","2.49875%","2.49875%","2.49875%"
05/17/2018,"2.49938%","2.49938%","2.49938%","2.49938%"
05/16/2018,"2.49438%","2.49438%","2.49438%","2.49438%"
05/15/2018,"2.49250%","2.49250%","2.49250%","2.49250%"
05/14/2018,"2.50063%","2.50063%","2.50063%","2.50063%"
05/11/2018,"2.51500%","2.51500%","2.51500%","2.51500%"
05/10/2018,"2.51688%","2.51688%","2.51688%","2.51688%"
05/09/2018,"2.51813%","2.51813%","2.51813%","2.51813%"
05/08/2018,"2.52375%","2.52375%","2.52375%","2.52375%"
05/07/2018,"2.52019%","2.52019%","2.52019%","2.52019%"
05/04/2018,"2.52019%","2.52019%","2.52019%","2.52019%"
05/03/2018,"2.51488%","2.51488%","2.51488%","2.51488%"
05/02/2018,"2.51269%","2.51269%","2.51269%","2.51269%"
05/01/2018,"2.51425%","2.51425%","2.51425%","2.51425%"
04/30/2018,"2.51175%","2.51175%","2.51175%","2.51175%"
04/27/2018,"2.51956%","2.51956%","2.51956%","2.51956%"
04/26/2018,"2.52175%","2.52175%","2.52175%","2.52175%"
04/25/2018,"2.51925%","2.51925%","2.51925%","2.51925%"
04/24/2018,"2.51625%","2.51625%","2.51625%","2.51625%"
04/23/2018,"2.51563%","2.51563%","2.51563%","2.51563%"
04/20/2018,"2.51125%","2.51125%","2.51125%","2.51125%"
04/19/2018,"2.50938%","2.50938%","2.50938%","2.50938%"
04/18/2018,"2.50313%","2.50313%","2.50313%","2.50313%"
04/17/2018,"2.50125%","2.50125%","2.50125%","2.50125%"
04/16/2018,"2.50313%","2.50313%","2.50313%","2.50313%"
04/13/2018,"2.49000%","2.49000%","2.49000%","2.49000%"
04/12/2018,"2.48188%","2.48188%","2.48188%","2.48188%"
04/11/2018,"2.47250%","2.47250%","2.47250%","2.47250%"
04/10/2018,"2.46750%","2.46750%","2.46750%","2.46750%"
04/09/2018,"2.47063%","2.47063%","2.47063%","2.47063%"
04/06/2018,"2.47219%","2.47219%","2.47219%","2.47219%"
04/05/2018,"2.46625%","2.46625%","2.46625%","2.46625%"
04/04/2018,"2.46000%","2.46000%","2.46000%","2.46000%"
04/03/2018,"2.45988%","2.45988%","2.45988%","2.45988%"
04/02/2018,"2.45240%","2.45240%","2.45240%","2.45240%"
03/29/2018,"2.45240%","2.45240%","2.45240%","2.45240%"
03/28/2018,"2.44403%","2.44403%","2.44403%","2.44403%"
03/27/2018,"2.45299%","2.45299%","2.45299%","2.45299%"
03/26/2018,"2.45380%","2.45380%","2.45380%","2.45380%"
03/23/2018,"2.44971%","2.44971%","2.44971%","2.44971%"
03/22/2018,"2.44730%","2.44730%","2.44730%","2.44730%"
03/21/2018,"2.43422%","2.43422%","2.43422%","2.43422%"
03/20/2018,"2.40988%","2.40988%","2.40988%","2.40988%"
03/19/2018,"2.39050%","2.39050%","2.39050%","2.39050%"
03/16/2018,"2.36363%","2.36363%","2.36363%","2.36363%"
03/15/2018,"2.34175%","2.34175%","2.34175%","2.34175%"
03/14/2018,"2.32113%","2.32113%","2.32113%","2.32113%"
03/13/2018,"2.30425%","2.30425%","2.30425%","2.30425%"
03/12/2018,"2.28675%","2.28675%","2.28675%","2.28675%"
03/09/2018,"2.26863%","2.26863%","2.26863%","2.26863%"
03/08/2018,"2.25925%","2.25925%","2.25925%","2.25925%"
03/07/2018,"2.24550%","2.24550%","2.24550%","2.24550%"
03/06/2018,"2.24051%","2.24051%","2.24051%","2.24051%"
03/05/2018,"2.22929%","2.22929%","2.22929%","2.22929%"
03/02/2018,"2.22843%","2.22843%","2.22843%","2.22843%"
03/01/2018,"2.22488%","2.22488%","2.22488%","2.22488%"
02/28/2018,"2.22375%","2.22375%","2.22375%","2.22375%"
02/27/2018,"2.21125%","2.21125%","2.21125%","2.21125%"
02/26/2018,"2.20113%","2.20113%","2.20113%","2.20113%"
02/23/2018,"2.18188%","2.18188%","2.18188%","2.18188%"
02/22/2018,"2.16800%","2.16800%","2.16800%","2.16800%"
02/21/2018,"2.14550%","2.14550%","2.14550%","2.14550%"
02/20/2018,"2.12863%","2.12863%","2.12863%","2.12863%"
02/16/2018,"2.10613%","2.10613%","2.10613%","2.10613%"
02/15/2018,"2.09644%","2.09644%","2.09644%","2.09644%"
02/14/2018,"2.06283%","2.06283%","2.06283%","2.06283%"
02/13/2018,"2.05715%","2.05715%","2.05715%","2.05715%"
02/12/2018,"2.04863%","2.04863%","2.04863%","2.04863%"
02/09/2018,"2.03831%","2.03831%","2.03831%","2.03831%"
02/08/2018,"2.02633%","2.02633%","2.02633%","2.02633%"
02/07/2018,"2.00438%","2.00438%","2.00438%","2.00438%"
02/06/2018,"1.99188%","1.99188%","1.99188%","1.99188%"
02/05/2018,"2.00080%","2.00080%","2.00080%","2.00080%"
02/02/2018,"1.99214%","1.99214%","1.99214%","1.99214%"
02/01/2018,"1.98300%","1.98300%","1.98300%","1.98300%"
01/31/2018,"1.96625%","1.96625%","1.96625%","1.96625%"
01/30/2018,"1.96625%","1.96625%","1.96625%","1.96625%"
01/29/2018,"1.96719%","1.96719%","1.96719%","1.96719%"
01/26/2018,"1.95965%","1.95965%","1.95965%","1.95965%"
01/25/2018,"1.94969%","1.94969%","1.94969%","1.94969%"
01/24/2018,"1.93738%","1.93738%","1.93738%","1.93738%"
01/23/2018,"1.92844%","1.92844%","1.92844%","1.92844%"
01/22/2018,"1.92550%","1.92550%","1.92550%","1.92550%"
01/19/2018,"1.93175%","1.93175%","1.93175%","1.93175%"
01/18/2018,"1.92550%","1.92550%","1.92550%","1.92550%"
01/17/2018,"1.91300%","1.91300%","1.91300%","1.91300%"
01/16/2018,"1.90406%","1.90406%","1.90406%","1.90406%"
01/12/2018,"1.88769%","1.88769%","1.88769%","1.88769%"
01/11/2018,"1.88027%","1.88027%","1.88027%","1.88027%"
01/10/2018,"1.87144%","1.87144%","1.87144%","1.87144%"
01/09/2018,"1.86519%","1.86519%","1.86519%","1.86519%"
01/08/2018,"1.86529%","1.86529%","1.86529%","1.86529%"
01/05/2018,"1.86507%","1.86507%","1.86507%","1.86507%"
01/04/2018,"1.85831%","1.85831%","1.85831%","1.85831%"
01/03/2018,"1.84269%","1.84269%","1.84269%","1.84269%"
01/02/2018,"1.83938%","1.83938%","1.83938%","1.83938%"
