Date,Open,High,Low,Close
10/17/2019,"1.97450%","1.97450%","1.97450%","1.97450%"
10/16/2019,"1.98588%","1.98588%","1.98588%","1.98588%"
10/15/2019,"1.97725%","1.97725%","1.97725%","1.97725%"
10/14/2019,"1.97800%","1.97800%","1.97800%","1.97800%"
10/11/2019,"1.97563%","1.97563%","1.97563%","1.97563%"
10/10/2019,"1.93550%","1.93550%","1.93550%","1.93550%"
10/09/2019,"1.94275%","1.94275%","1.94275%","1.94275%"
10/08/2019,"1.96338%","1.96338%","1.96338%","1.96338%"
10/07/2019,"1.96038%","1.96038%","1.96038%","1.96038%"
10/04/2019,"1.95063%","1.95063%","1.95063%","1.95063%"
10/03/2019,"1.98500%","1.98500%","1.98500%","1.98500%"
10/02/2019,"2.01700%","2.01700%","2.01700%","2.01700%"
10/01/2019,"2.05650%","2.05650%","2.05650%","2.05650%"
09/30/2019,"2.05563%","2.05563%","2.05563%","2.05563%"
09/27/2019,"2.06300%","2.06300%","2.06300%","2.06300%"
09/26/2019,"2.06438%","2.06438%","2.06438%","2.06438%"
09/25/2019,"2.04413%","2.04413%","2.04413%","2.04413%"
09/24/2019,"2.06300%","2.06300%","2.06300%","2.06300%"
09/23/2019,"2.05850%","2.05850%","2.05850%","2.05850%"
09/20/2019,"2.07038%","2.07038%","2.07038%","2.07038%"
09/19/2019,"2.08400%","2.08400%","2.08400%","2.08400%"
09/18/2019,"2.08150%","2.08150%","2.08150%","2.08150%"
09/17/2019,"2.08525%","2.08525%","2.08525%","2.08525%"
09/16/2019,"2.07800%","2.07800%","2.07800%","2.07800%"
09/13/2019,"2.07025%","2.07025%","2.07025%","2.07025%"
09/12/2019,"2.04725%","2.04725%","2.04725%","2.04725%"
09/11/2019,"2.05288%","2.05288%","2.05288%","2.05288%"
09/10/2019,"2.03513%","2.03513%","2.03513%","2.03513%"
09/09/2019,"2.03563%","2.03563%","2.03563%","2.03563%"
09/06/2019,"2.03413%","2.03413%","2.03413%","2.03413%"
09/05/2019,"1.98850%","1.98850%","1.98850%","1.98850%"
09/04/2019,"1.98725%","1.98725%","1.98725%","1.98725%"
09/03/2019,"2.01238%","2.01238%","2.01238%","2.01238%"
09/02/2019,"2.02400%","2.02400%","2.02400%","2.02400%"
08/30/2019,"2.03650%","2.03650%","2.03650%","2.03650%"
08/29/2019,"2.03138%","2.03138%","2.03138%","2.03138%"
08/28/2019,"2.03513%","2.03513%","2.03513%","2.03513%"
08/27/2019,"2.03750%","2.03750%","2.03750%","2.03750%"
08/23/2019,"2.08013%","2.08013%","2.08013%","2.08013%"
08/22/2019,"2.04250%","2.04250%","2.04250%","2.04250%"
08/21/2019,"2.02538%","2.02538%","2.02538%","2.02538%"
08/20/2019,"2.02363%","2.02363%","2.02363%","2.02363%"
08/19/2019,"2.02913%","2.02913%","2.02913%","2.02913%"
08/16/2019,"2.01675%","2.01675%","2.01675%","2.01675%"
08/15/2019,"2.01400%","2.01400%","2.01400%","2.01400%"
08/14/2019,"2.07988%","2.07988%","2.07988%","2.07988%"
08/13/2019,"2.03400%","2.03400%","2.03400%","2.03400%"
08/12/2019,"2.05763%","2.05763%","2.05763%","2.05763%"
08/09/2019,"2.05200%","2.05200%","2.05200%","2.05200%"
08/08/2019,"2.05025%","2.05025%","2.05025%","2.05025%"
08/07/2019,"2.04763%","2.04763%","2.04763%","2.04763%"
08/06/2019,"2.05113%","2.05113%","2.05113%","2.05113%"
08/05/2019,"2.08588%","2.08588%","2.08588%","2.08588%"
08/02/2019,"2.13300%","2.13300%","2.13300%","2.13300%"
08/01/2019,"2.22688%","2.22688%","2.22688%","2.22688%"
07/31/2019,"2.20688%","2.20688%","2.20688%","2.20688%"
07/30/2019,"2.19163%","2.19163%","2.19163%","2.19163%"
07/29/2019,"2.19625%","2.19625%","2.19625%","2.19625%"
07/26/2019,"2.20488%","2.20488%","2.20488%","2.20488%"
07/25/2019,"2.17750%","2.17750%","2.17750%","2.17750%"
07/24/2019,"2.18313%","2.18313%","2.18313%","2.18313%"
07/23/2019,"2.18488%","2.18488%","2.18488%","2.18488%"
07/22/2019,"2.18075%","2.18075%","2.18075%","2.18075%"
07/19/2019,"2.14425%","2.14425%","2.14425%","2.14425%"
07/18/2019,"2.17425%","2.17425%","2.17425%","2.17425%"
07/17/2019,"2.19875%","2.19875%","2.19875%","2.19875%"
07/16/2019,"2.20700%","2.20700%","2.20700%","2.20700%"
07/15/2019,"2.21713%","2.21713%","2.21713%","2.21713%"
07/12/2019,"2.22925%","2.22925%","2.22925%","2.22925%"
07/11/2019,"2.21263%","2.21263%","2.21263%","2.21263%"
07/10/2019,"2.26238%","2.26238%","2.26238%","2.26238%"
07/09/2019,"2.25675%","2.25675%","2.25675%","2.25675%"
07/08/2019,"2.25650%","2.25650%","2.25650%","2.25650%"
07/05/2019,"2.20975%","2.20975%","2.20975%","2.20975%"
07/04/2019,"2.20063%","2.20063%","2.20063%","2.20063%"
07/03/2019,"2.20888%","2.20888%","2.20888%","2.20888%"
07/02/2019,"2.22638%","2.22638%","2.22638%","2.22638%"
07/01/2019,"2.21850%","2.21850%","2.21850%","2.21850%"
06/28/2019,"2.20050%","2.20050%","2.20050%","2.20050%"
06/27/2019,"2.21338%","2.21338%","2.21338%","2.21338%"
06/26/2019,"2.19975%","2.19975%","2.19975%","2.19975%"
06/25/2019,"2.18275%","2.18275%","2.18275%","2.18275%"
06/24/2019,"2.20988%","2.20988%","2.20988%","2.20988%"
06/21/2019,"2.22013%","2.22013%","2.22013%","2.22013%"
06/20/2019,"2.21675%","2.21675%","2.21675%","2.21675%"
06/19/2019,"2.30000%","2.30000%","2.30000%","2.30000%"
06/18/2019,"2.29800%","2.29800%","2.29800%","2.29800%"
06/17/2019,"2.30875%","2.30875%","2.30875%","2.30875%"
06/14/2019,"2.27738%","2.27738%","2.27738%","2.27738%"
06/13/2019,"2.31838%","2.31838%","2.31838%","2.31838%"
06/12/2019,"2.34163%","2.34163%","2.34163%","2.34163%"
06/11/2019,"2.35200%","2.35200%","2.35200%","2.35200%"
06/10/2019,"2.34875%","2.34875%","2.34875%","2.34875%"
06/07/2019,"2.37175%","2.37175%","2.37175%","2.37175%"
06/06/2019,"2.37788%","2.37788%","2.37788%","2.37788%"
06/05/2019,"2.40838%","2.40838%","2.40838%","2.40838%"
06/04/2019,"2.42425%","2.42425%","2.42425%","2.42425%"
06/03/2019,"2.45550%","2.45550%","2.45550%","2.45550%"
05/31/2019,"2.51663%","2.51663%","2.51663%","2.51663%"
05/30/2019,"2.54375%","2.54375%","2.54375%","2.54375%"
05/29/2019,"2.52438%","2.52438%","2.52438%","2.52438%"
05/28/2019,"2.54125%","2.54125%","2.54125%","2.54125%"
05/24/2019,"2.54863%","2.54863%","2.54863%","2.54863%"
05/23/2019,"2.56013%","2.56013%","2.56013%","2.56013%"
05/22/2019,"2.57063%","2.57063%","2.57063%","2.57063%"
05/21/2019,"2.56325%","2.56325%","2.56325%","2.56325%"
05/20/2019,"2.55975%","2.55975%","2.55975%","2.55975%"
05/17/2019,"2.55375%","2.55375%","2.55375%","2.55375%"
05/16/2019,"2.55150%","2.55150%","2.55150%","2.55150%"
05/15/2019,"2.55088%","2.55088%","2.55088%","2.55088%"
05/14/2019,"2.55088%","2.55088%","2.55088%","2.55088%"
05/13/2019,"2.58763%","2.58763%","2.58763%","2.58763%"
05/10/2019,"2.58700%","2.58700%","2.58700%","2.58700%"
05/09/2019,"2.58163%","2.58163%","2.58163%","2.58163%"
05/08/2019,"2.58225%","2.58225%","2.58225%","2.58225%"
05/07/2019,"2.59438%","2.59438%","2.59438%","2.59438%"
05/06/2019,"2.61738%","2.61738%","2.61738%","2.61738%"
05/03/2019,"2.61738%","2.61738%","2.61738%","2.61738%"
05/02/2019,"2.63850%","2.63850%","2.63850%","2.63850%"
05/01/2019,"2.61150%","2.61150%","2.61150%","2.61150%"
04/30/2019,"2.62200%","2.62200%","2.62200%","2.62200%"
04/29/2019,"2.61200%","2.61200%","2.61200%","2.61200%"
04/26/2019,"2.61575%","2.61575%","2.61575%","2.61575%"
04/25/2019,"2.61975%","2.61975%","2.61975%","2.61250%"
04/24/2019,"2.61988%","2.61988%","2.61988%","2.61975%"
04/23/2019,"2.62900%","2.62900%","2.62900%","2.61988%"
04/22/2019,"2.62900%","2.62900%","2.62900%","2.62900%"
04/19/2019,"2.62900%","2.62900%","2.62900%","2.62900%"
04/18/2019,"2.62900%","2.62900%","2.62900%","2.62900%"
04/17/2019,"2.63363%","2.63363%","2.63363%","2.63363%"
04/16/2019,"2.63138%","2.63138%","2.63138%","2.63138%"
04/15/2019,"2.63763%","2.63763%","2.63763%","2.63763%"
04/12/2019,"2.63775%","2.63775%","2.63775%","2.63775%"
04/11/2019,"2.63125%","2.63125%","2.63125%","2.63125%"
04/10/2019,"2.62700%","2.62700%","2.62700%","2.62700%"
04/09/2019,"2.62850%","2.62850%","2.62850%","2.62850%"
04/08/2019,"2.63163%","2.63163%","2.63163%","2.63163%"
04/05/2019,"2.64463%","2.64463%","2.64463%","2.64463%"
04/04/2019,"2.64588%","2.64588%","2.64588%","2.64588%"
04/03/2019,"2.65513%","2.65513%","2.65513%","2.65513%"
04/02/2019,"2.65063%","2.65063%","2.65063%","2.65063%"
04/01/2019,"2.66913%","2.66913%","2.66913%","2.66913%"
03/29/2019,"2.65950%","2.65950%","2.65950%","2.65950%"
03/28/2019,"2.64113%","2.64113%","2.64113%","2.64113%"
03/27/2019,"2.65075%","2.65075%","2.65075%","2.65075%"
03/26/2019,"2.68213%","2.68213%","2.68213%","2.68213%"
03/25/2019,"2.67300%","2.67300%","2.67300%","2.67300%"
03/22/2019,"2.67600%","2.67600%","2.67600%","2.67600%"
03/21/2019,"2.67738%","2.67738%","2.67738%","2.67738%"
03/20/2019,"2.67900%","2.67900%","2.67900%","2.67900%"
03/19/2019,"2.67413%","2.67413%","2.67413%","2.67413%"
03/18/2019,"2.67063%","2.67063%","2.67063%","2.67063%"
03/15/2019,"2.67175%","2.67175%","2.67175%","2.67175%"
03/14/2019,"2.67913%","2.67913%","2.67913%","2.67913%"
03/13/2019,"2.67638%","2.67638%","2.67638%","2.67638%"
03/12/2019,"2.68213%","2.68213%","2.68213%","2.68213%"
03/11/2019,"2.67925%","2.67925%","2.67925%","2.67925%"
03/08/2019,"2.67900%","2.67900%","2.67900%","2.67900%"
03/07/2019,"2.68275%","2.68275%","2.68275%","2.68275%"
03/06/2019,"2.68813%","2.68813%","2.68813%","2.68813%"
03/05/2019,"2.68475%","2.68475%","2.68475%","2.68475%"
03/04/2019,"2.68263%","2.68263%","2.68263%","2.68263%"
03/01/2019,"2.68213%","2.68213%","2.68213%","2.68213%"
02/28/2019,"2.68575%","2.68575%","2.68575%","2.68575%"
02/27/2019,"2.68500%","2.68500%","2.68500%","2.68500%"
02/26/2019,"2.68700%","2.68700%","2.68700%","2.68700%"
02/25/2019,"2.69313%","2.69313%","2.69313%","2.69313%"
02/22/2019,"2.70600%","2.70600%","2.70600%","2.70600%"
02/21/2019,"2.70425%","2.70425%","2.70425%","2.70425%"
02/20/2019,"2.69338%","2.69338%","2.69338%","2.69338%"
02/19/2019,"2.73575%","2.73575%","2.73575%","2.73575%"
02/18/2019,"2.75538%","2.75538%","2.75538%","2.75538%"
02/15/2019,"2.75375%","2.75375%","2.75375%","2.75375%"
02/14/2019,"2.74400%","2.74400%","2.74400%","2.74400%"
02/13/2019,"2.74325%","2.74325%","2.74325%","2.74325%"
02/12/2019,"2.74050%","2.74050%","2.74050%","2.74050%"
02/11/2019,"2.73363%","2.73363%","2.73363%","2.73363%"
02/08/2019,"2.74188%","2.74188%","2.74188%","2.74188%"
02/07/2019,"2.76500%","2.76500%","2.76500%","2.76500%"
02/06/2019,"2.77625%","2.77625%","2.77625%","2.77625%"
02/05/2019,"2.77750%","2.77750%","2.77750%","2.77750%"
02/04/2019,"2.79575%","2.79575%","2.79575%","2.79575%"
02/01/2019,"2.79000%","2.79000%","2.79000%","2.79000%"
01/31/2019,"2.79950%","2.79950%","2.79950%","2.79950%"
01/30/2019,"2.81150%","2.81150%","2.81150%","2.81150%"
01/29/2019,"2.82338%","2.82338%","2.82338%","2.82338%"
01/28/2019,"2.82988%","2.82988%","2.82988%","2.82988%"
01/25/2019,"2.83225%","2.83225%","2.83225%","2.83225%"
01/24/2019,"2.85013%","2.85013%","2.85013%","2.85013%"
01/23/2019,"2.85363%","2.85363%","2.85363%","2.85363%"
01/22/2019,"2.85363%","2.85363%","2.85363%","2.85363%"
01/21/2019,"2.85475%","2.85475%","2.85475%","2.85475%"
01/18/2019,"2.85188%","2.85188%","2.85188%","2.85188%"
01/17/2019,"2.85250%","2.85250%","2.85250%","2.85250%"
01/16/2019,"2.86163%","2.86163%","2.86163%","2.86163%"
01/15/2019,"2.84581%","2.84581%","2.84581%","2.84581%"
01/14/2019,"2.85344%","2.85344%","2.85344%","2.85344%"
01/11/2019,"2.86463%","2.86463%","2.86463%","2.86463%"
01/10/2019,"2.86044%","2.86044%","2.86044%","2.86044%"
01/09/2019,"2.86975%","2.86975%","2.86975%","2.86975%"
01/08/2019,"2.85256%","2.85256%","2.85256%","2.85256%"
01/07/2019,"2.84875%","2.84875%","2.84875%","2.84875%"
01/04/2019,"2.85575%","2.85575%","2.85575%","2.85575%"
01/03/2019,"2.85888%","2.85888%","2.85888%","2.85888%"
01/02/2019,"2.87394%","2.87394%","2.87394%","2.87394%"
01/01/2019,"2.87563%","2.87563%","2.87563%","2.87563%"
