Date,Open,High,Low,Close
11/01/2018,"3.09613%","3.09613%","3.09613%","3.09613%"
10/31/2018,"3.08375%","3.08375%","3.08375%","3.08375%"
10/30/2018,"3.07088%","3.07088%","3.07088%","3.07088%"
10/29/2018,"3.06375%","3.06375%","3.06375%","3.06375%"
10/26/2018,"3.05675%","3.05675%","3.05675%","3.05675%"
10/25/2018,"3.05175%","3.05175%","3.05175%","3.05175%"
10/24/2018,"3.03938%","3.03938%","3.03938%","3.03938%"
10/23/2018,"3.03438%","3.03438%","3.03438%","3.03438%"
10/22/2018,"3.03100%","3.03100%","3.03100%","3.03100%"
10/19/2018,"3.02038%","3.02038%","3.02038%","3.02038%"
10/18/2018,"3.00056%","3.00056%","3.00056%","3.00056%"
10/17/2018,"2.96575%","2.96575%","2.96575%","2.96575%"
10/16/2018,"2.96713%","2.96713%","2.96713%","2.96713%"
10/15/2018,"2.96681%","2.96681%","2.96681%","2.96681%"
10/12/2018,"2.96338%","2.96338%","2.96338%","2.96338%"
10/11/2018,"2.95425%","2.95425%","2.95425%","2.95425%"
10/10/2018,"2.96913%","2.96913%","2.96913%","2.96913%"
10/09/2018,"2.96200%","2.96200%","2.96200%","2.96200%"
10/08/2018,"2.95788%","2.95788%","2.95788%","2.95788%"
10/05/2018,"2.95831%","2.95831%","2.95831%","2.95831%"
10/04/2018,"2.95688%","2.95688%","2.95688%","2.95688%"
10/03/2018,"2.92725%","2.92725%","2.92725%","2.92725%"
10/02/2018,"2.92475%","2.92475%","2.92475%","2.92475%"
10/01/2018,"2.92550%","2.92550%","2.92550%","2.92550%"
09/28/2018,"2.91863%","2.91863%","2.91863%","2.91863%"
09/27/2018,"2.91738%","2.91738%","2.91738%","2.91738%"
09/26/2018,"2.91450%","2.91450%","2.91450%","2.91450%"
09/25/2018,"2.91188%","2.91188%","2.91188%","2.91188%"
09/24/2018,"2.90888%","2.90888%","2.90888%","2.90888%"
09/21/2018,"2.90825%","2.90825%","2.90825%","2.90825%"
09/20/2018,"2.89663%","2.89663%","2.89663%","2.89663%"
09/19/2018,"2.88713%","2.88713%","2.88713%","2.88713%"
09/18/2018,"2.87950%","2.87950%","2.87950%","2.87950%"
09/17/2018,"2.87944%","2.87944%","2.87944%","2.87944%"
09/14/2018,"2.88019%","2.88019%","2.88019%","2.88019%"
09/13/2018,"2.87344%","2.87344%","2.87344%","2.87344%"
09/12/2018,"2.86456%","2.86456%","2.86456%","2.86456%"
09/11/2018,"2.86850%","2.86850%","2.86850%","2.86850%"
09/10/2018,"2.86263%","2.86263%","2.86263%","2.86263%"
09/07/2018,"2.84550%","2.84550%","2.84550%","2.84550%"
09/06/2018,"2.84906%","2.84906%","2.84906%","2.84906%"
09/05/2018,"2.84394%","2.84394%","2.84394%","2.84394%"
09/04/2018,"2.84288%","2.84288%","2.84288%","2.84288%"
09/03/2018,"2.83888%","2.83888%","2.83888%","2.83888%"
08/31/2018,"2.84000%","2.84000%","2.84000%","2.84000%"
08/30/2018,"2.84238%","2.84238%","2.84238%","2.84238%"
08/29/2018,"2.83300%","2.83300%","2.83300%","2.83300%"
08/28/2018,"2.82813%","2.82813%","2.82813%","2.82813%"
08/24/2018,"2.82000%","2.82000%","2.82000%","2.82000%"
08/23/2018,"2.81200%","2.81200%","2.81200%","2.81200%"
08/22/2018,"2.80800%","2.80800%","2.80800%","2.80800%"
08/21/2018,"2.80775%","2.80775%","2.80775%","2.80775%"
08/20/2018,"2.81300%","2.81300%","2.81300%","2.81300%"
08/19/2018,"2.81300%","2.81300%","2.81300%","2.81300%"
08/17/2018,"2.81300%","2.81300%","2.81300%","2.81300%"
08/16/2018,"2.81663%","2.81663%","2.81663%","2.81663%"
08/15/2018,"2.81488%","2.81488%","2.81488%","2.81488%"
08/14/2018,"2.81350%","2.81350%","2.81350%","2.81350%"
08/13/2018,"2.80300%","2.80300%","2.80300%","2.80300%"
08/10/2018,"2.81550%","2.81550%","2.81550%","2.81550%"
08/09/2018,"2.82750%","2.82750%","2.82750%","2.82750%"
08/08/2018,"2.82775%","2.82775%","2.82775%","2.82775%"
08/07/2018,"2.82431%","2.82431%","2.82431%","2.82431%"
08/06/2018,"2.82688%","2.82688%","2.82688%","2.82688%"
08/03/2018,"2.82738%","2.82738%","2.82738%","2.82738%"
08/02/2018,"2.82775%","2.82775%","2.82775%","2.82775%"
08/01/2018,"2.83213%","2.83213%","2.83213%","2.83213%"
07/31/2018,"2.82781%","2.82781%","2.82781%","2.82781%"
07/30/2018,"2.82125%","2.82125%","2.82125%","2.82125%"
07/27/2018,"2.82138%","2.82138%","2.82138%","2.82138%"
07/26/2018,"2.81663%","2.81663%","2.81663%","2.81663%"
07/25/2018,"2.80775%","2.80775%","2.80775%","2.80775%"
07/24/2018,"2.80800%","2.80800%","2.80800%","2.80800%"
07/23/2018,"2.79919%","2.79919%","2.79919%","2.79919%"
07/22/2018,"2.80163%","2.80163%","2.80163%","2.80163%"
07/20/2018,"2.80163%","2.80163%","2.80163%","2.80163%"
07/19/2018,"2.80744%","2.80744%","2.80744%","2.80744%"
07/18/2018,"2.80088%","2.80088%","2.80088%","2.80088%"
07/17/2018,"2.79575%","2.79575%","2.79575%","2.79575%"
07/16/2018,"2.78775%","2.78775%","2.78775%","2.78775%"
07/13/2018,"2.78688%","2.78688%","2.78688%","2.78688%"
07/12/2018,"2.78531%","2.78531%","2.78531%","2.78531%"
07/11/2018,"2.77844%","2.77844%","2.77844%","2.77844%"
07/10/2018,"2.78094%","2.78094%","2.78094%","2.78094%"
07/09/2018,"2.77594%","2.77594%","2.77594%","2.77594%"
07/06/2018,"2.77375%","2.77375%","2.77375%","2.77375%"
07/05/2018,"2.78400%","2.78400%","2.78400%","2.78400%"
07/04/2018,"2.77344%","2.77344%","2.77344%","2.77344%"
07/03/2018,"2.77313%","2.77313%","2.77313%","2.77313%"
07/02/2018,"2.77156%","2.77156%","2.77156%","2.77156%"
06/29/2018,"2.76406%","2.76406%","2.76406%","2.76406%"
06/28/2018,"2.76313%","2.76313%","2.76313%","2.76313%"
06/27/2018,"2.76281%","2.76281%","2.76281%","2.76281%"
06/26/2018,"2.77094%","2.77094%","2.77094%","2.77094%"
06/25/2018,"2.76594%","2.76594%","2.76594%","2.76594%"
06/24/2018,"2.77688%","2.77688%","2.77688%","2.77688%"
06/22/2018,"2.77688%","2.77688%","2.77688%","2.77688%"
06/21/2018,"2.77031%","2.77031%","2.77031%","2.77031%"
06/20/2018,"2.77250%","2.77250%","2.77250%","2.77250%"
06/19/2018,"2.76250%","2.76250%","2.76250%","2.76250%"
06/18/2018,"2.77188%","2.77188%","2.77188%","2.77188%"
06/15/2018,"2.77219%","2.77219%","2.77219%","2.77219%"
06/14/2018,"2.77188%","2.77188%","2.77188%","2.77188%"
06/13/2018,"2.76688%","2.76688%","2.76688%","2.76688%"
06/12/2018,"2.76469%","2.76469%","2.76469%","2.76469%"
06/11/2018,"2.75794%","2.75794%","2.75794%","2.75794%"
06/10/2018,"2.74025%","2.74025%","2.74025%","2.74025%"
06/08/2018,"2.74025%","2.74025%","2.74025%","2.74025%"
06/07/2018,"2.75375%","2.75375%","2.75375%","2.75375%"
06/06/2018,"2.74088%","2.74088%","2.74088%","2.74088%"
06/05/2018,"2.73888%","2.73888%","2.73888%","2.73888%"
06/04/2018,"2.74011%","2.74011%","2.74011%","2.74011%"
06/01/2018,"2.72413%","2.72413%","2.72413%","2.72413%"
05/31/2018,"2.71813%","2.71813%","2.71813%","2.71813%"
05/30/2018,"2.70000%","2.70000%","2.70000%","2.70000%"
05/29/2018,"2.70750%","2.70750%","2.70750%","2.70750%"
05/27/2018,"2.73137%","2.73137%","2.73137%","2.73137%"
05/25/2018,"2.73137%","2.73137%","2.73137%","2.73137%"
05/24/2018,"2.73742%","2.73742%","2.73742%","2.73742%"
05/23/2018,"2.75409%","2.75409%","2.75409%","2.75409%"
05/22/2018,"2.76402%","2.76402%","2.76402%","2.76402%"
05/21/2018,"2.76523%","2.76523%","2.76523%","2.76523%"
05/18/2018,"2.76482%","2.76482%","2.76482%","2.76482%"
05/17/2018,"2.76648%","2.76648%","2.76648%","2.76648%"
05/16/2018,"2.76148%","2.76148%","2.76148%","2.76148%"
05/15/2018,"2.75386%","2.75386%","2.75386%","2.75386%"
05/14/2018,"2.75748%","2.75748%","2.75748%","2.75748%"
05/13/2018,"2.76579%","2.76579%","2.76579%","2.76579%"
05/11/2018,"2.76579%","2.76579%","2.76579%","2.76579%"
05/10/2018,"2.76813%","2.76813%","2.76813%","2.76813%"
05/09/2018,"2.77094%","2.77094%","2.77094%","2.77094%"
05/08/2018,"2.77094%","2.77094%","2.77094%","2.77094%"
05/06/2018,"2.77666%","2.77666%","2.77666%","2.77666%"
05/04/2018,"2.77666%","2.77666%","2.77666%","2.77666%"
05/03/2018,"2.77273%","2.77273%","2.77273%","2.77273%"
05/02/2018,"2.77685%","2.77685%","2.77685%","2.77685%"
05/01/2018,"2.76598%","2.76598%","2.76598%","2.76598%"
04/30/2018,"2.77004%","2.77004%","2.77004%","2.77004%"
04/27/2018,"2.78031%","2.78031%","2.78031%","2.78031%"
04/26/2018,"2.76993%","2.76993%","2.76993%","2.76993%"
04/25/2018,"2.77188%","2.77188%","2.77188%","2.77188%"
04/24/2018,"2.76875%","2.76875%","2.76875%","2.76875%"
04/23/2018,"2.76875%","2.76875%","2.76875%","2.76875%"
04/20/2018,"2.76031%","2.76031%","2.76031%","2.76031%"
04/19/2018,"2.75844%","2.75844%","2.75844%","2.75844%"
04/18/2018,"2.74750%","2.74750%","2.74750%","2.74750%"
04/17/2018,"2.74606%","2.74606%","2.74606%","2.74606%"
04/16/2018,"2.74406%","2.74406%","2.74406%","2.74406%"
04/15/2018,"2.73094%","2.73094%","2.73094%","2.73094%"
04/13/2018,"2.73094%","2.73094%","2.73094%","2.73094%"
04/12/2018,"2.71719%","2.71719%","2.71719%","2.71719%"
04/11/2018,"2.70950%","2.70950%","2.70950%","2.70950%"
04/10/2018,"2.70419%","2.70419%","2.70419%","2.70419%"
04/09/2018,"2.70356%","2.70356%","2.70356%","2.70356%"
04/06/2018,"2.70825%","2.70825%","2.70825%","2.70825%"
04/05/2018,"2.70031%","2.70031%","2.70031%","2.70031%"
04/04/2018,"2.68094%","2.68094%","2.68094%","2.68094%"
04/03/2018,"2.67000%","2.67000%","2.67000%","2.67000%"
03/29/2018,"2.66263%","2.66263%","2.66263%","2.66263%"
03/28/2018,"2.65950%","2.65950%","2.65950%","2.65950%"
03/27/2018,"2.67138%","2.67138%","2.67138%","2.67138%"
03/26/2018,"2.67200%","2.67200%","2.67200%","2.67200%"
03/23/2018,"2.66638%","2.66638%","2.66638%","2.66638%"
03/22/2018,"2.67700%","2.67700%","2.67700%","2.67700%"
03/21/2018,"2.67638%","2.67638%","2.67638%","2.67638%"
03/20/2018,"2.65138%","2.65138%","2.65138%","2.65138%"
03/19/2018,"2.63325%","2.63325%","2.63325%","2.63325%"
03/18/2018,"2.61450%","2.61450%","2.61450%","2.61450%"
03/16/2018,"2.61450%","2.61450%","2.61450%","2.61450%"
03/15/2018,"2.60138%","2.60138%","2.60138%","2.60138%"
03/14/2018,"2.59013%","2.59013%","2.59013%","2.59013%"
03/13/2018,"2.57763%","2.57763%","2.57763%","2.57763%"
03/12/2018,"2.56263%","2.56263%","2.56263%","2.56263%"
03/09/2018,"2.54450%","2.54450%","2.54450%","2.54450%"
03/08/2018,"2.53263%","2.53263%","2.53263%","2.53263%"
03/07/2018,"2.51856%","2.51856%","2.51856%","2.51856%"
03/06/2018,"2.51200%","2.51200%","2.51200%","2.51200%"
03/05/2018,"2.49794%","2.49794%","2.49794%","2.49794%"
03/04/2018,"2.49669%","2.49669%","2.49669%","2.49669%"
03/02/2018,"2.49669%","2.49669%","2.49669%","2.49669%"
03/01/2018,"2.50750%","2.50750%","2.50750%","2.50750%"
02/28/2018,"2.50219%","2.50219%","2.50219%","2.50219%"
02/27/2018,"2.48125%","2.48125%","2.48125%","2.48125%"
02/26/2018,"2.46938%","2.46938%","2.46938%","2.46938%"
02/23/2018,"2.45969%","2.45969%","2.45969%","2.45969%"
02/22/2018,"2.44969%","2.44969%","2.44969%","2.44969%"
02/21/2018,"2.42563%","2.42563%","2.42563%","2.42563%"
02/20/2018,"2.40844%","2.40844%","2.40844%","2.40844%"
02/19/2018,"2.39813%","2.39813%","2.39813%","2.39813%"
02/18/2018,"2.39063%","2.39063%","2.39063%","2.39063%"
02/16/2018,"2.39063%","2.39063%","2.39063%","2.39063%"
02/15/2018,"2.38125%","2.38125%","2.38125%","2.38125%"
02/14/2018,"2.33844%","2.33844%","2.33844%","2.33844%"
02/13/2018,"2.32688%","2.32688%","2.32688%","2.32688%"
02/12/2018,"2.31906%","2.31906%","2.31906%","2.31906%"
02/09/2018,"2.31349%","2.31349%","2.31349%","2.31349%"
02/08/2018,"2.29809%","2.29809%","2.29809%","2.29809%"
02/07/2018,"2.28588%","2.28588%","2.28588%","2.28588%"
02/06/2018,"2.27825%","2.27825%","2.27825%","2.27825%"
02/05/2018,"2.29309%","2.29309%","2.29309%","2.29309%"
02/04/2018,"2.29051%","2.29051%","2.29051%","2.29051%"
02/02/2018,"2.29051%","2.29051%","2.29051%","2.29051%"
02/01/2018,"2.29278%","2.29278%","2.29278%","2.29278%"
01/31/2018,"2.26671%","2.26671%","2.26671%","2.26671%"
01/30/2018,"2.26313%","2.26313%","2.26313%","2.26313%"
01/29/2018,"2.26406%","2.26406%","2.26406%","2.26406%"
01/26/2018,"2.24594%","2.24594%","2.24594%","2.24594%"
01/25/2018,"2.24063%","2.24063%","2.24063%","2.24063%"
01/24/2018,"2.23063%","2.23063%","2.23063%","2.23063%"
01/23/2018,"2.22469%","2.22469%","2.22469%","2.22469%"
01/22/2018,"2.22781%","2.22781%","2.22781%","2.22781%"
01/21/2018,"2.22750%","2.22750%","2.22750%","2.22750%"
01/19/2018,"2.22750%","2.22750%","2.22750%","2.22750%"
01/18/2018,"2.22750%","2.22750%","2.22750%","2.22750%"
01/17/2018,"2.21438%","2.21438%","2.21438%","2.21438%"
01/16/2018,"2.19563%","2.19563%","2.19563%","2.19563%"
01/15/2018,"2.18869%","2.18869%","2.18869%","2.18869%"
01/12/2018,"2.17313%","2.17313%","2.17313%","2.17313%"
01/11/2018,"2.16406%","2.16406%","2.16406%","2.16406%"
01/10/2018,"2.15552%","2.15552%","2.15552%","2.15552%"
01/09/2018,"2.14633%","2.14633%","2.14633%","2.14633%"
01/08/2018,"2.15075%","2.15075%","2.15075%","2.15075%"
01/05/2018,"2.14953%","2.14953%","2.14953%","2.14953%"
01/04/2018,"2.13834%","2.13834%","2.13834%","2.13834%"
01/03/2018,"2.11782%","2.11782%","2.11782%","2.11782%"
01/02/2018,"2.10933%","2.10933%","2.10933%","2.10933%"
