Date,Open,High,Low,Close
09/30/2020,"0.25975%","0.25975%","0.25975%","0.25975%"
09/29/2020,"0.26513%","0.26513%","0.26513%","0.26513%"
09/28/2020,"0.26925%","0.26925%","0.26925%","0.26925%"
09/25/2020,"0.27125%","0.27125%","0.27125%","0.27125%"
09/24/2020,"0.27350%","0.27350%","0.27350%","0.27350%"
09/23/2020,"0.27163%","0.27163%","0.27163%","0.27163%"
09/22/2020,"0.27475%","0.27475%","0.27475%","0.27475%"
09/21/2020,"0.27288%","0.27288%","0.27288%","0.27288%"
09/18/2020,"0.27525%","0.27525%","0.27525%","0.27525%"
09/17/2020,"0.27563%","0.27563%","0.27563%","0.27563%"
09/16/2020,"0.27038%","0.27038%","0.27038%","0.27038%"
09/15/2020,"0.27325%","0.27325%","0.27325%","0.27325%"
09/14/2020,"0.27450%","0.27450%","0.27450%","0.27450%"
09/11/2020,"0.28188%","0.28188%","0.28188%","0.28188%"
09/10/2020,"0.28488%","0.28488%","0.28488%","0.28488%"
09/09/2020,"0.28525%","0.28525%","0.28525%","0.28525%"
09/08/2020,"0.30100%","0.30100%","0.30100%","0.30100%"
09/07/2020,"0.29325%","0.29325%","0.29325%","0.29325%"
09/04/2020,"0.29213%","0.29213%","0.29213%","0.29213%"
09/03/2020,"0.28725%","0.28725%","0.28725%","0.28725%"
09/02/2020,"0.28775%","0.28775%","0.28775%","0.28775%"
09/01/2020,"0.30325%","0.30325%","0.30325%","0.30325%"
08/28/2020,"0.30988%","0.30988%","0.30988%","0.30988%"
08/27/2020,"0.30775%","0.30775%","0.30775%","0.30775%"
08/26/2020,"0.30725%","0.30725%","0.30725%","0.30725%"
08/25/2020,"0.30813%","0.30813%","0.30813%","0.30813%"
08/24/2020,"0.29738%","0.29738%","0.29738%","0.29738%"
08/21/2020,"0.31438%","0.31438%","0.31438%","0.31438%"
08/20/2020,"0.29863%","0.29863%","0.29863%","0.29863%"
08/19/2020,"0.30450%","0.30450%","0.30450%","0.30450%"
08/18/2020,"0.31525%","0.31525%","0.31525%","0.31525%"
08/17/2020,"0.31963%","0.31963%","0.31963%","0.31963%"
08/14/2020,"0.33250%","0.33250%","0.33250%","0.33250%"
08/13/2020,"0.33838%","0.33838%","0.33838%","0.33838%"
08/12/2020,"0.33675%","0.33675%","0.33675%","0.33675%"
08/11/2020,"0.33688%","0.33688%","0.33688%","0.33688%"
08/10/2020,"0.33313%","0.33313%","0.33313%","0.33313%"
08/07/2020,"0.30913%","0.30913%","0.30913%","0.30913%"
08/06/2020,"0.28913%","0.28913%","0.28913%","0.28913%"
08/05/2020,"0.29838%","0.29838%","0.29838%","0.29838%"
08/04/2020,"0.30550%","0.30550%","0.30550%","0.30550%"
08/03/2020,"0.30350%","0.30350%","0.30350%","0.30350%"
07/31/2020,"0.30613%","0.30613%","0.30613%","0.30613%"
07/30/2020,"0.31488%","0.31488%","0.31488%","0.31488%"
07/29/2020,"0.31550%","0.31550%","0.31550%","0.31550%"
07/28/2020,"0.31750%","0.31750%","0.31750%","0.31750%"
07/27/2020,"0.31663%","0.31663%","0.31663%","0.31663%"
07/24/2020,"0.31850%","0.31850%","0.31850%","0.31850%"
07/23/2020,"0.32513%","0.32513%","0.32513%","0.32513%"
07/22/2020,"0.32750%","0.32750%","0.32750%","0.32750%"
07/21/2020,"0.33988%","0.33988%","0.33988%","0.33988%"
07/20/2020,"0.34275%","0.34275%","0.34275%","0.34275%"
07/17/2020,"0.33363%","0.33363%","0.33363%","0.33363%"
07/16/2020,"0.34238%","0.34238%","0.34238%","0.34238%"
07/15/2020,"0.33463%","0.33463%","0.33463%","0.33463%"
07/14/2020,"0.34138%","0.34138%","0.34138%","0.34138%"
07/13/2020,"0.33925%","0.33925%","0.33925%","0.33925%"
07/10/2020,"0.34538%","0.34538%","0.34538%","0.34538%"
07/09/2020,"0.34850%","0.34850%","0.34850%","0.34850%"
07/08/2020,"0.35338%","0.35338%","0.35338%","0.35338%"
07/07/2020,"0.36025%","0.36025%","0.36025%","0.36025%"
07/06/2020,"0.36425%","0.36425%","0.36425%","0.36425%"
07/03/2020,"0.36625%","0.36625%","0.36625%","0.36625%"
07/02/2020,"0.36613%","0.36613%","0.36613%","0.36613%"
07/01/2020,"0.38425%","0.38425%","0.38425%","0.38425%"
06/30/2020,"0.36925%","0.36925%","0.36925%","0.36925%"
06/29/2020,"0.36688%","0.36688%","0.36688%","0.36688%"
06/26/2020,"0.36138%","0.36138%","0.36138%","0.36138%"
06/25/2020,"0.36463%","0.36463%","0.36463%","0.36463%"
06/24/2020,"0.37938%","0.37938%","0.37938%","0.37938%"
06/23/2020,"0.38263%","0.38263%","0.38263%","0.38263%"
06/22/2020,"0.39450%","0.39450%","0.39450%","0.39450%"
06/19/2020,"0.41450%","0.41450%","0.41450%","0.41450%"
06/18/2020,"0.42475%","0.42475%","0.42475%","0.42475%"
06/17/2020,"0.42475%","0.42475%","0.42475%","0.42475%"
06/16/2020,"0.42975%","0.42975%","0.42975%","0.42975%"
06/15/2020,"0.43088%","0.43088%","0.43088%","0.43088%"
06/12/2020,"0.43200%","0.43200%","0.43200%","0.43200%"
06/11/2020,"0.41963%","0.41963%","0.41963%","0.41963%"
06/10/2020,"0.42650%","0.42650%","0.42650%","0.42650%"
06/09/2020,"0.46050%","0.46050%","0.46050%","0.46050%"
06/08/2020,"0.48338%","0.48338%","0.48338%","0.48338%"
06/05/2020,"0.48125%","0.48125%","0.48125%","0.48125%"
06/04/2020,"0.48050%","0.48050%","0.48050%","0.48050%"
06/03/2020,"0.47650%","0.47650%","0.47650%","0.47650%"
06/02/2020,"0.48200%","0.48200%","0.48200%","0.48200%"
06/01/2020,"0.49625%","0.49625%","0.49625%","0.49625%"
05/29/2020,"0.50975%","0.50975%","0.50975%","0.50975%"
05/28/2020,"0.51500%","0.51500%","0.51500%","0.51500%"
05/27/2020,"0.54838%","0.54838%","0.54838%","0.54838%"
05/26/2020,"0.57163%","0.57163%","0.57163%","0.57163%"
05/22/2020,"0.57000%","0.57000%","0.57000%","0.57000%"
05/21/2020,"0.57663%","0.57663%","0.57663%","0.57663%"
05/20/2020,"0.58613%","0.58613%","0.58613%","0.58613%"
05/19/2020,"0.59038%","0.59038%","0.59038%","0.59038%"
05/18/2020,"0.62813%","0.62813%","0.62813%","0.62813%"
05/15/2020,"0.65900%","0.65900%","0.65900%","0.65900%"
05/14/2020,"0.66538%","0.66538%","0.66538%","0.66538%"
05/13/2020,"0.67513%","0.67513%","0.67513%","0.67513%"
05/12/2020,"0.65863%","0.65863%","0.65863%","0.65863%"
05/11/2020,"0.65888%","0.65888%","0.65888%","0.65888%"
05/07/2020,"0.68800%","0.68800%","0.68800%","0.68800%"
05/06/2020,"0.69438%","0.69438%","0.69438%","0.69438%"
05/05/2020,"0.70013%","0.70013%","0.70013%","0.70013%"
05/04/2020,"0.70450%","0.70450%","0.70450%","0.70450%"
05/01/2020,"0.71300%","0.71300%","0.71300%","0.71300%"
04/30/2020,"0.75950%","0.75950%","0.75950%","0.75950%"
04/29/2020,"0.80488%","0.80488%","0.80488%","0.80488%"
04/28/2020,"0.86188%","0.86188%","0.86188%","0.86188%"
04/27/2020,"0.89313%","0.89313%","0.89313%","0.89313%"
04/24/2020,"0.92225%","0.92225%","0.92225%","0.92225%"
04/23/2020,"0.96525%","0.96525%","0.96525%","0.96525%"
04/22/2020,"0.99063%","0.99063%","0.99063%","0.99063%"
04/21/2020,"1.02425%","1.02425%","1.02425%","1.02425%"
04/20/2020,"1.07588%","1.07588%","1.07588%","1.07588%"
04/17/2020,"1.10250%","1.10250%","1.10250%","1.10250%"
04/16/2020,"1.12500%","1.12500%","1.12500%","1.12500%"
04/15/2020,"1.15013%","1.15013%","1.15013%","1.15013%"
04/14/2020,"1.15875%","1.15875%","1.15875%","1.15875%"
04/09/2020,"1.22588%","1.22588%","1.22588%","1.22588%"
04/08/2020,"1.22825%","1.22825%","1.22825%","1.22825%"
04/07/2020,"1.22450%","1.22450%","1.22450%","1.22450%"
04/06/2020,"1.23825%","1.23825%","1.23825%","1.23825%"
04/03/2020,"1.20888%","1.20888%","1.20888%","1.20888%"
04/02/2020,"1.20488%","1.20488%","1.20488%","1.20488%"
04/01/2020,"1.19525%","1.19525%","1.19525%","1.19525%"
03/31/2020,"1.17525%","1.17525%","1.17525%","1.17525%"
03/30/2020,"1.09175%","1.09175%","1.09175%","1.09175%"
03/27/2020,"1.07200%","1.07200%","1.07200%","1.07200%"
03/26/2020,"1.05763%","1.05763%","1.05763%","1.05763%"
03/25/2020,"1.06763%","1.06763%","1.06763%","1.06763%"
03/24/2020,"0.98213%","0.98213%","0.98213%","0.98213%"
03/23/2020,"0.97325%","0.97325%","0.97325%","0.97325%"
03/20/2020,"0.99425%","0.99425%","0.99425%","0.99425%"
03/19/2020,"0.97950%","0.97950%","0.97950%","0.97950%"
03/18/2020,"0.95200%","0.95200%","0.95200%","0.95200%"
03/17/2020,"0.91300%","0.91300%","0.91300%","0.91300%"
03/16/2020,"0.84375%","0.84375%","0.84375%","0.84375%"
03/13/2020,"0.82138%","0.82138%","0.82138%","0.82138%"
03/12/2020,"0.73788%","0.73788%","0.73788%","0.73788%"
03/11/2020,"0.74400%","0.74400%","0.74400%","0.74400%"
03/10/2020,"0.76963%","0.76963%","0.76963%","0.76963%"
03/09/2020,"0.73538%","0.73538%","0.73538%","0.73538%"
03/06/2020,"0.87988%","0.87988%","0.87988%","0.87988%"
03/05/2020,"0.97463%","0.97463%","0.97463%","0.97463%"
03/04/2020,"0.98888%","0.98888%","0.98888%","0.98888%"
03/03/2020,"1.25200%","1.25200%","1.25200%","1.25200%"
03/02/2020,"1.19838%","1.19838%","1.19838%","1.19838%"
02/28/2020,"1.39725%","1.39725%","1.39725%","1.39725%"
02/27/2020,"1.53325%","1.53325%","1.53325%","1.53325%"
02/26/2020,"1.59025%","1.59025%","1.59025%","1.59025%"
02/25/2020,"1.62863%","1.62863%","1.62863%","1.62863%"
02/24/2020,"1.62763%","1.62763%","1.62763%","1.62763%"
02/21/2020,"1.67475%","1.67475%","1.67475%","1.67475%"
02/20/2020,"1.69563%","1.69563%","1.69563%","1.69563%"
02/19/2020,"1.69875%","1.69875%","1.69875%","1.69875%"
02/18/2020,"1.71488%","1.71488%","1.71488%","1.71488%"
02/17/2020,"1.72488%","1.72488%","1.72488%","1.72488%"
02/14/2020,"1.71000%","1.71000%","1.71000%","1.71000%"
02/13/2020,"1.71288%","1.71288%","1.71288%","1.71288%"
02/12/2020,"1.72538%","1.72538%","1.72538%","1.72538%"
02/11/2020,"1.72450%","1.72450%","1.72450%","1.72450%"
02/10/2020,"1.72063%","1.72063%","1.72063%","1.72063%"
02/07/2020,"1.74038%","1.74038%","1.74038%","1.74038%"
02/06/2020,"1.74963%","1.74963%","1.74963%","1.74963%"
02/05/2020,"1.75888%","1.75888%","1.75888%","1.75888%"
02/04/2020,"1.74350%","1.74350%","1.74350%","1.74350%"
02/03/2020,"1.71700%","1.71700%","1.71700%","1.71700%"
01/31/2020,"1.74525%","1.74525%","1.74525%","1.74525%"
01/30/2020,"1.76338%","1.76338%","1.76338%","1.76338%"
01/29/2020,"1.77925%","1.77925%","1.77925%","1.77925%"
01/28/2020,"1.77100%","1.77100%","1.77100%","1.77100%"
01/27/2020,"1.78350%","1.78350%","1.78350%","1.78350%"
01/24/2020,"1.80525%","1.80525%","1.80525%","1.80525%"
01/23/2020,"1.82175%","1.82175%","1.82175%","1.82175%"
01/22/2020,"1.82463%","1.82463%","1.82463%","1.82463%"
01/21/2020,"1.83438%","1.83438%","1.83438%","1.83438%"
01/20/2020,"1.82950%","1.82950%","1.82950%","1.82950%"
01/17/2020,"1.84488%","1.84488%","1.84488%","1.84488%"
01/16/2020,"1.84875%","1.84875%","1.84875%","1.84875%"
01/15/2020,"1.86500%","1.86500%","1.86500%","1.86500%"
01/14/2020,"1.86450%","1.86450%","1.86450%","1.86450%"
01/13/2020,"1.87250%","1.87250%","1.87250%","1.87250%"
01/10/2020,"1.87213%","1.87213%","1.87213%","1.87213%"
01/09/2020,"1.87963%","1.87963%","1.87963%","1.87963%"
01/08/2020,"1.87438%","1.87438%","1.87438%","1.87438%"
01/07/2020,"1.88050%","1.88050%","1.88050%","1.88050%"
01/06/2020,"1.89425%","1.89425%","1.89425%","1.89425%"
01/03/2020,"1.89288%","1.89288%","1.89288%","1.89288%"
01/02/2020,"1.90950%","1.90950%","1.90950%","1.90950%"
