Date,Close
06/20/2017,3560.66
06/19/2017,3579.58
06/16/2017,3543.88
06/15/2017,3525.46
06/14/2017,3547.15
06/13/2017,3557.87
6/12/17,3543.95
6/9/17,3586.07
6/8/17,3563.88
6/7/17,3548.84
6/6/17,3554.18
6/5/17,3579.55
6/2/17,3591.82
6/1/17,3567.02
05/31/2017,3554.59
05/30/2017,3561.22
05/29/2017,3578.95
05/26/2017,3579.02
05/25/2017,3584.55
05/24/2017,3586.62
05/23/2017,3595.03
05/22/2017,3576.53
05/19/2017,3587.01
05/18/2017,3562.22
05/17/2017,3584.83
05/16/2017,3641.89
05/15/2017,3641.88
5/12/17,3637.52
5/11/17,3623.55
5/10/17,3645.74
5/9/17,3649.08
5/8/17,3642.11
5/5/17,3658.79
5/4/17,3627.88
5/3/17,3586.25
5/2/17,3578.21
5/1/17,3559.59
04/28/2017,3559.59
04/27/2017,3563.29
04/26/2017,3578.71
04/25/2017,3583.16
04/24/2017,3577.38
04/21/2017,3440.27
04/20/2017,3440.03
04/19/2017,3420.99
04/18/2017,3409.78
04/13/2017,3448.26
4/12/17,3468.51
4/11/17,3470.04
4/10/17,3480.44
4/7/17,3495.80
4/6/17,3489.57
4/5/17,3472.58
4/4/17,3481.66
4/3/17,3472.94
03/31/2017,3500.93
03/30/2017,3481.58
03/29/2017,3475.27
03/28/2017,3465.07
03/27/2017,3437.14
03/24/2017,3444.15
03/23/2017,3452.18
03/22/2017,3420.70
03/21/2017,3429.62
03/20/2017,3437.48
03/17/2017,3448.41
03/16/2017,3439.96
03/15/2017,3409.32
03/14/2017,3399.43
03/13/2017,3415.49
3/10/17,3416.27
3/9/17,3409.89
3/8/17,3389.62
3/7/17,3385.12
3/6/17,3387.46
3/3/17,3403.39
3/2/17,3384.71
3/1/17,3390.20
02/28/2017,3319.61
02/27/2017,3309.30
02/24/2017,3304.09
02/23/2017,3333.96
02/22/2017,3339.27
