Date,Open,High,Low,Close
10/10/2016,"0.52956%","0.52956%","0.52956%","0.52956%"
10/07/2016,"0.52900%","0.52900%","0.52900%","0.52900%"
10/06/2016,"0.52956%","0.52956%","0.52956%","0.52956%"
10/05/2016,"0.52567%","0.52567%","0.52567%","0.52567%"
10/04/2016,"0.52722%","0.52722%","0.52722%","0.52722%"
10/03/2016,"0.52833%","0.52833%","0.52833%","0.52833%"
09/30/2016,"0.53111%","0.53111%","0.53111%","0.53111%"
09/29/2016,"0.52722%","0.52722%","0.52722%","0.52722%"
09/28/2016,"0.52438%","0.52438%","0.52438%","0.52438%"
09/27/2016,"0.52667%","0.52667%","0.52667%","0.52667%"
09/26/2016,"0.52444%","0.52444%","0.52444%","0.52444%"
09/23/2016,"0.52222%","0.52222%","0.52222%","0.52222%"
09/22/2016,"0.52528%","0.52528%","0.52528%","0.52528%"
09/21/2016,"0.54633%","0.54633%","0.54633%","0.54633%"
09/20/2016,"0.54306%","0.54306%","0.54306%","0.54306%"
09/19/2016,"0.53617%","0.53617%","0.53617%","0.53617%"
09/16/2016,"0.53178%","0.53178%","0.53178%","0.53178%"
09/15/2016,"0.53094%","0.53094%","0.53094%","0.53094%"
09/14/2016,"0.52956%","0.52956%","0.52956%","0.52956%"
09/13/2016,"0.52428%","0.52428%","0.52428%","0.52428%"
09/12/2016,"0.52772%","0.52772%","0.52772%","0.52772%"
09/09/2016,"0.52689%","0.52689%","0.52689%","0.52689%"
09/08/2016,"0.51822%","0.51822%","0.51822%","0.51822%"
09/07/2016,"0.51322%","0.51322%","0.51322%","0.51322%"
09/06/2016,"0.51656%","0.51656%","0.51656%","0.51656%"
09/02/2016,"0.52572%","0.52572%","0.52572%","0.52572%"
09/01/2016,"0.52294%","0.52294%","0.52294%","0.52294%"
08/31/2016,"0.52489%","0.52489%","0.52489%","0.52489%"
08/30/2016,"0.52322%","0.52322%","0.52322%","0.52322%"
08/29/2016,"0.52439%","0.52439%","0.52439%","0.52439%"
08/26/2016,"0.52439%","0.52439%","0.52439%","0.52439%"
08/25/2016,"0.52383%","0.52383%","0.52383%","0.52383%"
08/24/2016,"0.51994%","0.51994%","0.51994%","0.51994%"
08/23/2016,"0.52439%","0.52439%","0.52439%","0.52439%"
08/22/2016,"0.52217%","0.52217%","0.52217%","0.52217%"
08/19/2016,"0.52106%","0.52106%","0.52106%","0.52106%"
08/18/2016,"0.51244%","0.51244%","0.51244%","0.51244%"
08/17/2016,"0.51411%","0.51411%","0.51411%","0.51411%"
08/16/2016,"0.50744%","0.50744%","0.50744%","0.50744%"
08/15/2016,"0.50744%","0.50744%","0.50744%","0.50744%"
08/12/2016,"0.50665%","0.50665%","0.50665%","0.50665%"
08/11/2016,"0.50765%","0.50765%","0.50765%","0.50765%"
08/10/2016,"0.51765%","0.51765%","0.51765%","0.51765%"
08/09/2016,"0.51315%","0.51315%","0.51315%","0.51315%"
08/08/2016,"0.51190%","0.51190%","0.51190%","0.51190%"
08/05/2016,"0.50390%","0.50390%","0.50390%","0.50390%"
08/04/2016,"0.49840%","0.49840%","0.49840%","0.49840%"
08/03/2016,"0.49690%","0.49690%","0.49690%","0.49690%"
08/02/2016,"0.49390%","0.49390%","0.49390%","0.49390%"
08/01/2016,"0.49390%","0.49390%","0.49390%","0.49390%"
07/29/2016,"0.49590%","0.49590%","0.49590%","0.49590%"
07/28/2016,"0.49390%","0.49390%","0.49390%","0.49390%"
07/27/2016,"0.49565%","0.49565%","0.49565%","0.49565%"
07/26/2016,"0.49265%","0.49265%","0.49265%","0.49265%"
07/25/2016,"0.49090%","0.49090%","0.49090%","0.49090%"
07/22/2016,"0.49040%","0.49040%","0.49040%","0.49040%"
07/21/2016,"0.48790%","0.48790%","0.48790%","0.48790%"
07/20/2016,"0.48740%","0.48740%","0.48740%","0.48740%"
07/19/2016,"0.48530%","0.48530%","0.48530%","0.48530%"
07/18/2016,"0.48655%","0.48655%","0.48655%","0.48655%"
07/15/2016,"0.48330%","0.48330%","0.48330%","0.48330%"
07/14/2016,"0.48210%","0.48210%","0.48210%","0.48210%"
07/13/2016,"0.48135%","0.48135%","0.48135%","0.48135%"
07/12/2016,"0.47935%","0.47935%","0.47935%","0.47935%"
07/11/2016,"0.47785%","0.47785%","0.47785%","0.47785%"
07/08/2016,"0.47580%","0.47580%","0.47580%","0.47580%"
07/07/2016,"0.47430%","0.47430%","0.47430%","0.47430%"
07/06/2016,"0.47255%","0.47255%","0.47255%","0.47255%"
07/05/2016,"0.47030%","0.47030%","0.47030%","0.47030%"
07/01/2016,"0.46755%","0.46755%","0.46755%","0.46755%"
06/30/2016,"0.46505%","0.46505%","0.46505%","0.46505%"
06/29/2016,"0.46655%","0.46655%","0.46655%","0.46655%"
06/28/2016,"0.46030%","0.46030%","0.46030%","0.46030%"
06/27/2016,"0.45880%","0.45880%","0.45880%","0.45880%"
06/24/2016,"0.44930%","0.44930%","0.44930%","0.44930%"
06/23/2016,"0.45330%","0.45330%","0.45330%","0.45330%"
06/22/2016,"0.45205%","0.45205%","0.45205%","0.45205%"
06/21/2016,"0.45080%","0.45080%","0.45080%","0.45080%"
06/20/2016,"0.44805%","0.44805%","0.44805%","0.44805%"
06/17/2016,"0.44780%","0.44780%","0.44780%","0.44780%"
06/16/2016,"0.44805%","0.44805%","0.44805%","0.44805%"
06/15/2016,"0.44605%","0.44605%","0.44605%","0.44605%"
06/14/2016,"0.44230%","0.44230%","0.44230%","0.44230%"
06/13/2016,"0.44205%","0.44205%","0.44205%","0.44205%"
06/10/2016,"0.44655%","0.44655%","0.44655%","0.44655%"
06/09/2016,"0.44705%","0.44705%","0.44705%","0.44705%"
06/08/2016,"0.44530%","0.44530%","0.44530%","0.44530%"
06/07/2016,"0.44580%","0.44580%","0.44580%","0.44580%"
06/06/2016,"0.44705%","0.44705%","0.44705%","0.44705%"
06/03/2016,"0.46480%","0.46480%","0.46480%","0.46480%"
06/02/2016,"0.46305%","0.46305%","0.46305%","0.46305%"
06/01/2016,"0.46955%","0.46955%","0.46955%","0.46955%"
05/31/2016,"0.46885%","0.46885%","0.46885%","0.46885%"
05/27/2016,"0.45665%","0.45665%","0.45665%","0.45665%"
05/26/2016,"0.45445%","0.45445%","0.45445%","0.45445%"
05/25/2016,"0.44970%","0.44970%","0.44970%","0.44970%"
05/24/2016,"0.44420%","0.44420%","0.44420%","0.44420%"
05/23/2016,"0.44600%","0.44600%","0.44600%","0.44600%"
05/20/2016,"0.44325%","0.44325%","0.44325%","0.44325%"
05/19/2016,"0.44300%","0.44300%","0.44300%","0.44300%"
05/18/2016,"0.43845%","0.43845%","0.43845%","0.43845%"
05/17/2016,"0.43870%","0.43870%","0.43870%","0.43870%"
05/16/2016,"0.43620%","0.43620%","0.43620%","0.43620%"
05/13/2016,"0.43395%","0.43395%","0.43395%","0.43395%"
05/12/2016,"0.43445%","0.43445%","0.43445%","0.43445%"
05/11/2016,"0.43465%","0.43465%","0.43465%","0.43465%"
05/10/2016,"0.43730%","0.43730%","0.43730%","0.43730%"
05/09/2016,"0.43865%","0.43865%","0.43865%","0.43865%"
05/06/2016,"0.43790%","0.43790%","0.43790%","0.43790%"
05/05/2016,"0.43715%","0.43715%","0.43715%","0.43715%"
05/04/2016,"0.43590%","0.43590%","0.43590%","0.43590%"
05/03/2016,"0.43590%","0.43590%","0.43590%","0.43590%"
05/02/2016,"0.43575%","0.43575%","0.43575%","0.43575%"
04/29/2016,"0.43575%","0.43575%","0.43575%","0.43575%"
04/28/2016,"0.43880%","0.43880%","0.43880%","0.43880%"
04/27/2016,"0.43520%","0.43520%","0.43520%","0.43520%"
04/26/2016,"0.43770%","0.43770%","0.43770%","0.43770%"
04/25/2016,"0.43695%","0.43695%","0.43695%","0.43695%"
04/22/2016,"0.43645%","0.43645%","0.43645%","0.43645%"
04/21/2016,"0.43885%","0.43885%","0.43885%","0.43885%"
04/20/2016,"0.44125%","0.44125%","0.44125%","0.44125%"
04/19/2016,"0.44115%","0.44115%","0.44115%","0.44115%"
04/18/2016,"0.43875%","0.43875%","0.43875%","0.43875%"
04/15/2016,"0.43625%","0.43625%","0.43625%","0.43625%"
04/14/2016,"0.43625%","0.43625%","0.43625%","0.43625%"
04/13/2016,"0.43275%","0.43275%","0.43275%","0.43275%"
04/12/2016,"0.43715%","0.43715%","0.43715%","0.43715%"
04/11/2016,"0.43590%","0.43590%","0.43590%","0.43590%"
04/08/2016,"0.43470%","0.43470%","0.43470%","0.43470%"
04/07/2016,"0.43645%","0.43645%","0.43645%","0.43645%"
04/06/2016,"0.43900%","0.43900%","0.43900%","0.43900%"
04/05/2016,"0.43850%","0.43850%","0.43850%","0.43850%"
04/04/2016,"0.44020%","0.44020%","0.44020%","0.44020%"
04/01/2016,"0.43735%","0.43735%","0.43735%","0.43735%"
03/31/2016,"0.43725%","0.43725%","0.43725%","0.43725%"
03/30/2016,"0.43400%","0.43400%","0.43400%","0.43400%"
03/29/2016,"0.43290%","0.43290%","0.43290%","0.43290%"
03/28/2016,"0.43500%","0.43500%","0.43500%","0.43500%"
03/24/2016,"0.43500%","0.43500%","0.43500%","0.43500%"
03/23/2016,"0.43300%","0.43300%","0.43300%","0.43300%"
03/22/2016,"0.43150%","0.43150%","0.43150%","0.43150%"
03/21/2016,"0.43180%","0.43180%","0.43180%","0.43180%"
03/18/2016,"0.42830%","0.42830%","0.42830%","0.42830%"
03/17/2016,"0.43210%","0.43210%","0.43210%","0.43210%"
03/16/2016,"0.43990%","0.43990%","0.43990%","0.43990%"
03/15/2016,"0.44125%","0.44125%","0.44125%","0.44125%"
03/14/2016,"0.44130%","0.44130%","0.44130%","0.44130%"
03/11/2016,"0.43620%","0.43620%","0.43620%","0.43620%"
03/10/2016,"0.43810%","0.43810%","0.43810%","0.43810%"
03/09/2016,"0.43800%","0.43800%","0.43800%","0.43800%"
03/08/2016,"0.44185%","0.44185%","0.44185%","0.44185%"
03/07/2016,"0.44050%","0.44050%","0.44050%","0.44050%"
03/04/2016,"0.43800%","0.43800%","0.43800%","0.43800%"
03/03/2016,"0.44050%","0.44050%","0.44050%","0.44050%"
03/02/2016,"0.43760%","0.43760%","0.43760%","0.43760%"
03/01/2016,"0.43525%","0.43525%","0.43525%","0.43525%"
02/29/2016,"0.44050%","0.44050%","0.44050%","0.44050%"
02/26/2016,"0.43850%","0.43850%","0.43850%","0.43850%"
02/25/2016,"0.43850%","0.43850%","0.43850%","0.43850%"
02/24/2016,"0.43380%","0.43380%","0.43380%","0.43380%"
02/23/2016,"0.43580%","0.43580%","0.43580%","0.43580%"
02/22/2016,"0.43350%","0.43350%","0.43350%","0.43350%"
02/19/2016,"0.43350%","0.43350%","0.43350%","0.43350%"
02/18/2016,"0.43200%","0.43200%","0.43200%","0.43200%"
02/17/2016,"0.43005%","0.43005%","0.43005%","0.43005%"
02/16/2016,"0.42950%","0.42950%","0.42950%","0.42950%"
02/12/2016,"0.43050%","0.43050%","0.43050%","0.43050%"
02/11/2016,"0.42700%","0.42700%","0.42700%","0.42700%"
02/10/2016,"0.42650%","0.42650%","0.42650%","0.42650%"
02/09/2016,"0.42850%","0.42850%","0.42850%","0.42850%"
02/08/2016,"0.42925%","0.42925%","0.42925%","0.42925%"
02/05/2016,"0.42890%","0.42890%","0.42890%","0.42890%"
02/04/2016,"0.42770%","0.42770%","0.42770%","0.42770%"
02/03/2016,"0.42850%","0.42850%","0.42850%","0.42850%"
02/02/2016,"0.42850%","0.42850%","0.42850%","0.42850%"
02/01/2016,"0.42700%","0.42700%","0.42700%","0.42700%"
01/29/2016,"0.42500%","0.42500%","0.42500%","0.42500%"
01/28/2016,"0.42620%","0.42620%","0.42620%","0.42620%"
01/27/2016,"0.42800%","0.42800%","0.42800%","0.42800%"
01/26/2016,"0.43060%","0.43060%","0.43060%","0.43060%"
01/25/2016,"0.43060%","0.43060%","0.43060%","0.43060%"
01/22/2016,"0.42550%","0.42550%","0.42550%","0.42550%"
01/21/2016,"0.42650%","0.42650%","0.42650%","0.42650%"
01/20/2016,"0.42530%","0.42530%","0.42530%","0.42530%"
01/19/2016,"0.42500%","0.42500%","0.42500%","0.42500%"
01/15/2016,"0.42550%","0.42550%","0.42550%","0.42550%"
01/14/2016,"0.42550%","0.42550%","0.42550%","0.42550%"
01/13/2016,"0.42550%","0.42550%","0.42550%","0.42550%"
01/12/2016,"0.42450%","0.42450%","0.42450%","0.42450%"
01/11/2016,"0.42400%","0.42400%","0.42400%","0.42400%"
01/08/2016,"0.42380%","0.42380%","0.42380%","0.42380%"
01/07/2016,"0.42350%","0.42350%","0.42350%","0.42350%"
01/06/2016,"0.42350%","0.42350%","0.42350%","0.42350%"
01/05/2016,"0.42200%","0.42200%","0.42200%","0.42200%"
01/04/2016,"0.42250%","0.42250%","0.42250%","0.42250%"
