Date,Open,High,Low,Close
05/30/2019,"2.57813%","2.57813%","2.57813%","2.57813%"
05/29/2019,"2.57075%","2.57075%","2.57075%","2.57075%"
05/28/2019,"2.59988%","2.59988%","2.59988%","2.59988%"
05/24/2019,"2.61900%","2.61900%","2.61900%","2.61900%"
05/23/2019,"2.64475%","2.64475%","2.64475%","2.64475%"
05/22/2019,"2.66563%","2.66563%","2.66563%","2.66563%"
05/21/2019,"2.65363%","2.65363%","2.65363%","2.65363%"
05/20/2019,"2.64688%","2.64688%","2.64688%","2.64688%"
05/17/2019,"2.63538%","2.63538%","2.63538%","2.63538%"
05/16/2019,"2.61425%","2.61425%","2.61425%","2.61425%"
05/15/2019,"2.63250%","2.63250%","2.63250%","2.63250%"
05/14/2019,"2.63925%","2.63925%","2.63925%","2.63925%"
05/13/2019,"2.67225%","2.67225%","2.67225%","2.67225%"
05/10/2019,"2.69338%","2.69338%","2.69338%","2.69338%"
05/09/2019,"2.70213%","2.70213%","2.70213%","2.70213%"
05/08/2019,"2.71375%","2.71375%","2.71375%","2.71375%"
05/07/2019,"2.72138%","2.72138%","2.72138%","2.72138%"
05/06/2019,"2.74550%","2.74550%","2.74550%","2.74550%"
05/03/2019,"2.74550%","2.74550%","2.74550%","2.74550%"
05/02/2019,"2.73688%","2.73688%","2.73688%","2.73688%"
05/01/2019,"2.71038%","2.71038%","2.71038%","2.71038%"
04/30/2019,"2.71688%","2.71688%","2.71688%","2.71688%"
04/29/2019,"2.71300%","2.71300%","2.71300%","2.71300%"
04/26/2019,"2.71750%","2.71750%","2.71750%","2.71750%"
04/25/2019,"2.71625%","2.71625%","2.71625%","2.71625%"
04/24/2019,"2.72513%","2.72513%","2.72513%","2.72513%"
04/23/2019,"2.73563%","2.73563%","2.73563%","2.73563%"
04/22/2019,"2.74638%","2.74638%","2.74638%","2.74638%"
04/19/2019,"2.74638%","2.74638%","2.74638%","2.74638%"
04/18/2019,"2.74638%","2.74638%","2.74638%","2.74638%"
04/17/2019,"2.76188%","2.76188%","2.76188%","2.76188%"
04/16/2019,"2.75525%","2.75525%","2.75525%","2.75525%"
04/15/2019,"2.75488%","2.75488%","2.75488%","2.75488%"
04/14/2019,"2.74838%","2.74838%","2.74838%","2.74838%"
04/12/2019,"2.74838%","2.74838%","2.74838%","2.74838%"
04/11/2019,"2.73413%","2.73413%","2.73413%","2.73413%"
04/10/2019,"2.74013%","2.74013%","2.74013%","2.74013%"
04/09/2019,"2.75413%","2.75413%","2.75413%","2.75413%"
04/08/2019,"2.74988%","2.74988%","2.74988%","2.74988%"
04/05/2019,"2.75113%","2.75113%","2.75113%","2.75113%"
04/04/2019,"2.73650%","2.73650%","2.73650%","2.73650%"
04/03/2019,"2.74950%","2.74950%","2.74950%","2.74950%"
04/02/2019,"2.73325%","2.73325%","2.73325%","2.73325%"
04/01/2019,"2.73000%","2.73000%","2.73000%","2.73000%"
03/31/2019,"2.71063%","2.71063%","2.71063%","2.71063%"
03/29/2019,"2.71063%","2.71063%","2.71063%","2.71063%"
03/28/2019,"2.69425%","2.69425%","2.69425%","2.69425%"
03/27/2019,"2.68288%","2.68288%","2.68288%","2.68288%"
03/26/2019,"2.72463%","2.72463%","2.72463%","2.72463%"
03/25/2019,"2.74575%","2.74575%","2.74575%","2.74575%"
03/22/2019,"2.78700%","2.78700%","2.78700%","2.78700%"
03/21/2019,"2.79413%","2.79413%","2.79413%","2.79413%"
03/20/2019,"2.81350%","2.81350%","2.81350%","2.81350%"
03/19/2019,"2.81038%","2.81038%","2.81038%","2.81038%"
03/18/2019,"2.81763%","2.81763%","2.81763%","2.81763%"
03/15/2019,"2.84050%","2.84050%","2.84050%","2.84050%"
03/14/2019,"2.84588%","2.84588%","2.84588%","2.84588%"
03/13/2019,"2.85900%","2.85900%","2.85900%","2.85900%"
03/12/2019,"2.86850%","2.86850%","2.86850%","2.86850%"
03/11/2019,"2.86900%","2.86900%","2.86900%","2.86900%"
03/08/2019,"2.86363%","2.86363%","2.86363%","2.86363%"
03/07/2019,"2.87613%","2.87613%","2.87613%","2.87613%"
03/06/2019,"2.88638%","2.88638%","2.88638%","2.88638%"
03/05/2019,"2.88363%","2.88363%","2.88363%","2.88363%"
03/04/2019,"2.88325%","2.88325%","2.88325%","2.88325%"
03/01/2019,"2.87900%","2.87900%","2.87900%","2.87900%"
02/28/2019,"2.86488%","2.86488%","2.86488%","2.86488%"
02/27/2019,"2.86650%","2.86650%","2.86650%","2.86650%"
02/26/2019,"2.87825%","2.87825%","2.87825%","2.87825%"
02/25/2019,"2.88313%","2.88313%","2.88313%","2.88313%"
02/22/2019,"2.89163%","2.89163%","2.89163%","2.89163%"
02/21/2019,"2.88863%","2.88863%","2.88863%","2.88863%"
02/20/2019,"2.87425%","2.87425%","2.87425%","2.87425%"
02/19/2019,"2.89113%","2.89113%","2.89113%","2.89113%"
02/18/2019,"2.90713%","2.90713%","2.90713%","2.90713%"
02/17/2019,"2.90600%","2.90600%","2.90600%","2.90600%"
02/15/2019,"2.90600%","2.90600%","2.90600%","2.90600%"
02/14/2019,"2.91675%","2.91675%","2.91675%","2.91675%"
02/13/2019,"2.91575%","2.91575%","2.91575%","2.91575%"
02/12/2019,"2.91525%","2.91525%","2.91525%","2.91525%"
02/11/2019,"2.92425%","2.92425%","2.92425%","2.92425%"
02/08/2019,"2.93575%","2.93575%","2.93575%","2.93575%"
02/07/2019,"2.94825%","2.94825%","2.94825%","2.94825%"
02/06/2019,"2.96200%","2.96200%","2.96200%","2.96200%"
02/05/2019,"2.98575%","2.98575%","2.98575%","2.98575%"
02/04/2019,"2.98013%","2.98013%","2.98013%","2.98013%"
02/01/2019,"2.96163%","2.96163%","2.96163%","2.96163%"
01/31/2019,"2.98350%","2.98350%","2.98350%","2.98350%"
01/30/2019,"3.02063%","3.02063%","3.02063%","3.02063%"
01/29/2019,"3.02375%","3.02375%","3.02375%","3.02375%"
01/28/2019,"3.03000%","3.03000%","3.03000%","3.03000%"
01/25/2019,"3.03150%","3.03150%","3.03150%","3.03150%"
01/24/2019,"3.02913%","3.02913%","3.02913%","3.02913%"
01/23/2019,"3.03500%","3.03500%","3.03500%","3.03500%"
01/22/2019,"3.03713%","3.03713%","3.03713%","3.03713%"
01/21/2019,"3.03988%","3.03988%","3.03988%","3.03988%"
01/18/2019,"3.03013%","3.03013%","3.03013%","3.03013%"
01/17/2019,"3.01188%","3.01188%","3.01188%","3.01188%"
01/16/2019,"3.03013%","3.03013%","3.03013%","3.03013%"
01/15/2019,"3.00838%","3.00838%","3.00838%","3.00838%"
01/14/2019,"3.01088%","3.01088%","3.01088%","3.01088%"
01/11/2019,"3.01869%","3.01869%","3.01869%","3.01869%"
01/10/2019,"3.01900%","3.01900%","3.01900%","3.01900%"
01/09/2019,"3.03900%","3.03900%","3.03900%","3.03900%"
01/08/2019,"3.01613%","3.01613%","3.01613%","3.01613%"
01/07/2019,"2.99475%","2.99475%","2.99475%","2.99475%"
01/04/2019,"2.96488%","2.96488%","2.96488%","2.96488%"
01/03/2019,"3.00500%","3.00500%","3.00500%","3.00500%"
01/02/2019,"3.00200%","3.00200%","3.00200%","3.00200%"
01/01/2019,"3.00544%","3.00544%","3.00544%","3.00544%"
