Date,Open,High,Low,Close
05/26/2022,"1.57486%","1.57486%","1.57486%","1.57486%"
05/25/2022,"1.55286%","1.55286%","1.55286%","1.55286%"
05/24/2022,"1.53100%","1.53100%","1.53100%","1.53100%"
05/23/2022,"1.52386%","1.52386%","1.52386%","1.52386%"
05/20/2022,"1.50643%","1.50643%","1.50643%","1.50643%"
05/19/2022,"1.50486%","1.50486%","1.50486%","1.50486%"
05/18/2022,"1.47800%","1.47800%","1.47800%","1.47800%"
05/17/2022,"1.44757%","1.44757%","1.44757%","1.44757%"
05/16/2022,"1.45500%","1.45500%","1.45500%","1.45500%"
05/13/2022,"1.44371%","1.44371%","1.44371%","1.44371%"
05/12/2022,"1.41129%","1.41129%","1.41129%","1.41129%"
05/11/2022,"1.42186%","1.42186%","1.42186%","1.42186%"
05/10/2022,"1.39986%","1.39986%","1.39986%","1.39986%"
05/09/2022,"1.39857%","1.39857%","1.39857%","1.39857%"
05/06/2022,"1.40186%","1.40186%","1.40186%","1.40186%"
05/05/2022,"1.37071%","1.37071%","1.37071%","1.37071%"
05/04/2022,"1.40614%","1.40614%","1.40614%","1.40614%"
05/03/2022,"1.36329%","1.36329%","1.36329%","1.36329%"
05/02/2022,"1.33486%","1.33486%","1.33486%","1.33486%"
04/29/2022,"1.33486%","1.33486%","1.33486%","1.33486%"
04/28/2022,"1.28600%","1.28600%","1.28600%","1.28600%"
04/27/2022,"1.23886%","1.23886%","1.23886%","1.23886%"
04/26/2022,"1.23814%","1.23814%","1.23814%","1.23814%"
04/25/2022,"1.22486%","1.22486%","1.22486%","1.22486%"
04/22/2022,"1.21371%","1.21371%","1.21371%","1.21371%"
04/21/2022,"1.18400%","1.18400%","1.18400%","1.18400%"
04/20/2022,"1.13629%","1.13629%","1.13629%","1.13629%"
04/19/2022,"1.09829%","1.09829%","1.09829%","1.09829%"
04/18/2022,"1.06271%","1.06271%","1.06271%","1.06271%"
04/15/2022,"1.06271%","1.06271%","1.06271%","1.06271%"
04/14/2022,"1.06271%","1.06271%","1.06271%","1.06271%"
04/13/2022,"1.04429%","1.04429%","1.04429%","1.04429%"
04/12/2022,"1.03843%","1.03843%","1.03843%","1.03843%"
04/11/2022,"1.02143%","1.02143%","1.02143%","1.02143%"
04/08/2022,"1.01071%","1.01071%","1.01071%","1.01071%"
04/07/2022,"0.98886%","0.98886%","0.98886%","0.98886%"
04/06/2022,"0.98643%","0.98643%","0.98643%","0.98643%"
04/05/2022,"0.96657%","0.96657%","0.96657%","0.96657%"
04/04/2022,"0.96900%","0.96900%","0.96900%","0.96900%"
04/01/2022,"0.96200%","0.96200%","0.96200%","0.96200%"
03/31/2022,"0.96157%","0.96157%","0.96157%","0.96157%"
03/30/2022,"0.96686%","0.96686%","0.96686%","0.96686%"
03/29/2022,"1.00600%","1.00600%","1.00600%","1.00600%"
03/28/2022,"0.99629%","0.99629%","0.99629%","0.99629%"
03/25/2022,"0.98286%","0.98286%","0.98286%","0.98286%"
03/24/2022,"0.96557%","0.96557%","0.96557%","0.96557%"
03/23/2022,"0.96571%","0.96571%","0.96571%","0.96571%"
03/22/2022,"0.95371%","0.95371%","0.95371%","0.95371%"
03/21/2022,"0.95757%","0.95757%","0.95757%","0.95757%"
03/18/2022,"0.93400%","0.93400%","0.93400%","0.93400%"
03/17/2022,"0.92786%","0.92786%","0.92786%","0.92786%"
03/16/2022,"0.94814%","0.94814%","0.94814%","0.94814%"
03/15/2022,"0.91643%","0.91643%","0.91643%","0.91643%"
03/14/2022,"0.88471%","0.88471%","0.88471%","0.88471%"
03/11/2022,"0.82600%","0.82600%","0.82600%","0.82600%"
03/10/2022,"0.80286%","0.80286%","0.80286%","0.80286%"
03/09/2022,"0.74500%","0.74500%","0.74500%","0.74500%"
03/08/2022,"0.70300%","0.70300%","0.70300%","0.70300%"
03/07/2022,"0.64286%","0.64286%","0.64286%","0.64286%"
03/04/2022,"0.61014%","0.61014%","0.61014%","0.61014%"
03/03/2022,"0.58314%","0.58314%","0.58314%","0.58314%"
03/02/2022,"0.52214%","0.52214%","0.52214%","0.52214%"
03/01/2022,"0.51086%","0.51086%","0.51086%","0.51086%"
02/28/2022,"0.50429%","0.50429%","0.50429%","0.50429%"
02/25/2022,"0.52300%","0.52300%","0.52300%","0.52300%"
02/24/2022,"0.50786%","0.50786%","0.50786%","0.50786%"
02/23/2022,"0.49757%","0.49757%","0.49757%","0.49757%"
02/22/2022,"0.48786%","0.48786%","0.48786%","0.48786%"
02/21/2022,"0.46386%","0.46386%","0.46386%","0.46386%"
02/18/2022,"0.47957%","0.47957%","0.47957%","0.47957%"
02/17/2022,"0.48100%","0.48100%","0.48100%","0.48100%"
02/16/2022,"0.48814%","0.48814%","0.48814%","0.48814%"
02/15/2022,"0.46871%","0.46871%","0.46871%","0.46871%"
02/14/2022,"0.45857%","0.45857%","0.45857%","0.45857%"
02/11/2022,"0.50643%","0.50643%","0.50643%","0.50643%"
02/10/2022,"0.39486%","0.39486%","0.39486%","0.39486%"
02/09/2022,"0.37743%","0.37743%","0.37743%","0.37743%"
02/08/2022,"0.36629%","0.36629%","0.36629%","0.36629%"
02/07/2022,"0.36243%","0.36243%","0.36243%","0.36243%"
02/04/2022,"0.33900%","0.33900%","0.33900%","0.33900%"
02/03/2022,"0.31500%","0.31500%","0.31500%","0.31500%"
02/02/2022,"0.31057%","0.31057%","0.31057%","0.31057%"
02/01/2022,"0.30271%","0.30271%","0.30271%","0.30271%"
01/31/2022,"0.30886%","0.30886%","0.30886%","0.30886%"
01/28/2022,"0.31657%","0.31657%","0.31657%","0.31657%"
01/27/2022,"0.29900%","0.29900%","0.29900%","0.29900%"
01/26/2022,"0.27757%","0.27757%","0.27757%","0.27757%"
01/25/2022,"0.26757%","0.26757%","0.26757%","0.26757%"
01/24/2022,"0.26714%","0.26714%","0.26714%","0.26714%"
01/21/2022,"0.25771%","0.25771%","0.25771%","0.25771%"
01/20/2022,"0.25886%","0.25886%","0.25886%","0.25886%"
01/19/2022,"0.25514%","0.25514%","0.25514%","0.25514%"
01/18/2022,"0.25400%","0.25400%","0.25400%","0.25400%"
01/17/2022,"0.24800%","0.24800%","0.24800%","0.24800%"
01/14/2022,"0.24129%","0.24129%","0.24129%","0.24129%"
01/13/2022,"0.23914%","0.23914%","0.23914%","0.23914%"
01/12/2022,"0.23843%","0.23843%","0.23843%","0.23843%"
01/11/2022,"0.24443%","0.24443%","0.24443%","0.24443%"
01/10/2022,"0.23829%","0.23829%","0.23829%","0.23829%"
01/07/2022,"0.23614%","0.23614%","0.23614%","0.23614%"
01/06/2022,"0.23129%","0.23129%","0.23129%","0.23129%"
01/05/2022,"0.22557%","0.22557%","0.22557%","0.22557%"
01/04/2022,"0.21600%","0.21600%","0.21600%","0.21600%"
01/03/2022,"0.20913%","0.20913%","0.20913%","0.20913%"
