Date,Open,High,Low,Close
09/23/2016,"0.42322%","0.42322%","0.42322%","0.42322%"
09/22/2016,"0.42322%","0.42322%","0.42322%","0.42322%"
09/21/2016,"0.42211%","0.42211%","0.42211%","0.42211%"
09/20/2016,"0.42211%","0.42211%","0.42211%","0.42211%"
09/19/2016,"0.42156%","0.42156%","0.42156%","0.42156%"
09/16/2016,"0.42044%","0.42044%","0.42044%","0.42044%"
09/15/2016,"0.42156%","0.42156%","0.42156%","0.42156%"
09/14/2016,"0.42211%","0.42211%","0.42211%","0.42211%"
09/13/2016,"0.42100%","0.42100%","0.42100%","0.42100%"
09/12/2016,"0.42100%","0.42100%","0.42100%","0.42100%"
09/09/2016,"0.42156%","0.42156%","0.42156%","0.42156%"
09/08/2016,"0.42211%","0.42211%","0.42211%","0.42211%"
09/07/2016,"0.42156%","0.42156%","0.42156%","0.42156%"
09/06/2016,"0.42044%","0.42044%","0.42044%","0.42044%"
09/02/2016,"0.42044%","0.42044%","0.42044%","0.42044%"
09/01/2016,"0.41611%","0.41611%","0.41611%","0.41611%"
08/31/2016,"0.41944%","0.41944%","0.41944%","0.41944%"
08/30/2016,"0.41944%","0.41944%","0.41944%","0.41944%"
08/29/2016,"0.41833%","0.41833%","0.41833%","0.41833%"
08/26/2016,"0.41833%","0.41833%","0.41833%","0.41833%"
08/25/2016,"0.41989%","0.41989%","0.41989%","0.41989%"
08/24/2016,"0.41833%","0.41833%","0.41833%","0.41833%"
08/23/2016,"0.41778%","0.41778%","0.41778%","0.41778%"
08/22/2016,"0.41667%","0.41667%","0.41667%","0.41667%"
08/19/2016,"0.41556%","0.41556%","0.41556%","0.41556%"
08/18/2016,"0.41722%","0.41722%","0.41722%","0.41722%"
08/17/2016,"0.41722%","0.41722%","0.41722%","0.41722%"
08/16/2016,"0.41778%","0.41778%","0.41778%","0.41778%"
08/15/2016,"0.41889%","0.41889%","0.41889%","0.41889%"
08/12/2016,"0.41910%","0.41910%","0.41910%","0.41910%"
08/11/2016,"0.42020%","0.42020%","0.42020%","0.42020%"
08/10/2016,"0.41970%","0.41970%","0.41970%","0.41970%"
08/09/2016,"0.41880%","0.41880%","0.41880%","0.41880%"
08/08/2016,"0.41890%","0.41890%","0.41890%","0.41890%"
08/05/2016,"0.41890%","0.41890%","0.41890%","0.41890%"
08/04/2016,"0.41790%","0.41790%","0.41790%","0.41790%"
08/03/2016,"0.41740%","0.41740%","0.41740%","0.41740%"
08/02/2016,"0.41790%","0.41790%","0.41790%","0.41790%"
08/01/2016,"0.41440%","0.41440%","0.41440%","0.41440%"
07/29/2016,"0.41290%","0.41290%","0.41290%","0.41290%"
07/28/2016,"0.41590%","0.41590%","0.41590%","0.41590%"
07/27/2016,"0.41640%","0.41640%","0.41640%","0.41640%"
07/26/2016,"0.41790%","0.41790%","0.41790%","0.41790%"
07/25/2016,"0.41790%","0.41790%","0.41790%","0.41790%"
07/22/2016,"0.41790%","0.41790%","0.41790%","0.41790%"
07/21/2016,"0.41790%","0.41790%","0.41790%","0.41790%"
07/20/2016,"0.41740%","0.41740%","0.41740%","0.41740%"
07/19/2016,"0.41590%","0.41590%","0.41590%","0.41590%"
07/18/2016,"0.41590%","0.41590%","0.41590%","0.41590%"
07/15/2016,"0.41520%","0.41520%","0.41520%","0.41520%"
07/14/2016,"0.41220%","0.41220%","0.41220%","0.41220%"
07/13/2016,"0.41270%","0.41270%","0.41270%","0.41270%"
07/12/2016,"0.41220%","0.41220%","0.41220%","0.41220%"
07/11/2016,"0.41370%","0.41370%","0.41370%","0.41370%"
07/08/2016,"0.41220%","0.41220%","0.41220%","0.41220%"
07/07/2016,"0.41270%","0.41270%","0.41270%","0.41270%"
07/06/2016,"0.41120%","0.41120%","0.41120%","0.41120%"
07/05/2016,"0.40960%","0.40960%","0.40960%","0.40960%"
07/01/2016,"0.40610%","0.40610%","0.40610%","0.40610%"
06/30/2016,"0.41160%","0.41160%","0.41160%","0.41160%"
06/29/2016,"0.40510%","0.40510%","0.40510%","0.40510%"
06/28/2016,"0.40160%","0.40160%","0.40160%","0.40160%"
06/27/2016,"0.40010%","0.40010%","0.40010%","0.40010%"
06/24/2016,"0.39340%","0.39340%","0.39340%","0.39340%"
06/23/2016,"0.39110%","0.39110%","0.39110%","0.39110%"
06/22/2016,"0.38960%","0.38960%","0.38960%","0.38960%"
06/21/2016,"0.39010%","0.39010%","0.39010%","0.39010%"
06/20/2016,"0.39010%","0.39010%","0.39010%","0.39010%"
06/17/2016,"0.38650%","0.38650%","0.38650%","0.38650%"
06/16/2016,"0.38550%","0.38550%","0.38550%","0.38550%"
06/15/2016,"0.38500%","0.38500%","0.38500%","0.38500%"
06/14/2016,"0.38550%","0.38550%","0.38550%","0.38550%"
06/13/2016,"0.38550%","0.38550%","0.38550%","0.38550%"
06/10/2016,"0.38610%","0.38610%","0.38610%","0.38610%"
06/09/2016,"0.38560%","0.38560%","0.38560%","0.38560%"
06/08/2016,"0.38760%","0.38760%","0.38760%","0.38760%"
06/07/2016,"0.38650%","0.38650%","0.38650%","0.38650%"
06/06/2016,"0.38610%","0.38610%","0.38610%","0.38610%"
06/03/2016,"0.38610%","0.38610%","0.38610%","0.38610%"
06/02/2016,"0.38550%","0.38550%","0.38550%","0.38550%"
06/01/2016,"0.38550%","0.38550%","0.38550%","0.38550%"
05/31/2016,"0.38650%","0.38650%","0.38650%","0.38650%"
05/27/2016,"0.38500%","0.38500%","0.38500%","0.38500%"
05/26/2016,"0.38610%","0.38610%","0.38610%","0.38610%"
05/25/2016,"0.38610%","0.38610%","0.38610%","0.38610%"
05/24/2016,"0.38500%","0.38500%","0.38500%","0.38500%"
05/23/2016,"0.38500%","0.38500%","0.38500%","0.38500%"
05/20/2016,"0.38450%","0.38450%","0.38450%","0.38450%"
05/19/2016,"0.38400%","0.38400%","0.38400%","0.38400%"
05/18/2016,"0.38500%","0.38500%","0.38500%","0.38500%"
05/17/2016,"0.38600%","0.38600%","0.38600%","0.38600%"
05/16/2016,"0.38550%","0.38550%","0.38550%","0.38550%"
05/13/2016,"0.38550%","0.38550%","0.38550%","0.38550%"
05/12/2016,"0.38500%","0.38500%","0.38500%","0.38500%"
05/11/2016,"0.38500%","0.38500%","0.38500%","0.38500%"
05/10/2016,"0.38450%","0.38450%","0.38450%","0.38450%"
05/09/2016,"0.38500%","0.38500%","0.38500%","0.38500%"
05/06/2016,"0.38500%","0.38500%","0.38500%","0.38500%"
05/05/2016,"0.38500%","0.38500%","0.38500%","0.38500%"
05/04/2016,"0.38580%","0.38580%","0.38580%","0.38580%"
05/03/2016,"0.38570%","0.38570%","0.38570%","0.38570%"
05/02/2016,"0.38370%","0.38370%","0.38370%","0.38370%"
04/29/2016,"0.38370%","0.38370%","0.38370%","0.38370%"
04/28/2016,"0.38270%","0.38270%","0.38270%","0.38270%"
04/27/2016,"0.38020%","0.38020%","0.38020%","0.38020%"
04/26/2016,"0.38070%","0.38070%","0.38070%","0.38070%"
04/25/2016,"0.38120%","0.38120%","0.38120%","0.38120%"
04/22/2016,"0.38120%","0.38120%","0.38120%","0.38120%"
04/21/2016,"0.38170%","0.38170%","0.38170%","0.38170%"
04/20/2016,"0.38220%","0.38220%","0.38220%","0.38220%"
04/19/2016,"0.38270%","0.38270%","0.38270%","0.38270%"
04/18/2016,"0.38120%","0.38120%","0.38120%","0.38120%"
04/15/2016,"0.38070%","0.38070%","0.38070%","0.38070%"
04/14/2016,"0.37970%","0.37970%","0.37970%","0.37970%"
04/13/2016,"0.38020%","0.38020%","0.38020%","0.38020%"
04/12/2016,"0.37920%","0.37920%","0.37920%","0.37920%"
04/11/2016,"0.37920%","0.37920%","0.37920%","0.37920%"
04/08/2016,"0.37750%","0.37750%","0.37750%","0.37750%"
04/07/2016,"0.37820%","0.37820%","0.37820%","0.37820%"
04/06/2016,"0.37820%","0.37820%","0.37820%","0.37820%"
04/05/2016,"0.37770%","0.37770%","0.37770%","0.37770%"
04/04/2016,"0.37940%","0.37940%","0.37940%","0.37940%"
04/01/2016,"0.37910%","0.37910%","0.37910%","0.37910%"
03/31/2016,"0.38310%","0.38310%","0.38310%","0.38310%"
03/30/2016,"0.37720%","0.37720%","0.37720%","0.37720%"
03/29/2016,"0.37550%","0.37550%","0.37550%","0.37550%"
03/28/2016,"0.37450%","0.37450%","0.37450%","0.37450%"
03/24/2016,"0.37450%","0.37450%","0.37450%","0.37450%"
03/23/2016,"0.37530%","0.37530%","0.37530%","0.37530%"
03/22/2016,"0.37430%","0.37430%","0.37430%","0.37430%"
03/21/2016,"0.37430%","0.37430%","0.37430%","0.37430%"
03/18/2016,"0.37430%","0.37430%","0.37430%","0.37430%"
03/17/2016,"0.37480%","0.37480%","0.37480%","0.37480%"
03/16/2016,"0.37430%","0.37430%","0.37430%","0.37430%"
03/15/2016,"0.37530%","0.37530%","0.37530%","0.37530%"
03/14/2016,"0.37430%","0.37430%","0.37430%","0.37430%"
03/11/2016,"0.37250%","0.37250%","0.37250%","0.37250%"
03/10/2016,"0.37250%","0.37250%","0.37250%","0.37250%"
03/09/2016,"0.37200%","0.37200%","0.37200%","0.37200%"
03/08/2016,"0.37200%","0.37200%","0.37200%","0.37200%"
03/07/2016,"0.37200%","0.37200%","0.37200%","0.37200%"
03/04/2016,"0.37200%","0.37200%","0.37200%","0.37200%"
03/03/2016,"0.37300%","0.37300%","0.37300%","0.37300%"
03/02/2016,"0.37150%","0.37150%","0.37150%","0.37150%"
03/01/2016,"0.36790%","0.36790%","0.36790%","0.36790%"
02/29/2016,"0.37150%","0.37150%","0.37150%","0.37150%"
02/26/2016,"0.37450%","0.37450%","0.37450%","0.37450%"
02/25/2016,"0.37430%","0.37430%","0.37430%","0.37430%"
02/24/2016,"0.37150%","0.37150%","0.37150%","0.37150%"
02/23/2016,"0.37100%","0.37100%","0.37100%","0.37100%"
02/22/2016,"0.37100%","0.37100%","0.37100%","0.37100%"
02/19/2016,"0.37090%","0.37090%","0.37090%","0.37090%"
02/18/2016,"0.37140%","0.37140%","0.37140%","0.37140%"
02/17/2016,"0.37000%","0.37000%","0.37000%","0.37000%"
02/16/2016,"0.37100%","0.37100%","0.37100%","0.37100%"
02/12/2016,"0.37080%","0.37080%","0.37080%","0.37080%"
02/11/2016,"0.37150%","0.37150%","0.37150%","0.37150%"
02/10/2016,"0.37310%","0.37310%","0.37310%","0.37310%"
02/09/2016,"0.37710%","0.37710%","0.37710%","0.37710%"
02/08/2016,"0.37630%","0.37630%","0.37630%","0.37630%"
02/05/2016,"0.37000%","0.37000%","0.37000%","0.37000%"
02/04/2016,"0.37040%","0.37040%","0.37040%","0.37040%"
02/03/2016,"0.36860%","0.36860%","0.36860%","0.36860%"
02/02/2016,"0.36900%","0.36900%","0.36900%","0.36900%"
02/01/2016,"0.36600%","0.36600%","0.36600%","0.36600%"
01/29/2016,"0.36740%","0.36740%","0.36740%","0.36740%"
01/28/2016,"0.36840%","0.36840%","0.36840%","0.36840%"
01/27/2016,"0.36590%","0.36590%","0.36590%","0.36590%"
01/26/2016,"0.36570%","0.36570%","0.36570%","0.36570%"
01/25/2016,"0.36600%","0.36600%","0.36600%","0.36600%"
01/22/2016,"0.36590%","0.36590%","0.36590%","0.36590%"
01/21/2016,"0.36580%","0.36580%","0.36580%","0.36580%"
01/20/2016,"0.36550%","0.36550%","0.36550%","0.36550%"
01/19/2016,"0.36600%","0.36600%","0.36600%","0.36600%"
01/15/2016,"0.36610%","0.36610%","0.36610%","0.36610%"
01/14/2016,"0.36610%","0.36610%","0.36610%","0.36610%"
01/13/2016,"0.36630%","0.36630%","0.36630%","0.36630%"
01/12/2016,"0.36610%","0.36610%","0.36610%","0.36610%"
01/11/2016,"0.36610%","0.36610%","0.36610%","0.36610%"
01/08/2016,"0.36620%","0.36620%","0.36620%","0.36620%"
01/07/2016,"0.36510%","0.36510%","0.36510%","0.36510%"
01/06/2016,"0.36610%","0.36610%","0.36610%","0.36610%"
01/05/2016,"0.36500%","0.36500%","0.36500%","0.36500%"
01/04/2016,"0.36580%","0.36580%","0.36580%","0.36580%"
