Date,Open,High,Low,Close
10/17/2019,"1.83813%","1.83813%","1.83813%","1.83813%"
10/16/2019,"1.82575%","1.82575%","1.82575%","1.82575%"
10/15/2019,"1.79513%","1.79513%","1.79513%","1.79513%"
10/11/2019,"1.79888%","1.79888%","1.79888%","1.79888%"
10/10/2019,"1.79263%","1.79263%","1.79263%","1.79263%"
10/09/2019,"1.79000%","1.79000%","1.79000%","1.79000%"
10/08/2019,"1.80550%","1.80550%","1.80550%","1.80550%"
10/07/2019,"1.80825%","1.80825%","1.80825%","1.80825%"
10/04/2019,"1.82075%","1.82075%","1.82075%","1.82075%"
10/03/2019,"1.82238%","1.82238%","1.82238%","1.82238%"
10/02/2019,"1.85125%","1.85125%","1.85125%","1.85125%"
10/01/2019,"1.82613%","1.82613%","1.82613%","1.82613%"
09/30/2019,"1.82150%","1.82150%","1.82150%","1.82150%"
09/27/2019,"1.82713%","1.82713%","1.82713%","1.82713%"
09/26/2019,"1.82988%","1.82988%","1.82988%","1.82988%"
09/25/2019,"1.84075%","1.84075%","1.84075%","1.84075%"
09/24/2019,"1.84200%","1.84200%","1.84200%","1.84200%"
09/23/2019,"1.84750%","1.84750%","1.84750%","1.84750%"
09/20/2019,"1.86850%","1.86850%","1.86850%","1.86850%"
09/19/2019,"1.96213%","1.96213%","1.96213%","1.96213%"
09/18/2019,"2.18525%","2.18525%","2.18525%","2.18525%"
09/17/2019,"2.15488%","2.15488%","2.15488%","2.15488%"
09/16/2019,"2.11163%","2.11163%","2.11163%","2.11163%"
09/13/2019,"2.09475%","2.09475%","2.09475%","2.09475%"
09/12/2019,"2.08825%","2.08825%","2.08825%","2.08825%"
09/11/2019,"2.09450%","2.09450%","2.09450%","2.09450%"
09/10/2019,"2.09250%","2.09250%","2.09250%","2.09250%"
09/09/2019,"2.09388%","2.09388%","2.09388%","2.09388%"
09/06/2019,"2.09475%","2.09475%","2.09475%","2.09475%"
09/05/2019,"2.09763%","2.09763%","2.09763%","2.09763%"
09/04/2019,"2.09125%","2.09125%","2.09125%","2.09125%"
09/03/2019,"2.09063%","2.09063%","2.09063%","2.09063%"
08/30/2019,"2.08963%","2.08963%","2.08963%","2.08963%"
08/29/2019,"2.09500%","2.09500%","2.09500%","2.09500%"
08/28/2019,"2.08663%","2.08663%","2.08663%","2.08663%"
08/27/2019,"2.09575%","2.09575%","2.09575%","2.09575%"
08/23/2019,"2.08838%","2.08838%","2.08838%","2.08838%"
08/22/2019,"2.09363%","2.09363%","2.09363%","2.09363%"
08/21/2019,"2.09300%","2.09300%","2.09300%","2.09300%"
08/20/2019,"2.09700%","2.09700%","2.09700%","2.09700%"
08/19/2019,"2.09538%","2.09538%","2.09538%","2.09538%"
08/16/2019,"2.09850%","2.09850%","2.09850%","2.09850%"
08/15/2019,"2.09588%","2.09588%","2.09588%","2.09588%"
08/14/2019,"2.09213%","2.09213%","2.09213%","2.09213%"
08/13/2019,"2.09825%","2.09825%","2.09825%","2.09825%"
08/12/2019,"2.10275%","2.10275%","2.10275%","2.10275%"
08/09/2019,"2.09538%","2.09538%","2.09538%","2.09538%"
08/08/2019,"2.09525%","2.09525%","2.09525%","2.09525%"
08/07/2019,"2.09938%","2.09938%","2.09938%","2.09938%"
08/06/2019,"2.09713%","2.09713%","2.09713%","2.09713%"
08/05/2019,"2.10513%","2.10513%","2.10513%","2.10513%"
08/02/2019,"2.10425%","2.10425%","2.10425%","2.10425%"
08/01/2019,"2.11225%","2.11225%","2.11225%","2.11225%"
07/31/2019,"2.35163%","2.35163%","2.35163%","2.35163%"
07/30/2019,"2.34700%","2.34700%","2.34700%","2.34700%"
07/29/2019,"2.34863%","2.34863%","2.34863%","2.34863%"
07/26/2019,"2.35038%","2.35038%","2.35038%","2.35038%"
07/25/2019,"2.34900%","2.34900%","2.34900%","2.34900%"
07/24/2019,"2.35225%","2.35225%","2.35225%","2.35225%"
07/23/2019,"2.35375%","2.35375%","2.35375%","2.35375%"
07/22/2019,"2.35963%","2.35963%","2.35963%","2.35963%"
07/19/2019,"2.36200%","2.36200%","2.36200%","2.36200%"
07/18/2019,"2.36063%","2.36063%","2.36063%","2.36063%"
07/17/2019,"2.36275%","2.36275%","2.36275%","2.36275%"
07/16/2019,"2.35663%","2.35663%","2.35663%","2.35663%"
07/15/2019,"2.35713%","2.35713%","2.35713%","2.35713%"
07/12/2019,"2.35913%","2.35913%","2.35913%","2.35913%"
07/11/2019,"2.35900%","2.35900%","2.35900%","2.35900%"
07/10/2019,"2.35475%","2.35475%","2.35475%","2.35475%"
07/09/2019,"2.35013%","2.35013%","2.35013%","2.35013%"
07/08/2019,"2.35688%","2.35688%","2.35688%","2.35688%"
07/05/2019,"2.34825%","2.34825%","2.34825%","2.34825%"
07/03/2019,"2.35638%","2.35638%","2.35638%","2.35638%"
07/02/2019,"2.35138%","2.35138%","2.35138%","2.35138%"
07/01/2019,"2.35975%","2.35975%","2.35975%","2.35975%"
06/28/2019,"2.37038%","2.37038%","2.37038%","2.37038%"
06/27/2019,"2.35488%","2.35488%","2.35488%","2.35488%"
06/26/2019,"2.35400%","2.35400%","2.35400%","2.35400%"
06/25/2019,"2.34475%","2.34475%","2.34475%","2.34475%"
06/24/2019,"2.34925%","2.34925%","2.34925%","2.34925%"
06/21/2019,"2.34750%","2.34750%","2.34750%","2.34750%"
06/20/2019,"2.34150%","2.34150%","2.34150%","2.34150%"
06/19/2019,"2.34088%","2.34088%","2.34088%","2.34088%"
06/18/2019,"2.34950%","2.34950%","2.34950%","2.34950%"
06/17/2019,"2.34438%","2.34438%","2.34438%","2.34438%"
06/14/2019,"2.34663%","2.34663%","2.34663%","2.34663%"
06/13/2019,"2.35050%","2.35050%","2.35050%","2.35050%"
06/12/2019,"2.35038%","2.35038%","2.35038%","2.35038%"
06/11/2019,"2.35088%","2.35088%","2.35088%","2.35088%"
06/10/2019,"2.34500%","2.34500%","2.34500%","2.34500%"
06/07/2019,"2.35175%","2.35175%","2.35175%","2.35175%"
06/06/2019,"2.34600%","2.34600%","2.34600%","2.34600%"
06/05/2019,"2.34538%","2.34538%","2.34538%","2.34538%"
06/04/2019,"2.36000%","2.36000%","2.36000%","2.36000%"
06/03/2019,"2.36075%","2.36075%","2.36075%","2.36075%"
05/31/2019,"2.35450%","2.35450%","2.35450%","2.35450%"
05/30/2019,"2.35775%","2.35775%","2.35775%","2.35775%"
05/29/2019,"2.35600%","2.35600%","2.35600%","2.35600%"
05/28/2019,"2.35388%","2.35388%","2.35388%","2.35388%"
05/24/2019,"2.35650%","2.35650%","2.35650%","2.35650%"
05/23/2019,"2.35625%","2.35625%","2.35625%","2.35625%"
05/22/2019,"2.35450%","2.35450%","2.35450%","2.35450%"
05/21/2019,"2.35538%","2.35538%","2.35538%","2.35538%"
05/20/2019,"2.35938%","2.35938%","2.35938%","2.35938%"
05/17/2019,"2.35575%","2.35575%","2.35575%","2.35575%"
05/16/2019,"2.35938%","2.35938%","2.35938%","2.35938%"
05/15/2019,"2.34913%","2.34913%","2.34913%","2.34913%"
05/14/2019,"2.34338%","2.34338%","2.34338%","2.34338%"
05/13/2019,"2.34513%","2.34513%","2.34513%","2.34513%"
05/10/2019,"2.35638%","2.35638%","2.35638%","2.35638%"
05/09/2019,"2.35888%","2.35888%","2.35888%","2.35888%"
05/08/2019,"2.36275%","2.36275%","2.36275%","2.36275%"
05/07/2019,"2.36313%","2.36313%","2.36313%","2.36313%"
05/03/2019,"2.37788%","2.37788%","2.37788%","2.37788%"
05/02/2019,"2.37313%","2.37313%","2.37313%","2.37313%"
05/01/2019,"2.39188%","2.39188%","2.39188%","2.39188%"
04/30/2019,"2.37913%","2.37913%","2.37913%","2.37913%"
04/29/2019,"2.38975%","2.38975%","2.38975%","2.38975%"
04/26/2019,"2.40000%","2.40000%","2.40000%","2.40000%"
04/25/2019,"2.39413%","2.39413%","2.39413%","2.39413%"
04/24/2019,"2.40275%","2.40275%","2.40275%","2.40275%"
04/23/2019,"2.39113%","2.39113%","2.39113%","2.39113%"
04/22/2019,"2.39113%","2.39113%","2.39113%","2.39113%"
04/18/2019,"2.38563%","2.38563%","2.38563%","2.38563%"
04/17/2019,"2.38913%","2.38913%","2.38913%","2.38913%"
04/16/2019,"2.39263%","2.39263%","2.39263%","2.39263%"
04/15/2019,"2.39225%","2.39225%","2.39225%","2.39225%"
04/12/2019,"2.38850%","2.38850%","2.38850%","2.38850%"
04/11/2019,"2.38850%","2.38850%","2.38850%","2.38850%"
04/10/2019,"2.39300%","2.39300%","2.39300%","2.39300%"
04/09/2019,"2.39175%","2.39175%","2.39175%","2.39175%"
04/08/2019,"2.39375%","2.39375%","2.39375%","2.39375%"
04/05/2019,"2.39413%","2.39413%","2.39413%","2.39413%"
04/04/2019,"2.38613%","2.38613%","2.38613%","2.38613%"
04/03/2019,"2.38025%","2.38025%","2.38025%","2.38025%"
04/02/2019,"2.38813%","2.38813%","2.38813%","2.38813%"
04/01/2019,"2.38200%","2.38200%","2.38200%","2.38200%"
03/29/2019,"2.39275%","2.39275%","2.39275%","2.39275%"
03/28/2019,"2.39213%","2.39213%","2.39213%","2.39213%"
03/27/2019,"2.39388%","2.39388%","2.39388%","2.39388%"
03/26/2019,"2.38938%","2.38938%","2.38938%","2.38938%"
03/25/2019,"2.38725%","2.38725%","2.38725%","2.38725%"
03/22/2019,"2.38725%","2.38725%","2.38725%","2.38725%"
03/21/2019,"2.38625%","2.38625%","2.38625%","2.38625%"
03/20/2019,"2.39013%","2.39013%","2.39013%","2.39013%"
03/19/2019,"2.38963%","2.38963%","2.38963%","2.38963%"
03/18/2019,"2.39038%","2.39038%","2.39038%","2.39038%"
03/15/2019,"2.39038%","2.39038%","2.39038%","2.39038%"
03/14/2019,"2.39038%","2.39038%","2.39038%","2.39038%"
03/13/2019,"2.39013%","2.39013%","2.39013%","2.39013%"
03/12/2019,"2.39038%","2.39038%","2.39038%","2.39038%"
03/11/2019,"2.39025%","2.39025%","2.39025%","2.39025%"
03/08/2019,"2.38688%","2.38688%","2.38688%","2.38688%"
03/07/2019,"2.38975%","2.38975%","2.38975%","2.38975%"
03/06/2019,"2.39063%","2.39063%","2.39063%","2.39063%"
03/05/2019,"2.39063%","2.39063%","2.39063%","2.39063%"
03/04/2019,"2.38238%","2.38238%","2.38238%","2.38238%"
03/01/2019,"2.38275%","2.38275%","2.38275%","2.38275%"
02/28/2019,"2.38275%","2.38275%","2.38275%","2.38275%"
02/27/2019,"2.38825%","2.38825%","2.38825%","2.38825%"
02/26/2019,"2.38863%","2.38863%","2.38863%","2.38863%"
02/25/2019,"2.38863%","2.38863%","2.38863%","2.38863%"
02/22/2019,"2.38788%","2.38788%","2.38788%","2.38788%"
02/21/2019,"2.38250%","2.38250%","2.38250%","2.38250%"
02/20/2019,"2.38463%","2.38463%","2.38463%","2.38463%"
02/19/2019,"2.37800%","2.37800%","2.37800%","2.37800%"
02/15/2019,"2.38700%","2.38700%","2.38700%","2.38700%"
02/14/2019,"2.38275%","2.38275%","2.38275%","2.38275%"
02/13/2019,"2.38438%","2.38438%","2.38438%","2.38438%"
02/12/2019,"2.38350%","2.38350%","2.38350%","2.38350%"
02/11/2019,"2.38625%","2.38625%","2.38625%","2.38625%"
02/08/2019,"2.38575%","2.38575%","2.38575%","2.38575%"
02/07/2019,"2.38313%","2.38313%","2.38313%","2.38313%"
02/06/2019,"2.38325%","2.38325%","2.38325%","2.38325%"
02/05/2019,"2.38238%","2.38238%","2.38238%","2.38238%"
02/04/2019,"2.38413%","2.38413%","2.38413%","2.38413%"
02/01/2019,"2.37400%","2.37400%","2.37400%","2.37400%"
01/31/2019,"2.38350%","2.38350%","2.38350%","2.38350%"
01/30/2019,"2.38388%","2.38388%","2.38388%","2.38388%"
01/29/2019,"2.38438%","2.38438%","2.38438%","2.38438%"
01/28/2019,"2.38488%","2.38488%","2.38488%","2.38488%"
01/25/2019,"2.38475%","2.38475%","2.38475%","2.38475%"
01/24/2019,"2.38450%","2.38450%","2.38450%","2.38450%"
01/23/2019,"2.38413%","2.38413%","2.38413%","2.38413%"
01/22/2019,"2.37563%","2.37563%","2.37563%","2.37563%"
01/18/2019,"2.38388%","2.38388%","2.38388%","2.38388%"
01/17/2019,"2.38463%","2.38463%","2.38463%","2.38463%"
01/16/2019,"2.38488%","2.38488%","2.38488%","2.38488%"
01/15/2019,"2.38675%","2.38675%","2.38675%","2.38675%"
01/14/2019,"2.39013%","2.39013%","2.39013%","2.39013%"
01/11/2019,"2.38938%","2.38938%","2.38938%","2.38938%"
01/10/2019,"2.39413%","2.39413%","2.39413%","2.39413%"
01/09/2019,"2.39075%","2.39075%","2.39075%","2.39075%"
01/08/2019,"2.39125%","2.39125%","2.39125%","2.39125%"
01/07/2019,"2.39275%","2.39275%","2.39275%","2.39275%"
01/04/2019,"2.39400%","2.39400%","2.39400%","2.39400%"
01/03/2019,"2.39188%","2.39188%","2.39188%","2.39188%"
01/02/2019,"2.38675%","2.38675%","2.38675%","2.38675%"
