Date,Open,High,Low,Close
06/30/2017,"1.44767%","1.44767%","1.44767%","1.44767%"
06/29/2017,"1.44822%","1.44822%","1.44822%","1.44822%"
06/28/2017,"1.44656%","1.44656%","1.44656%","1.44656%"
06/27/2017,"1.44683%","1.44683%","1.44683%","1.44683%"
06/26/2017,"1.44639%","1.44639%","1.44639%","1.44639%"
06/23/2017,"1.44500%","1.44500%","1.44500%","1.44500%"
06/22/2017,"1.44861%","1.44861%","1.44861%","1.44861%"
06/21/2017,"1.44500%","1.44500%","1.44500%","1.44500%"
06/20/2017,"1.43961%","1.43961%","1.43961%","1.43961%"
06/19/2017,"1.43322%","1.43322%","1.43322%","1.43322%"
06/16/2017,"1.43267%","1.43267%","1.43267%","1.43267%"
06/15/2017,"1.42711%","1.42711%","1.42711%","1.42711%"
06/14/2017,"1.42600%","1.42600%","1.42600%","1.42600%"
06/13/2017,"1.42322%","1.42322%","1.42322%","1.42322%"
06/12/2017,"1.42183%","1.42183%","1.42183%","1.42183%"
06/09/2017,"1.41683%","1.41683%","1.41683%","1.41683%"
06/08/2017,"1.41544%","1.41544%","1.41544%","1.41544%"
06/07/2017,"1.41406%","1.41406%","1.41406%","1.41406%"
06/06/2017,"1.41711%","1.41711%","1.41711%","1.41711%"
06/05/2017,"1.41822%","1.41822%","1.41822%","1.41822%"
06/02/2017,"1.42822%","1.42822%","1.42822%","1.42822%"
06/01/2017,"1.42239%","1.42239%","1.42239%","1.42239%"
05/31/2017,"1.41878%","1.41878%","1.41878%","1.41878%"
05/30/2017,"1.41489%","1.41489%","1.41489%","1.41489%"
05/26/2017,"1.41378%","1.41378%","1.41378%","1.41378%"
05/25/2017,"1.41794%","1.41794%","1.41794%","1.41794%"
05/24/2017,"1.41739%","1.41739%","1.41739%","1.41739%"
05/23/2017,"1.41350%","1.41350%","1.41350%","1.41350%"
05/22/2017,"1.41933%","1.41933%","1.41933%","1.41933%"
05/19/2017,"1.41517%","1.41517%","1.41517%","1.41517%"
05/18/2017,"1.39906%","1.39906%","1.39906%","1.39906%"
05/17/2017,"1.41406%","1.41406%","1.41406%","1.41406%"
05/16/2017,"1.42044%","1.42044%","1.42044%","1.42044%"
05/15/2017,"1.42267%","1.42267%","1.42267%","1.42267%"
05/12/2017,"1.43656%","1.43656%","1.43656%","1.43656%"
05/11/2017,"1.43933%","1.43933%","1.43933%","1.43933%"
05/10/2017,"1.44211%","1.44211%","1.44211%","1.44211%"
05/09/2017,"1.44517%","1.44517%","1.44517%","1.44517%"
05/08/2017,"1.43683%","1.43683%","1.43683%","1.43683%"
05/05/2017,"1.43267%","1.43267%","1.43267%","1.43267%"
05/04/2017,"1.43600%","1.43600%","1.43600%","1.43600%"
05/03/2017,"1.42739%","1.42739%","1.42739%","1.42739%"
05/02/2017,"1.43239%","1.43239%","1.43239%","1.43239%"
05/01/2017,"1.42628%","1.42628%","1.42628%","1.42628%"
04/28/2017,"1.42628%","1.42628%","1.42628%","1.42628%"
04/27/2017,"1.43044%","1.43044%","1.43044%","1.43044%"
04/26/2017,"1.43111%","1.43111%","1.43111%","1.43111%"
04/25/2017,"1.42361%","1.42361%","1.42361%","1.42361%"
04/24/2017,"1.42072%","1.42072%","1.42072%","1.42072%"
04/21/2017,"1.40211%","1.40211%","1.40211%","1.40211%"
04/20/2017,"1.39406%","1.39406%","1.39406%","1.39406%"
04/19/2017,"1.39072%","1.39072%","1.39072%","1.39072%"
04/18/2017,"1.39767%","1.39767%","1.39767%","1.39767%"
04/17/2017,"1.40322%","1.40322%","1.40322%","1.40322%"
04/13/2017,"1.40322%","1.40322%","1.40322%","1.40322%"
04/12/2017,"1.41044%","1.41044%","1.41044%","1.41044%"
04/11/2017,"1.41544%","1.41544%","1.41544%","1.41544%"
04/10/2017,"1.42211%","1.42211%","1.42211%","1.42211%"
04/07/2017,"1.42961%","1.42961%","1.42961%","1.42961%"
04/06/2017,"1.42600%","1.42600%","1.42600%","1.42600%"
04/05/2017,"1.42294%","1.42294%","1.42294%","1.42294%"
04/04/2017,"1.42572%","1.42572%","1.42572%","1.42572%"
04/03/2017,"1.42628%","1.42628%","1.42628%","1.42628%"
03/31/2017,"1.42322%","1.42322%","1.42322%","1.42322%"
03/30/2017,"1.41878%","1.41878%","1.41878%","1.41878%"
03/29/2017,"1.41989%","1.41989%","1.41989%","1.41989%"
03/28/2017,"1.42489%","1.42489%","1.42489%","1.42489%"
03/27/2017,"1.42433%","1.42433%","1.42433%","1.42433%"
03/24/2017,"1.42711%","1.42711%","1.42711%","1.42711%"
03/23/2017,"1.42794%","1.42794%","1.42794%","1.42794%"
03/22/2017,"1.43128%","1.43128%","1.43128%","1.43128%"
03/21/2017,"1.43378%","1.43378%","1.43378%","1.43378%"
03/20/2017,"1.43489%","1.43489%","1.43489%","1.43489%"
03/17/2017,"1.43156%","1.43156%","1.43156%","1.43156%"
03/16/2017,"1.43100%","1.43100%","1.43100%","1.43100%"
03/15/2017,"1.43822%","1.43822%","1.43822%","1.43822%"
03/14/2017,"1.43239%","1.43239%","1.43239%","1.43239%"
03/13/2017,"1.43211%","1.43211%","1.43211%","1.43211%"
03/10/2017,"1.42600%","1.42600%","1.42600%","1.42600%"
03/09/2017,"1.43017%","1.43017%","1.43017%","1.43017%"
03/08/2017,"1.42100%","1.42100%","1.42100%","1.42100%"
03/07/2017,"1.42044%","1.42044%","1.42044%","1.42044%"
03/06/2017,"1.42100%","1.42100%","1.42100%","1.42100%"
03/03/2017,"1.42267%","1.42267%","1.42267%","1.42267%"
03/02/2017,"1.41600%","1.41600%","1.41600%","1.41600%"
03/01/2017,"1.40628%","1.40628%","1.40628%","1.40628%"
02/28/2017,"1.37489%","1.37489%","1.37489%","1.37489%"
02/27/2017,"1.36128%","1.36128%","1.36128%","1.36128%"
02/24/2017,"1.36072%","1.36072%","1.36072%","1.36072%"
02/23/2017,"1.36239%","1.36239%","1.36239%","1.36239%"
02/22/2017,"1.36294%","1.36294%","1.36294%","1.36294%"
02/21/2017,"1.36239%","1.36239%","1.36239%","1.36239%"
02/17/2017,"1.35739%","1.35739%","1.35739%","1.35739%"
02/16/2017,"1.36378%","1.36378%","1.36378%","1.36378%"
02/15/2017,"1.34406%","1.34406%","1.34406%","1.34406%"
02/14/2017,"1.33656%","1.33656%","1.33656%","1.33656%"
02/13/2017,"1.33794%","1.33794%","1.33794%","1.33794%"
02/10/2017,"1.33822%","1.33822%","1.33822%","1.33822%"
02/09/2017,"1.33489%","1.33489%","1.33489%","1.33489%"
02/08/2017,"1.33794%","1.33794%","1.33794%","1.33794%"
02/07/2017,"1.34350%","1.34350%","1.34350%","1.34350%"
02/06/2017,"1.34406%","1.34406%","1.34406%","1.34406%"
02/03/2017,"1.34989%","1.34989%","1.34989%","1.34989%"
02/02/2017,"1.34878%","1.34878%","1.34878%","1.34878%"
02/01/2017,"1.35044%","1.35044%","1.35044%","1.35044%"
01/31/2017,"1.34739%","1.34739%","1.34739%","1.34739%"
01/30/2017,"1.35656%","1.35656%","1.35656%","1.35656%"
01/27/2017,"1.35878%","1.35878%","1.35878%","1.35878%"
01/26/2017,"1.36183%","1.36183%","1.36183%","1.36183%"
01/25/2017,"1.35683%","1.35683%","1.35683%","1.35683%"
01/24/2017,"1.34572%","1.34572%","1.34572%","1.34572%"
01/23/2017,"1.35239%","1.35239%","1.35239%","1.35239%"
01/20/2017,"1.35822%","1.35822%","1.35822%","1.35822%"
01/19/2017,"1.35156%","1.35156%","1.35156%","1.35156%"
01/18/2017,"1.33850%","1.33850%","1.33850%","1.33850%"
01/17/2017,"1.33239%","1.33239%","1.33239%","1.33239%"
01/13/2017,"1.33156%","1.33156%","1.33156%","1.33156%"
01/12/2017,"1.33267%","1.33267%","1.33267%","1.33267%"
01/11/2017,"1.33461%","1.33461%","1.33461%","1.33461%"
01/10/2017,"1.33378%","1.33378%","1.33378%","1.33378%"
01/09/2017,"1.33156%","1.33156%","1.33156%","1.33156%"
01/06/2017,"1.32433%","1.32433%","1.32433%","1.32433%"
01/05/2017,"1.32100%","1.32100%","1.32100%","1.32100%"
01/04/2017,"1.32156%","1.32156%","1.32156%","1.32156%"
01/03/2017,"1.31767%","1.31767%","1.31767%","1.31767%"
