Date,Open,High,Low,Close
09/08/2020,"0.42700%","0.42700%","0.42700%","0.42700%"
09/07/2020,"0.42100%","0.42100%","0.42100%","0.42100%"
09/04/2020,"0.42100%","0.42100%","0.42100%","0.42100%"
09/03/2020,"0.42625%","0.42625%","0.42625%","0.42625%"
09/02/2020,"0.42500%","0.42500%","0.42500%","0.42500%"
09/01/2020,"0.43263%","0.43263%","0.43263%","0.43263%"
08/28/2020,"0.44525%","0.44525%","0.44525%","0.44525%"
08/27/2020,"0.44238%","0.44238%","0.44238%","0.44238%"
08/26/2020,"0.44588%","0.44588%","0.44588%","0.44588%"
08/25/2020,"0.44000%","0.44000%","0.44000%","0.44000%"
08/24/2020,"0.43913%","0.43913%","0.43913%","0.43913%"
08/21/2020,"0.44100%","0.44100%","0.44100%","0.44100%"
08/20/2020,"0.44063%","0.44063%","0.44063%","0.44063%"
08/19/2020,"0.44488%","0.44488%","0.44488%","0.44488%"
08/18/2020,"0.44713%","0.44713%","0.44713%","0.44713%"
08/17/2020,"0.46038%","0.46038%","0.46038%","0.46038%"
08/14/2020,"0.46088%","0.46088%","0.46088%","0.46088%"
08/13/2020,"0.45850%","0.45850%","0.45850%","0.45850%"
08/12/2020,"0.45788%","0.45788%","0.45788%","0.45788%"
08/11/2020,"0.45813%","0.45813%","0.45813%","0.45813%"
08/10/2020,"0.45538%","0.45538%","0.45538%","0.45538%"
08/07/2020,"0.44900%","0.44900%","0.44900%","0.44900%"
08/06/2020,"0.44638%","0.44638%","0.44638%","0.44638%"
08/05/2020,"0.44350%","0.44350%","0.44350%","0.44350%"
08/04/2020,"0.45088%","0.45088%","0.45088%","0.45088%"
08/03/2020,"0.44675%","0.44675%","0.44675%","0.44675%"
07/31/2020,"0.44863%","0.44863%","0.44863%","0.44863%"
07/30/2020,"0.45650%","0.45650%","0.45650%","0.45650%"
07/29/2020,"0.46113%","0.46113%","0.46113%","0.46113%"
07/28/2020,"0.46050%","0.46050%","0.46050%","0.46050%"
07/27/2020,"0.45688%","0.45688%","0.45688%","0.45688%"
07/24/2020,"0.45950%","0.45950%","0.45950%","0.45950%"
07/23/2020,"0.46213%","0.46213%","0.46213%","0.46213%"
07/22/2020,"0.46325%","0.46325%","0.46325%","0.46325%"
07/21/2020,"0.46438%","0.46438%","0.46438%","0.46438%"
07/20/2020,"0.46850%","0.46850%","0.46850%","0.46850%"
07/17/2020,"0.47000%","0.47000%","0.47000%","0.47000%"
07/16/2020,"0.47550%","0.47550%","0.47550%","0.47550%"
07/15/2020,"0.47688%","0.47688%","0.47688%","0.47688%"
07/14/2020,"0.48100%","0.48100%","0.48100%","0.48100%"
07/13/2020,"0.48125%","0.48125%","0.48125%","0.48125%"
07/10/2020,"0.48013%","0.48013%","0.48013%","0.48013%"
07/09/2020,"0.48413%","0.48413%","0.48413%","0.48413%"
07/08/2020,"0.48813%","0.48813%","0.48813%","0.48813%"
07/07/2020,"0.49225%","0.49225%","0.49225%","0.49225%"
07/06/2020,"0.51563%","0.51563%","0.51563%","0.51563%"
07/03/2020,"0.50563%","0.50563%","0.50563%","0.50563%"
07/02/2020,"0.53863%","0.53863%","0.53863%","0.53863%"
07/01/2020,"0.53325%","0.53325%","0.53325%","0.53325%"
06/30/2020,"0.54575%","0.54575%","0.54575%","0.54575%"
06/29/2020,"0.55588%","0.55588%","0.55588%","0.55588%"
06/26/2020,"0.56625%","0.56625%","0.56625%","0.56625%"
06/25/2020,"0.57038%","0.57038%","0.57038%","0.57038%"
06/24/2020,"0.56375%","0.56375%","0.56375%","0.56375%"
06/23/2020,"0.56538%","0.56538%","0.56538%","0.56538%"
06/22/2020,"0.57375%","0.57375%","0.57375%","0.57375%"
06/19/2020,"0.57575%","0.57575%","0.57575%","0.57575%"
06/18/2020,"0.57738%","0.57738%","0.57738%","0.57738%"
06/17/2020,"0.58388%","0.58388%","0.58388%","0.58388%"
06/16/2020,"0.58550%","0.58550%","0.58550%","0.58550%"
06/15/2020,"0.59075%","0.59075%","0.59075%","0.59075%"
06/12/2020,"0.59338%","0.59338%","0.59338%","0.59338%"
06/11/2020,"0.60463%","0.60463%","0.60463%","0.60463%"
06/10/2020,"0.64550%","0.64550%","0.64550%","0.64550%"
06/09/2020,"0.63275%","0.63275%","0.63275%","0.63275%"
06/08/2020,"0.62988%","0.62988%","0.62988%","0.62988%"
06/05/2020,"0.63400%","0.63400%","0.63400%","0.63400%"
06/04/2020,"0.62775%","0.62775%","0.62775%","0.62775%"
06/03/2020,"0.62250%","0.62250%","0.62250%","0.62250%"
06/02/2020,"0.62550%","0.62550%","0.62550%","0.62550%"
06/01/2020,"0.63750%","0.63750%","0.63750%","0.63750%"
05/29/2020,"0.67350%","0.67350%","0.67350%","0.67350%"
05/28/2020,"0.67688%","0.67688%","0.67688%","0.67688%"
05/27/2020,"0.68050%","0.68050%","0.68050%","0.68050%"
05/26/2020,"0.67975%","0.67975%","0.67975%","0.67975%"
05/22/2020,"0.68175%","0.68175%","0.68175%","0.68175%"
05/21/2020,"0.68488%","0.68488%","0.68488%","0.68488%"
05/20/2020,"0.70638%","0.70638%","0.70638%","0.70638%"
05/19/2020,"0.72188%","0.72188%","0.72188%","0.72188%"
05/18/2020,"0.71825%","0.71825%","0.71825%","0.71825%"
05/15/2020,"0.75538%","0.75538%","0.75538%","0.75538%"
05/14/2020,"0.76175%","0.76175%","0.76175%","0.76175%"
05/13/2020,"0.76938%","0.76938%","0.76938%","0.76938%"
05/12/2020,"0.76875%","0.76875%","0.76875%","0.76875%"
05/11/2020,"0.76563%","0.76563%","0.76563%","0.76563%"
05/07/2020,"0.78288%","0.78288%","0.78288%","0.78288%"
05/06/2020,"0.79825%","0.79825%","0.79825%","0.79825%"
05/05/2020,"0.83125%","0.83125%","0.83125%","0.83125%"
05/04/2020,"0.82863%","0.82863%","0.82863%","0.82863%"
05/01/2020,"0.83550%","0.83550%","0.83550%","0.83550%"
04/30/2020,"0.86463%","0.86463%","0.86463%","0.86463%"
04/29/2020,"0.89863%","0.89863%","0.89863%","0.89863%"
04/28/2020,"0.90975%","0.90975%","0.90975%","0.90975%"
04/27/2020,"0.92513%","0.92513%","0.92513%","0.92513%"
04/24/2020,"0.93950%","0.93950%","0.93950%","0.93950%"
04/23/2020,"0.96025%","0.96025%","0.96025%","0.96025%"
04/22/2020,"0.97038%","0.97038%","0.97038%","0.97038%"
04/21/2020,"0.98650%","0.98650%","0.98650%","0.98650%"
04/20/2020,"0.98213%","0.98213%","0.98213%","0.98213%"
04/17/2020,"0.98188%","0.98188%","0.98188%","0.98188%"
04/16/2020,"0.98125%","0.98125%","0.98125%","0.98125%"
04/15/2020,"1.01413%","1.01413%","1.01413%","1.01413%"
04/14/2020,"1.02588%","1.02588%","1.02588%","1.02588%"
04/09/2020,"1.05088%","1.05088%","1.05088%","1.05088%"
04/08/2020,"1.05313%","1.05313%","1.05313%","1.05313%"
04/07/2020,"1.04475%","1.04475%","1.04475%","1.04475%"
04/06/2020,"1.04263%","1.04263%","1.04263%","1.04263%"
04/03/2020,"1.04988%","1.04988%","1.04988%","1.04988%"
04/02/2020,"1.06013%","1.06013%","1.06013%","1.06013%"
04/01/2020,"1.00238%","1.00238%","1.00238%","1.00238%"
03/31/2020,"0.99750%","0.99750%","0.99750%","0.99750%"
03/30/2020,"1.01400%","1.01400%","1.01400%","1.01400%"
03/27/2020,"0.96850%","0.96850%","0.96850%","0.96850%"
03/26/2020,"0.97275%","0.97275%","0.97275%","0.97275%"
03/25/2020,"0.98750%","0.98750%","0.98750%","0.98750%"
03/24/2020,"0.95675%","0.95675%","0.95675%","0.95675%"
03/23/2020,"0.93738%","0.93738%","0.93738%","0.93738%"
03/20/2020,"0.93350%","0.93350%","0.93350%","0.93350%"
03/19/2020,"0.92200%","0.92200%","0.92200%","0.92200%"
03/18/2020,"0.88938%","0.88938%","0.88938%","0.88938%"
03/17/2020,"0.86175%","0.86175%","0.86175%","0.86175%"
03/16/2020,"0.81938%","0.81938%","0.81938%","0.81938%"
03/13/2020,"0.82163%","0.82163%","0.82163%","0.82163%"
03/12/2020,"0.75975%","0.75975%","0.75975%","0.75975%"
03/11/2020,"0.74650%","0.74650%","0.74650%","0.74650%"
03/10/2020,"0.79213%","0.79213%","0.79213%","0.79213%"
03/09/2020,"0.74350%","0.74350%","0.74350%","0.74350%"
03/06/2020,"0.84563%","0.84563%","0.84563%","0.84563%"
03/05/2020,"0.94425%","0.94425%","0.94425%","0.94425%"
03/04/2020,"0.96750%","0.96750%","0.96750%","0.96750%"
03/03/2020,"1.24563%","1.24563%","1.24563%","1.24563%"
03/02/2020,"1.15388%","1.15388%","1.15388%","1.15388%"
02/28/2020,"1.38150%","1.38150%","1.38150%","1.38150%"
02/27/2020,"1.53725%","1.53725%","1.53725%","1.53725%"
02/26/2020,"1.61013%","1.61013%","1.61013%","1.61013%"
02/25/2020,"1.64575%","1.64575%","1.64575%","1.64575%"
02/24/2020,"1.63475%","1.63475%","1.63475%","1.63475%"
02/21/2020,"1.72863%","1.72863%","1.72863%","1.72863%"
02/20/2020,"1.76175%","1.76175%","1.76175%","1.76175%"
02/19/2020,"1.76888%","1.76888%","1.76888%","1.76888%"
02/18/2020,"1.77188%","1.77188%","1.77188%","1.77188%"
02/17/2020,"1.79275%","1.79275%","1.79275%","1.79275%"
02/14/2020,"1.79838%","1.79838%","1.79838%","1.79838%"
02/13/2020,"1.80200%","1.80200%","1.80200%","1.80200%"
02/12/2020,"1.81275%","1.81275%","1.81275%","1.81275%"
02/11/2020,"1.80713%","1.80713%","1.80713%","1.80713%"
02/10/2020,"1.80050%","1.80050%","1.80050%","1.80050%"
02/07/2020,"1.83488%","1.83488%","1.83488%","1.83488%"
02/06/2020,"1.84263%","1.84263%","1.84263%","1.84263%"
02/05/2020,"1.83113%","1.83113%","1.83113%","1.83113%"
02/04/2020,"1.80300%","1.80300%","1.80300%","1.80300%"
02/03/2020,"1.76900%","1.76900%","1.76900%","1.76900%"
01/31/2020,"1.80663%","1.80663%","1.80663%","1.80663%"
01/30/2020,"1.82163%","1.82163%","1.82163%","1.82163%"
01/29/2020,"1.84713%","1.84713%","1.84713%","1.84713%"
01/28/2020,"1.83125%","1.83125%","1.83125%","1.83125%"
01/27/2020,"1.83725%","1.83725%","1.83725%","1.83725%"
01/24/2020,"1.87988%","1.87988%","1.87988%","1.87988%"
01/23/2020,"1.89450%","1.89450%","1.89450%","1.89450%"
01/22/2020,"1.91900%","1.91900%","1.91900%","1.91900%"
01/21/2020,"1.91838%","1.91838%","1.91838%","1.91838%"
01/20/2020,"1.92463%","1.92463%","1.92463%","1.92463%"
01/17/2020,"1.92300%","1.92300%","1.92300%","1.92300%"
01/16/2020,"1.93013%","1.93013%","1.93013%","1.93013%"
01/15/2020,"1.95275%","1.95275%","1.95275%","1.95275%"
01/14/2020,"1.96313%","1.96313%","1.96313%","1.96313%"
01/13/2020,"1.96200%","1.96200%","1.96200%","1.96200%"
01/10/2020,"1.96663%","1.96663%","1.96663%","1.96663%"
01/09/2020,"1.96875%","1.96875%","1.96875%","1.96875%"
01/08/2020,"1.95113%","1.95113%","1.95113%","1.95113%"
01/07/2020,"1.95450%","1.95450%","1.95450%","1.95450%"
01/06/2020,"1.95488%","1.95488%","1.95488%","1.95488%"
01/03/2020,"1.96413%","1.96413%","1.96413%","1.96413%"
01/02/2020,"1.99488%","1.99488%","1.99488%","1.99488%"
