Date,Open,High,Low,Close
05/29/2019,"2.43850%","2.43850%","2.43850%","2.43850%"
05/28/2019,"2.42938%","2.42938%","2.42938%","2.42938%"
05/24/2019,"2.42813%","2.42813%","2.42813%","2.42813%"
05/23/2019,"2.42975%","2.42975%","2.42975%","2.42975%"
05/22/2019,"2.43700%","2.43700%","2.43700%","2.43700%"
05/21/2019,"2.42963%","2.42963%","2.42963%","2.42963%"
05/20/2019,"2.43600%","2.43600%","2.43600%","2.43600%"
05/17/2019,"2.44188%","2.44188%","2.44188%","2.44188%"
05/16/2019,"2.44063%","2.44063%","2.44063%","2.44063%"
05/15/2019,"2.43238%","2.43238%","2.43238%","2.43238%"
05/14/2019,"2.43763%","2.43763%","2.43763%","2.43763%"
05/13/2019,"2.43963%","2.43963%","2.43963%","2.43963%"
05/10/2019,"2.44900%","2.44900%","2.44900%","2.44900%"
05/09/2019,"2.45338%","2.45338%","2.45338%","2.45338%"
05/08/2019,"2.45138%","2.45138%","2.45138%","2.45138%"
05/07/2019,"2.46275%","2.46275%","2.46275%","2.46275%"
05/06/2019,"2.46663%","2.46663%","2.46663%","2.46663%"
05/03/2019,"2.46663%","2.46663%","2.46663%","2.46663%"
05/02/2019,"2.46713%","2.46713%","2.46713%","2.46713%"
05/01/2019,"2.48325%","2.48325%","2.48325%","2.48325%"
04/30/2019,"2.48050%","2.48050%","2.48050%","2.48050%"
04/29/2019,"2.48588%","2.48588%","2.48588%","2.48588%"
04/26/2019,"2.48313%","2.48313%","2.48313%","2.48313%"
04/25/2019,"2.48338%","2.48338%","2.48338%","2.48338%"
04/24/2019,"2.47663%","2.47663%","2.47663%","2.47663%"
04/23/2019,"2.48088%","2.48088%","2.48088%","2.48088%"
04/22/2019,"2.48088%","2.48088%","2.48088%","2.48088%"
04/18/2019,"2.48088%","2.48088%","2.48088%","2.48088%"
04/17/2019,"2.48738%","2.48738%","2.48738%","2.48738%"
04/16/2019,"2.47975%","2.47975%","2.47975%","2.47975%"
04/15/2019,"2.47388%","2.47388%","2.47388%","2.47388%"
04/12/2019,"2.47738%","2.47738%","2.47738%","2.47738%"
04/11/2019,"2.47263%","2.47263%","2.47263%","2.47263%"
04/10/2019,"2.48200%","2.48200%","2.48200%","2.48200%"
04/09/2019,"2.48400%","2.48400%","2.48400%","2.48400%"
04/08/2019,"2.48125%","2.48125%","2.48125%","2.48125%"
04/05/2019,"2.47163%","2.47163%","2.47163%","2.47163%"
04/04/2019,"2.47350%","2.47350%","2.47350%","2.47350%"
04/03/2019,"2.47713%","2.47713%","2.47713%","2.47713%"
04/02/2019,"2.47938%","2.47938%","2.47938%","2.47938%"
04/01/2019,"2.49338%","2.49338%","2.49338%","2.49338%"
03/29/2019,"2.49450%","2.49450%","2.49450%","2.49450%"
03/28/2019,"2.50150%","2.50150%","2.50150%","2.50150%"
03/27/2019,"2.49863%","2.49863%","2.49863%","2.49863%"
03/26/2019,"2.49550%","2.49550%","2.49550%","2.49550%"
03/25/2019,"2.48975%","2.48975%","2.48975%","2.48975%"
03/22/2019,"2.49888%","2.49888%","2.49888%","2.49888%"
03/21/2019,"2.48550%","2.48550%","2.48550%","2.48550%"
03/20/2019,"2.49063%","2.49063%","2.49063%","2.49063%"
03/19/2019,"2.48675%","2.48675%","2.48675%","2.48675%"
03/18/2019,"2.48775%","2.48775%","2.48775%","2.48775%"
03/15/2019,"2.48175%","2.48175%","2.48175%","2.48175%"
03/14/2019,"2.48175%","2.48175%","2.48175%","2.48175%"
03/13/2019,"2.48375%","2.48375%","2.48375%","2.48375%"
03/12/2019,"2.48863%","2.48863%","2.48863%","2.48863%"
03/11/2019,"2.49888%","2.49888%","2.49888%","2.49888%"
03/08/2019,"2.49150%","2.49150%","2.49150%","2.49150%"
03/07/2019,"2.49275%","2.49275%","2.49275%","2.49275%"
03/06/2019,"2.49175%","2.49175%","2.49175%","2.49175%"
03/05/2019,"2.48088%","2.48088%","2.48088%","2.48088%"
03/04/2019,"2.48300%","2.48300%","2.48300%","2.48300%"
03/01/2019,"2.48188%","2.48188%","2.48188%","2.48188%"
02/28/2019,"2.49038%","2.49038%","2.49038%","2.49038%"
02/27/2019,"2.48925%","2.48925%","2.48925%","2.48925%"
02/26/2019,"2.49300%","2.49300%","2.49300%","2.49300%"
02/25/2019,"2.47913%","2.47913%","2.47913%","2.47913%"
02/22/2019,"2.48438%","2.48438%","2.48438%","2.48438%"
02/21/2019,"2.48988%","2.48988%","2.48988%","2.48988%"
02/20/2019,"2.48113%","2.48113%","2.48113%","2.48113%"
02/19/2019,"2.48225%","2.48225%","2.48225%","2.48225%"
02/15/2019,"2.48038%","2.48038%","2.48038%","2.48038%"
02/14/2019,"2.48138%","2.48138%","2.48138%","2.48138%"
02/13/2019,"2.48875%","2.48875%","2.48875%","2.48875%"
02/12/2019,"2.49375%","2.49375%","2.49375%","2.49375%"
02/11/2019,"2.49788%","2.49788%","2.49788%","2.49788%"
02/08/2019,"2.50413%","2.50413%","2.50413%","2.50413%"
02/07/2019,"2.51688%","2.51688%","2.51688%","2.51688%"
02/06/2019,"2.51263%","2.51263%","2.51263%","2.51263%"
02/05/2019,"2.51225%","2.51225%","2.51225%","2.51225%"
02/04/2019,"2.51313%","2.51313%","2.51313%","2.51313%"
02/01/2019,"2.51400%","2.51400%","2.51400%","2.51400%"
01/31/2019,"2.51375%","2.51375%","2.51375%","2.51375%"
01/30/2019,"2.50913%","2.50913%","2.50913%","2.50913%"
01/29/2019,"2.49888%","2.49888%","2.49888%","2.49888%"
01/28/2019,"2.50175%","2.50175%","2.50175%","2.50175%"
01/25/2019,"2.50000%","2.50000%","2.50000%","2.50000%"
01/24/2019,"2.50188%","2.50188%","2.50188%","2.50188%"
01/23/2019,"2.51000%","2.51000%","2.51000%","2.51000%"
01/22/2019,"2.51900%","2.51900%","2.51900%","2.51900%"
01/18/2019,"2.50600%","2.50600%","2.50600%","2.50600%"
01/17/2019,"2.50300%","2.50300%","2.50300%","2.50300%"
01/16/2019,"2.51325%","2.51325%","2.51325%","2.51325%"
01/15/2019,"2.50750%","2.50750%","2.50750%","2.50750%"
01/14/2019,"2.51006%","2.51006%","2.51006%","2.51006%"
01/11/2019,"2.50894%","2.50894%","2.50894%","2.50894%"
01/10/2019,"2.51419%","2.51419%","2.51419%","2.51419%"
01/09/2019,"2.51875%","2.51875%","2.51875%","2.51875%"
01/08/2019,"2.51550%","2.51550%","2.51550%","2.51550%"
01/07/2019,"2.51113%","2.51113%","2.51113%","2.51113%"
01/04/2019,"2.52056%","2.52056%","2.52056%","2.52056%"
01/03/2019,"2.51275%","2.51275%","2.51275%","2.51275%"
01/02/2019,"2.50713%","2.50713%","2.50713%","2.50713%"
