Date,Close
07/19/2022,3936.69
07/18/2022,3830.85
07/15/2022,3863.16
07/14/2022,3790.38
07/13/2022,3801.78
7/12/22,3818.8
7/11/22,3854.43
7/8/22,3899.38
7/7/22,3902.62
7/6/22,3845.08
7/5/22,3831.39
7/1/22,3825.33
06/30/2022,3785.38
06/29/2022,3818.83
06/28/2022,3821.55
06/27/2022,3900.11
06/24/2022,3911.74
06/23/2022,3795.73
06/22/2022,3759.89
06/21/2022,3764.79
06/17/2022,3674.84
06/16/2022,3666.77
06/15/2022,3789.99
06/14/2022,3735.48
06/13/2022,3749.63
6/10/22,3900.86
6/9/22,4017.82
6/8/22,4115.77
6/7/22,4160.68
6/6/22,4121.43
6/3/22,4108.54
6/2/22,4176.82
6/1/22,4101.23
05/31/2022,4132.15
05/27/2022,4158.24
05/26/2022,4057.84
05/25/2022,3978.73
05/24/2022,3941.48
05/23/2022,3973.75
05/20/2022,3901.36
05/19/2022,3900.79
05/18/2022,3923.68
05/17/2022,4088.85
05/16/2022,4008.01
05/13/2022,4023.89
5/12/22,3930.08
5/11/22,3935.18
5/10/22,4001.05
5/9/22,3991.24
5/6/22,4123.34
5/5/22,4146.87
5/4/22,4300.17
5/3/22,4175.48
5/2/22,4155.38
04/29/2022,4131.93
04/28/2022,4287.5
04/27/2022,4183.96
04/26/2022,4175.2
04/25/2022,4296.12
04/22/2022,4271.78
04/21/2022,4393.66
04/20/2022,4459.45
04/19/2022,4462.21
04/18/2022,4391.69
04/14/2022,4392.59
04/13/2022,4446.59
4/12/22,4397.45
4/11/22,4412.53
4/8/22,4488.28
4/7/22,4500.21
4/6/22,4481.15
4/5/22,4525.12
4/4/22,4582.64
4/1/22,4545.86
03/31/2022,4530.41
03/30/2022,4602.45
03/29/2022,4631.6
03/28/2022,4575.52
03/25/2022,4543.06
03/24/2022,4520.16
03/23/2022,4456.24
03/22/2022,4511.61
03/21/2022,4461.18
03/18/2022,4463.12
03/17/2022,4411.67
03/16/2022,4357.86
03/15/2022,4262.45
03/14/2022,4173.11
3/11/22,4204.31
3/10/22,4259.52
3/9/22,4277.88
3/8/22,4170.7
3/7/22,4201.09
3/4/22,4328.87
3/3/22,4363.49
3/2/22,4386.54
3/1/22,4306.26
02/28/2022,4373.94
02/25/2022,4384.65
02/24/2022,4288.7
02/23/2022,4225.5
02/22/2022,4304.76
02/18/2022,4348.87
02/17/2022,4380.26
02/16/2022,4475.01
02/15/2022,4471.07
02/14/2022,4401.67
2/11/22,4418.64
2/10/22,4504.08
2/9/22,4587.18
2/8/22,4521.54
2/7/22,4483.87
2/4/22,4500.53
2/3/22,4477.44
2/2/22,4589.38
2/1/22,4546.54
01/31/2022,4515.55
01/28/2022,4431.85
01/27/2022,4326.51
01/26/2022,4349.93
01/25/2022,4356.45
01/24/2022,4410.13
01/21/2022,4397.94
01/20/2022,4482.73
01/19/2022,4532.76
01/18/2022,4577.11
01/14/2022,4662.85
01/13/2022,4659.03
1/12/22,4726.35
1/11/22,4713.07
1/10/22,4670.29
1/7/22,4677.03
1/6/22,4696.05
1/5/22,4700.58
1/4/22,4793.54
1/3/22,4796.56
12/31/2021,4766.18
12/30/2021,4778.73
12/29/2021,4793.06
12/28/2021,4786.35
12/27/2021,4791.19
12/23/2021,4725.79
12/22/2021,4696.56
12/21/2021,4649.23
12/20/2021,4568.02
12/17/2021,4620.64
12/16/2021,4668.67
12/15/2021,4709.85
12/14/2021,4634.09
12/13/2021,4668.97
12/10/21,4712.02
12/9/21,4667.45
12/8/21,4701.21
12/7/21,4686.75
12/6/21,4591.67
12/3/21,4538.43
12/2/21,4577.1
12/1/21,4513.04
11/30/2021,4567
11/29/2021,4655.27
11/26/2021,4594.62
11/24/2021,4701.46
11/23/2021,4690.7
11/22/2021,4682.94
11/19/2021,4697.96
11/18/2021,4704.54
11/17/2021,4688.67
11/16/2021,4700.9
11/15/2021,4682.8
11/12/21,4682.85
11/11/21,4649.27
11/10/21,4646.71
11/9/21,4685.25
11/8/21,4701.7
11/5/21,4697.53
11/4/21,4680.06
11/3/21,4660.57
11/2/21,4630.65
11/1/21,4613.67
10/29/2021,4605.38
10/28/2021,4596.42
10/27/2021,4551.68
10/26/2021,4574.79
10/25/2021,4566.48
10/22/2021,4544.9
10/21/2021,4549.78
10/20/2021,4536.19
10/19/2021,4519.63
10/18/2021,4486.46
10/15/2021,4471.37
10/14/2021,4438.26
10/13/2021,4363.8
10/12/21,4350.65
10/11/21,4361.19
10/8/21,4391.34
10/7/21,4399.76
10/6/21,4363.55
10/5/21,4345.72
10/4/21,4300.46
10/1/21,4357.04
09/30/2021,4307.54
09/29/2021,4359.46
09/28/2021,4352.63
09/27/2021,4443.11
09/24/2021,4455.48
09/23/2021,4448.98
09/22/2021,4395.64
09/21/2021,4354.19
09/20/2021,4357.73
09/17/2021,4432.99
09/16/2021,4473.75
09/15/2021,4480.7
09/14/2021,4443.05
09/13/2021,4468.73
9/10/21,4458.58
9/9/21,4493.28
9/8/21,4514.07
9/7/21,4520.03
9/3/21,4535.43
9/2/21,4536.95
9/1/21,4524.09
08/31/2021,4522.68
08/30/2021,4528.79
08/27/2021,4509.37
08/26/2021,4470
08/25/2021,4496.19
08/24/2021,4486.23
08/23/2021,4479.53
08/20/2021,4441.67
08/19/2021,4405.8
08/18/2021,4400.27
08/17/2021,4448.08
08/16/2021,4479.71
08/13/2021,4468
8/12/21,4460.83
8/11/21,4447.7
8/10/21,4436.75
8/9/21,4432.35
8/6/21,4436.52
8/5/21,4429.1
8/4/21,4402.66
8/3/21,4423.15
8/2/21,4387.16
07/30/2021,4395.26
07/29/2021,4419.15
07/28/2021,4400.64
07/27/2021,4401.46
07/26/2021,4422.3
07/23/2021,4411.79
07/22/2021,4367.48
07/21/2021,4358.69
07/20/2021,4323.06
07/19/2021,4258.49
07/16/2021,4327.16
07/15/2021,4360.03
07/14/2021,4374.3
07/13/2021,4369.21
7/12/21,4384.63
7/9/21,4369.55
7/8/21,4320.82
7/7/21,4358.13
7/6/21,4343.54
7/2/21,4352.34
7/1/21,4319.94
06/30/2021,4297.5
06/29/2021,4291.8
06/28/2021,4290.61
06/25/2021,4280.7
06/24/2021,4266.49
06/23/2021,4241.84
06/22/2021,4246.44
06/21/2021,4224.79
06/18/2021,4166.45
06/17/2021,4221.86
06/16/2021,4223.7
06/15/2021,4246.59
06/14/2021,4255.15
6/11/21,4247.44
6/10/21,4239.18
6/9/21,4219.55
6/8/21,4227.26
6/7/21,4226.52
6/4/21,4229.89
6/3/21,4192.85
6/2/21,4208.12
6/1/21,4202.04
05/28/2021,4204.11
05/27/2021,4200.88
05/26/2021,4195.99
05/25/2021,4188.13
05/24/2021,4197.05
05/21/2021,4155.86
05/20/2021,4159.12
05/19/2021,4115.68
05/18/2021,4127.83
05/17/2021,4163.29
05/14/2021,4173.85
05/13/2021,4112.5
5/12/21,4063.04
5/11/21,4152.1
5/10/21,4188.43
5/7/21,4232.6
5/6/21,4201.62
5/5/21,4167.59
5/4/21,4164.66
5/3/21,4192.66
04/30/2021,4181.17
04/29/2021,4211.47
04/28/2021,4183.18
04/27/2021,4186.72
04/26/2021,4187.62
04/23/2021,4180.17
04/22/2021,4134.98
04/21/2021,4173.42
04/20/2021,4134.94
04/19/2021,4163.26
04/16/2021,4185.47
04/15/2021,4170.42
04/14/2021,4124.66
04/13/2021,4141.59
4/12/21,4127.99
4/9/21,4128.8
4/8/21,4097.17
4/7/21,4079.95
4/6/21,4073.94
4/5/21,4077.91
4/1/21,4019.87
03/31/2021,3972.89
03/30/2021,3958.55
03/29/2021,3971.09
03/26/2021,3974.54
03/25/2021,3909.52
03/24/2021,3889.14
03/23/2021,3910.52
03/22/2021,3940.59
03/19/2021,3913.1
03/18/2021,3915.46
03/17/2021,3974.12
03/16/2021,3962.71
03/15/2021,3968.94
3/12/21,3943.34
3/11/21,3939.34
3/10/21,3898.81
3/9/21,3875.44
3/8/21,3821.35
3/5/21,3841.94
3/4/21,3768.47
3/3/21,3819.72
3/2/21,3870.29
3/1/21,3901.82
02/26/2021,3811.15
02/25/2021,3829.34
02/24/2021,3925.43
02/23/2021,3881.37
02/22/2021,3876.5
02/19/2021,3906.71
02/18/2021,3913.97
02/17/2021,3931.33
02/16/2021,3932.59
2/12/21,3934.83
2/11/21,3916.38
2/10/21,3909.88
2/9/21,3911.23
2/8/21,3915.59
2/5/21,3886.83
2/4/21,3871.74
2/3/21,3830.17
2/2/21,3826.31
2/1/21,3773.86
01/29/2021,3714.24
01/28/2021,3787.38
01/27/2021,3750.77
01/26/2021,3849.62
01/25/2021,3855.36
01/22/2021,3841.47
01/21/2021,3853.07
01/20/2021,3851.85
01/19/2021,3798.91
01/15/2021,3768.25
01/14/2021,3795.54
01/13/2021,3809.84
1/12/21,3801.19
1/11/21,3799.61
1/8/21,3824.68
1/7/21,3803.79
1/6/21,3748.14
1/5/21,3726.86
1/4/21,3700.65
12/31/2020,3756.07
12/30/2020,3732.04
12/29/2020,3727.04
12/28/2020,3735.36
12/24/2020,3703.06
12/23/2020,3690.01
12/22/2020,3687.26
12/21/2020,3694.92
12/18/2020,3709.41
12/17/2020,3722.48
12/16/2020,3701.17
12/15/2020,3694.62
12/14/2020,3647.49
12/11/20,3663.46
12/10/20,3668.1
12/9/20,3672.82
12/8/20,3702.25
12/7/20,3691.96
12/4/20,3699.12
12/3/20,3666.72
12/2/20,3669.01
12/1/20,3662.45
11/30/2020,3621.63
11/27/2020,3638.35
11/25/2020,3629.65
11/24/2020,3635.41
11/23/2020,3577.59
11/20/2020,3557.54
11/19/2020,3581.87
11/18/2020,3567.79
11/17/2020,3609.53
11/16/2020,3626.91
11/13/2020,3585.15
11/12/20,3537.01
11/11/20,3572.66
11/10/20,3545.53
11/9/20,3550.5
11/6/20,3509.44
11/5/20,3510.45
11/4/20,3443.44
11/3/20,3369.02
11/2/20,3310.24
10/30/2020,3269.96
10/29/2020,3310.11
10/28/2020,3271.03
10/27/2020,3390.68
10/26/2020,3400.97
10/23/2020,3465.39
10/22/2020,3453.49
10/21/2020,3435.56
10/20/2020,3443.12
10/19/2020,3426.92
10/16/2020,3483.81
10/15/2020,3483.34
10/14/2020,3488.67
10/13/2020,3511.93
10/12/20,3534.22
10/9/20,3477.13
10/8/20,3446.83
10/7/20,3419.45
10/6/20,3360.95
10/5/20,3408.63
10/2/20,3348.44
10/1/20,3380.8
09/30/2020,3363
09/29/2020,3335.47
09/28/2020,3351.6
09/25/2020,3298.46
09/24/2020,3246.59
09/23/2020,3236.92
09/22/2020,3315.57
09/21/2020,3281.06
09/18/2020,3319.47
09/17/2020,3357.01
09/16/2020,3385.49
09/15/2020,3401.2
09/14/2020,3383.54
9/11/20,3340.97
9/10/20,3339.19
9/9/20,3398.96
9/8/20,3331.84
9/4/20,3426.96
9/3/20,3455.06
9/2/20,3580.84
9/1/20,3526.65
08/31/2020,3500.31
08/28/2020,3508.01
08/27/2020,3484.55
08/26/2020,3478.73
08/25/2020,3443.62
08/24/2020,3431.28
08/21/2020,3397.16
08/20/2020,3385.51
08/19/2020,3374.85
08/18/2020,3389.78
08/17/2020,3381.99
08/14/2020,3372.85
08/13/2020,3373.43
8/12/20,3380.35
8/11/20,3333.69
8/10/20,3360.47
8/7/20,3351.28
8/6/20,3349.16
8/5/20,3327.77
8/4/20,3306.51
8/3/20,3294.61
07/31/2020,3271.12
07/30/2020,3246.22
07/29/2020,3258.44
07/28/2020,3218.44
07/27/2020,3239.41
07/24/2020,3215.63
07/23/2020,3235.66
07/22/2020,3276.02
07/21/2020,3257.3
07/20/2020,3251.84
07/17/2020,3224.73
07/16/2020,3215.57
07/15/2020,3226.56
07/14/2020,3197.52
07/13/2020,3155.22
7/10/20,3185.04
7/9/20,3152.05
7/8/20,3169.94
7/7/20,3145.32
7/6/20,3179.72
7/2/20,3130.01
7/1/20,3115.86
06/30/2020,3100.29
06/29/2020,3053.24
06/26/2020,3009.05
06/25/2020,3083.76
06/24/2020,3050.33
06/23/2020,3131.29
06/22/2020,3117.86
06/19/2020,3097.74
06/18/2020,3115.34
06/17/2020,3113.49
06/16/2020,3124.74
06/15/2020,3066.59
6/12/20,3041.31
6/11/20,3002.1
6/10/20,3190.14
6/9/20,3207.18
6/8/20,3232.39
6/5/20,3193.93
6/4/20,3112.35
6/3/20,3122.87
6/2/20,3080.82
6/1/20,3055.73
05/29/2020,3044.31
05/28/2020,3029.73
05/27/2020,3036.13
05/26/2020,2991.77
05/22/2020,2955.45
05/21/2020,2948.51
05/20/2020,2971.61
05/19/2020,2922.94
05/18/2020,2953.91
05/15/2020,2863.7
05/14/2020,2852.5
05/13/2020,2820
5/12/20,2870.12
5/11/20,2930.32
5/8/20,2929.8
5/7/20,2881.19
5/6/20,2848.42
5/5/20,2868.44
5/4/20,2842.74
5/1/20,2830.71
04/30/2020,2912.43
04/29/2020,2939.51
04/28/2020,2863.39
04/27/2020,2878.48
04/24/2020,2836.74
04/23/2020,2797.8
04/22/2020,2799.31
04/21/2020,2736.56
04/20/2020,2823.16
04/17/2020,2874.56
04/16/2020,2799.55
04/15/2020,2783.36
04/14/2020,2846.06
04/13/2020,2761.63
4/9/20,2789.82
4/8/20,2749.98
4/7/20,2659.41
4/6/20,2663.68
4/3/20,2488.65
4/2/20,2526.9
4/1/20,2470.5
03/31/2020,2584.59
03/30/2020,2626.65
03/27/2020,2541.47
03/26/2020,2630.07
03/25/2020,2475.56
03/24/2020,2447.33
03/23/2020,2237.4
03/20/2020,2304.92
03/19/2020,2409.39
03/18/2020,2398.1
03/17/2020,2529.19
03/16/2020,2386.13
03/13/2020,2711.02
3/12/20,2480.64
3/11/20,2741.38
3/10/20,2882.23
3/9/20,2746.56
3/6/20,2972.37
3/5/20,3023.94
3/4/20,3130.12
3/3/20,3003.37
3/2/20,3090.23
02/28/2020,2954.22
02/27/2020,2978.76
02/26/2020,3116.39
02/25/2020,3128.21
02/24/2020,3225.89
02/21/2020,3337.75
02/20/2020,3373.23
02/19/2020,3386.15
02/18/2020,3370.29
02/14/2020,3380.16
02/13/2020,3373.94
2/12/20,3379.45
2/11/20,3357.75
2/10/20,3352.09
2/7/20,3327.71
2/6/20,3345.78
2/5/20,3334.69
2/4/20,3297.59
2/3/20,3248.92
01/31/2020,3225.52
01/30/2020,3283.66
01/29/2020,3273.4
01/28/2020,3276.24
01/27/2020,3243.63
01/24/2020,3295.47
01/23/2020,3325.54
01/22/2020,3321.75
01/21/2020,3320.79
01/17/2020,3329.62
01/16/2020,3316.81
01/15/2020,3289.29
01/14/2020,3283.15
01/13/2020,3288.13
1/10/20,3265.35
1/9/20,3274.7
1/8/20,3253.05
1/7/20,3237.18
1/6/20,3246.28
1/3/20,3234.85
1/2/20,3257.85
12/31/2019,3230.78
12/30/2019,3221.29
12/27/2019,3240.02
12/26/2019,3239.91
12/24/2019,3223.38
12/23/2019,3224.01
12/20/2019,3221.22
12/19/2019,3205.37
12/18/2019,3191.14
12/17/2019,3192.52
12/16/2019,3191.45
12/13/2019,3168.8
12/12/19,3168.57
12/11/19,3141.63
12/10/19,3132.52
12/9/19,3135.96
12/6/19,3145.91
12/5/19,3117.43
12/4/19,3112.76
12/3/19,3093.2
12/2/19,3113.87
11/29/2019,3140.98
11/27/2019,3153.63
11/26/2019,3140.52
11/25/2019,3133.64
11/22/2019,3110.29
11/21/2019,3103.54
11/20/2019,3108.46
11/19/2019,3120.18
11/18/2019,3122.03
11/15/2019,3120.46
11/14/2019,3096.63
11/13/2019,3094.04
11/12/19,3091.84
11/11/19,3087.01
11/8/19,3093.08
11/7/19,3085.18
11/6/19,3076.78
11/5/19,3074.62
11/4/19,3078.27
11/1/19,3066.91
10/31/2019,3037.56
10/30/2019,3046.77
10/29/2019,3036.89
10/28/2019,3039.42
10/25/2019,3022.55
10/24/2019,3010.29
10/23/2019,3004.52
10/22/2019,2995.99
10/21/2019,3006.72
10/18/2019,2986.2
10/17/2019,2997.95
10/16/2019,2989.69
10/15/2019,2995.68
10/14/2019,2966.15
10/11/19,2970.27
10/10/19,2938.13
10/9/19,2919.4
10/8/19,2893.06
10/7/19,2938.79
10/4/19,2952.01
10/3/19,2910.63
10/2/19,2887.61
10/1/19,2940.25
09/30/2019,2976.74
09/27/2019,2961.79
09/26/2019,2977.62
09/25/2019,2984.87
09/24/2019,2966.6
09/23/2019,2991.78
09/20/2019,2992.07
09/19/2019,3006.79
09/18/2019,3006.73
09/17/2019,3005.7
09/16/2019,2997.96
09/13/2019,3007.39
9/12/19,3009.57
9/11/19,3000.93
9/10/19,2979.39
9/9/19,2978.43
9/6/19,2978.71
9/5/19,2976
9/4/19,2937.78
9/3/19,2906.27
08/30/2019,2926.46
08/29/2019,2924.58
08/28/2019,2887.94
08/27/2019,2869.16
08/26/2019,2878.38
08/23/2019,2847.11
08/22/2019,2922.95
08/21/2019,2924.43
08/20/2019,2900.51
08/19/2019,2923.65
08/16/2019,2888.68
08/15/2019,2847.6
08/14/2019,2840.6
08/13/2019,2926.32
8/12/19,2883.09
8/9/19,2918.65
8/8/19,2938.09
8/7/19,2883.98
8/6/19,2881.77
8/5/19,2844.74
8/2/19,2932.05
8/1/19,2953.56
07/31/2019,2980.38
07/30/2019,3013.18
07/29/2019,3020.97
07/26/2019,3025.86
07/25/2019,3003.67
07/24/2019,3019.56
07/23/2019,3005.47
07/22/2019,2985.03
07/19/2019,2976.61
07/18/2019,2995.11
07/17/2019,2984.42
07/16/2019,3004.04
07/15/2019,3014.3
7/12/19,3013.77
7/11/19,2999.91
7/10/19,2993.07
7/9/19,2979.63
7/8/19,2975.95
7/5/19,2990.41
7/3/19,2995.82
7/2/19,2973.01
7/1/19,2964.33
06/28/2019,2941.76
06/27/2019,2924.92
06/26/2019,2913.78
06/25/2019,2917.38
06/24/2019,2945.35
06/21/2019,2950.46
06/20/2019,2954.18
06/19/2019,2926.46
06/18/2019,2917.75
06/17/2019,2889.67
06/14/2019,2886.98
06/13/2019,2891.64
6/12/19,2879.84
6/11/19,2885.72
6/10/19,2886.73
6/7/19,2873.34
6/6/19,2843.49
6/5/19,2826.15
6/4/19,2803.27
6/3/19,2744.45
05/31/2019,2752.06
05/30/2019,2788.86
05/29/2019,2783.02
05/28/2019,2802.39
05/24/2019,2826.06
05/23/2019,2822.24
05/22/2019,2856.27
05/21/2019,2864.36
05/20/2019,2840.23
05/17/2019,2859.53
05/16/2019,2876.32
05/15/2019,2850.96
05/14/2019,2834.41
05/13/2019,2811.87
5/10/19,2881.4
5/9/19,2870.72
5/8/19,2879.42
5/7/19,2884.05
5/6/19,2932.47
5/3/19,2945.64
5/2/19,2917.52
5/1/19,2923.73
04/30/2019,2945.83
04/29/2019,2943.03
04/26/2019,2939.88
04/25/2019,2926.17
04/24/2019,2927.25
04/23/2019,2933.68
04/22/2019,2907.97
04/18/2019,2905.03
04/17/2019,2900.45
04/16/2019,2907.06
04/15/2019,2905.58
4/12/19,2907.41
4/11/19,2888.32
4/10/19,2888.21
4/9/19,2878.2
4/8/19,2895.77
4/5/19,2892.74
4/4/19,2879.39
4/3/19,2873.4
4/2/19,2867.24
4/1/19,2867.19
03/29/2019,2834.4
03/28/2019,2815.44
03/27/2019,2805.37
03/26/2019,2818.46
03/25/2019,2798.36
03/22/2019,2800.71
03/21/2019,2854.88
03/20/2019,2824.23
03/19/2019,2832.57
03/18/2019,2832.94
03/15/2019,2822.48
03/14/2019,2808.48
03/13/2019,2810.92
3/12/19,2791.52
3/11/19,2783.3
3/8/19,2743.07
3/7/19,2748.93
3/6/19,2771.45
3/5/19,2789.65
3/4/19,2792.81
3/1/19,2803.69
02/28/2019,2784.49
02/27/2019,2792.38
02/26/2019,2793.9
02/25/2019,2796.11
02/22/2019,2792.67
02/21/2019,2774.88
02/20/2019,2784.7
02/19/2019,2779.76
02/15/2019,2775.6
02/14/2019,2745.73
02/13/2019,2753.03
2/12/19,2744.73
2/11/19,2709.8
2/8/19,2707.88
2/7/19,2706.05
2/6/19,2731.61
2/5/19,2737.7
2/4/19,2724.87
2/1/19,2706.53
01/31/2019,2704.1
01/30/2019,2681.05
01/29/2019,2640
01/28/2019,2643.85
01/25/2019,2664.76
01/24/2019,2642.33
01/23/2019,2638.7
01/22/2019,2632.9
01/18/2019,2670.71
01/17/2019,2635.96
01/16/2019,2616.1
01/15/2019,2610.3
01/14/2019,2582.61
1/11/19,2596.26
1/10/19,2596.64
1/9/19,2584.96
1/8/19,2574.41
1/7/19,2549.69
1/4/19,2531.94
1/3/19,2447.89
1/2/19,2510.03
12/31/2018,2506.85
12/28/2018,2485.74
12/27/2018,2488.83
12/26/2018,2467.7
12/24/2018,2351.1
12/21/2018,2416.62
12/20/2018,2467.42
12/19/2018,2506.96
12/18/2018,2546.16
12/17/2018,2545.94
12/14/2018,2599.95
12/13/2018,2650.54
12/12/18,2651.07
12/11/18,2636.78
12/10/18,2637.72
12/7/18,2633.08
12/6/18,2695.95
12/4/18,2700.06
12/3/18,2790.37
11/30/2018,2760.17
11/29/2018,2737.76
11/28/2018,2743.79
11/27/2018,2682.17
11/26/2018,2673.45
11/23/2018,2632.56
11/21/2018,2649.93
11/20/2018,2641.89
11/19/2018,2690.73
11/16/2018,2736.27
11/15/2018,2730.2
11/14/2018,2701.58
11/13/2018,2722.18
11/12/18,2726.22
11/9/18,2781.01
11/8/18,2806.83
11/7/18,2813.89
11/6/18,2755.45
11/5/18,2738.31
11/2/18,2723.06
11/1/18,2740.37
10/31/2018,2711.74
10/30/2018,2682.63
10/29/2018,2641.25
10/26/2018,2658.69
10/25/2018,2705.57
10/24/2018,2656.1
10/23/2018,2740.69
10/22/2018,2755.88
10/19/2018,2767.78
10/18/2018,2768.78
10/17/2018,2809.21
10/16/2018,2809.92
10/15/2018,2750.79
10/12/18,2767.13
10/11/18,2728.37
10/10/18,2785.68
10/9/18,2880.34
10/8/18,2884.43
10/5/18,2885.57
10/4/18,2901.61
10/3/18,2925.51
10/2/18,2923.43
10/1/18,2924.59
09/28/2018,2913.98
09/27/2018,2914
09/26/2018,2905.97
09/25/2018,2915.56
09/24/2018,2919.37
09/21/2018,2929.67
09/20/2018,2930.75
09/19/2018,2907.95
09/18/2018,2904.31
09/17/2018,2888.8
09/14/2018,2904.98
09/13/2018,2904.18
9/12/18,2888.92
9/11/18,2887.89
9/10/18,2877.13
9/7/18,2871.68
9/6/18,2878.05
9/5/18,2888.6
9/4/18,2896.72
08/31/2018,2901.52
08/30/2018,2901.13
08/29/2018,2914.04
08/28/2018,2897.52
08/27/2018,2896.74
08/24/2018,2874.69
08/23/2018,2856.98
08/22/2018,2861.82
08/21/2018,2862.96
08/20/2018,2857.05
08/17/2018,2850.13
08/16/2018,2840.69
08/15/2018,2818.37
08/14/2018,2839.96
08/13/2018,2821.93
8/10/18,2833.28
8/9/18,2853.58
8/8/18,2857.7
8/7/18,2858.45
8/6/18,2850.4
8/3/18,2840.35
8/2/18,2827.22
8/1/18,2813.36
07/31/2018,2816.29
07/30/2018,2802.6
07/27/2018,2818.82
07/26/2018,2837.44
07/25/2018,2846.07
07/24/2018,2820.4
07/23/2018,2806.98
07/20/2018,2801.83
07/19/2018,2804.49
07/18/2018,2815.62
07/17/2018,2809.55
07/16/2018,2798.43
07/13/2018,2801.31
7/12/18,2798.29
7/11/18,2774.02
7/10/18,2793.84
7/9/18,2784.17
7/6/18,2759.82
7/5/18,2736.61
7/3/18,2713.22
7/2/18,2726.71
06/29/2018,2718.37
06/28/2018,2716.31
06/27/2018,2699.63
06/26/2018,2723.06
06/25/2018,2717.07
06/22/2018,2754.88
06/21/2018,2749.76
06/20/2018,2767.32
06/19/2018,2762.59
06/18/2018,2773.75
06/15/2018,2779.66
06/14/2018,2782.49
06/13/2018,2775.63
6/12/18,2786.85
6/11/18,2782
6/8/18,2779.03
6/7/18,2770.37
6/6/18,2772.35
6/5/18,2748.8
6/4/18,2746.87
6/1/18,2734.62
05/31/2018,2705.27
05/30/2018,2724.01
05/29/2018,2689.86
05/25/2018,2721.33
05/24/2018,2727.76
05/23/2018,2733.29
05/22/2018,2724.44
05/21/2018,2733.01
05/18/2018,2712.97
05/17/2018,2720.13
05/16/2018,2722.46
05/15/2018,2711.45
05/14/2018,2730.13
5/11/18,2727.72
5/10/18,2723.07
5/9/18,2697.79
5/8/18,2671.92
5/7/18,2672.63
5/4/18,2663.42
5/3/18,2629.73
5/2/18,2635.67
5/1/18,2654.8
04/30/2018,2648.05
04/27/2018,2669.91
04/26/2018,2666.94
04/25/2018,2639.4
04/24/2018,2634.56
04/23/2018,2670.29
04/20/2018,2670.14
04/19/2018,2693.13
04/18/2018,2708.64
04/17/2018,2706.39
04/16/2018,2677.84
04/13/2018,2656.3
