Date,Open,High,Low,Close
10/10/2016,"1.58622%","1.58622%","1.58622%","1.58622%"
10/07/2016,"1.58711%","1.58711%","1.58711%","1.58711%"
10/06/2016,"1.58122%","1.58122%","1.58122%","1.58122%"
10/05/2016,"1.57267%","1.57267%","1.57267%","1.57267%"
10/04/2016,"1.56567%","1.56567%","1.56567%","1.56567%"
10/03/2016,"1.55900%","1.55900%","1.55900%","1.55900%"
09/30/2016,"1.55178%","1.55178%","1.55178%","1.55178%"
09/29/2016,"1.55633%","1.55633%","1.55633%","1.55633%"
09/28/2016,"1.55138%","1.55138%","1.55138%","1.55138%"
09/27/2016,"1.55122%","1.55122%","1.55122%","1.55122%"
09/26/2016,"1.55522%","1.55522%","1.55522%","1.55522%"
09/25/2016,"1.55744%","1.55744%","1.55744%","1.55744%"
09/23/2016,"1.55744%","1.55744%","1.55744%","1.55744%"
09/22/2016,"1.56133%","1.56133%","1.56133%","1.56133%"
09/21/2016,"1.57078%","1.57078%","1.57078%","1.57078%"
09/20/2016,"1.56467%","1.56467%","1.56467%","1.56467%"
09/19/2016,"1.55578%","1.55578%","1.55578%","1.55578%"
09/16/2016,"1.54489%","1.54489%","1.54489%","1.54489%"
09/15/2016,"1.55011%","1.55011%","1.55011%","1.55011%"
09/14/2016,"1.55622%","1.55622%","1.55622%","1.55622%"
09/13/2016,"1.55400%","1.55400%","1.55400%","1.55400%"
09/12/2016,"1.56644%","1.56644%","1.56644%","1.56644%"
09/09/2016,"1.55678%","1.55678%","1.55678%","1.55678%"
09/08/2016,"1.54033%","1.54033%","1.54033%","1.54033%"
09/07/2016,"1.53922%","1.53922%","1.53922%","1.53922%"
09/06/2016,"1.56133%","1.56133%","1.56133%","1.56133%"
09/05/2016,"1.56244%","1.56244%","1.56244%","1.56244%"
09/02/2016,"1.55944%","1.55944%","1.55944%","1.55944%"
09/01/2016,"1.56556%","1.56556%","1.56556%","1.56556%"
08/31/2016,"1.55711%","1.55711%","1.55711%","1.55711%"
08/30/2016,"1.55933%","1.55933%","1.55933%","1.55933%"
08/26/2016,"1.53656%","1.53656%","1.53656%","1.53656%"
08/25/2016,"1.52611%","1.52611%","1.52611%","1.52611%"
08/24/2016,"1.52656%","1.52656%","1.52656%","1.52656%"
08/23/2016,"1.53100%","1.53100%","1.53100%","1.53100%"
08/22/2016,"1.53294%","1.53294%","1.53294%","1.53294%"
08/19/2016,"1.52322%","1.52322%","1.52322%","1.52322%"
08/18/2016,"1.51544%","1.51544%","1.51544%","1.51544%"
08/17/2016,"1.51961%","1.51961%","1.51961%","1.51961%"
08/16/2016,"1.49822%","1.49822%","1.49822%","1.49822%"
08/15/2016,"1.50661%","1.50661%","1.50661%","1.50661%"
08/12/2016,"1.52570%","1.52570%","1.52570%","1.52570%"
08/11/2016,"1.51950%","1.51950%","1.51950%","1.51950%"
08/10/2016,"1.52450%","1.52450%","1.52450%","1.52450%"
08/09/2016,"1.52250%","1.52250%","1.52250%","1.52250%"
08/08/2016,"1.50810%","1.50810%","1.50810%","1.50810%"
08/05/2016,"1.47510%","1.47510%","1.47510%","1.47510%"
08/04/2016,"1.47660%","1.47660%","1.47660%","1.47660%"
08/03/2016,"1.45460%","1.45460%","1.45460%","1.45460%"
08/02/2016,"1.44260%","1.44260%","1.44260%","1.44260%"
08/01/2016,"1.43360%","1.43360%","1.43360%","1.43360%"
07/29/2016,"1.43210%","1.43210%","1.43210%","1.43210%"
07/28/2016,"1.42000%","1.42000%","1.42000%","1.42000%"
07/27/2016,"1.41360%","1.41360%","1.41360%","1.41360%"
07/26/2016,"1.39860%","1.39860%","1.39860%","1.39860%"
07/25/2016,"1.38590%","1.38590%","1.38590%","1.38590%"
07/22/2016,"1.37190%","1.37190%","1.37190%","1.37190%"
07/21/2016,"1.35890%","1.35890%","1.35890%","1.35890%"
07/20/2016,"1.34490%","1.34490%","1.34490%","1.34490%"
07/19/2016,"1.32890%","1.32890%","1.32890%","1.32890%"
07/18/2016,"1.32640%","1.32640%","1.32640%","1.32640%"
07/15/2016,"1.30825%","1.30825%","1.30825%","1.30825%"
07/14/2016,"1.29800%","1.29800%","1.29800%","1.29800%"
07/13/2016,"1.29340%","1.29340%","1.29340%","1.29340%"
07/12/2016,"1.28450%","1.28450%","1.28450%","1.28450%"
07/11/2016,"1.26950%","1.26950%","1.26950%","1.26950%"
07/08/2016,"1.25300%","1.25300%","1.25300%","1.25300%"
07/07/2016,"1.24650%","1.24650%","1.24650%","1.24650%"
07/06/2016,"1.23050%","1.23050%","1.23050%","1.23050%"
07/05/2016,"1.23375%","1.23375%","1.23375%","1.23375%"
07/04/2016,"1.23500%","1.23500%","1.23500%","1.23500%"
07/01/2016,"1.22500%","1.22500%","1.22500%","1.22500%"
06/30/2016,"1.23025%","1.23025%","1.23025%","1.23025%"
06/29/2016,"1.21625%","1.21625%","1.21625%","1.21625%"
06/28/2016,"1.20475%","1.20475%","1.20475%","1.20475%"
06/27/2016,"1.19570%","1.19570%","1.19570%","1.19570%"
06/26/2016,"1.20520%","1.20520%","1.20520%","1.20520%"
06/24/2016,"1.20520%","1.20520%","1.20520%","1.20520%"
06/23/2016,"1.24975%","1.24975%","1.24975%","1.24975%"
06/22/2016,"1.25100%","1.25100%","1.25100%","1.25100%"
06/21/2016,"1.25250%","1.25250%","1.25250%","1.25250%"
06/20/2016,"1.25150%","1.25150%","1.25150%","1.25150%"
06/17/2016,"1.24075%","1.24075%","1.24075%","1.24075%"
06/16/2016,"1.23850%","1.23850%","1.23850%","1.23850%"
06/15/2016,"1.26525%","1.26525%","1.26525%","1.26525%"
06/14/2016,"1.25325%","1.25325%","1.25325%","1.25325%"
06/13/2016,"1.25925%","1.25925%","1.25925%","1.25925%"
06/10/2016,"1.27350%","1.27350%","1.27350%","1.27350%"
06/09/2016,"1.27425%","1.27425%","1.27425%","1.27425%"
06/08/2016,"1.27835%","1.27835%","1.27835%","1.27835%"
06/07/2016,"1.28510%","1.28510%","1.28510%","1.28510%"
06/06/2016,"1.28560%","1.28560%","1.28560%","1.28560%"
06/03/2016,"1.33140%","1.33140%","1.33140%","1.33140%"
06/02/2016,"1.33240%","1.33240%","1.33240%","1.33240%"
06/01/2016,"1.32840%","1.32840%","1.32840%","1.32840%"
05/31/2016,"1.33740%","1.33740%","1.33740%","1.33740%"
05/27/2016,"1.31670%","1.31670%","1.31670%","1.31670%"
05/26/2016,"1.32070%","1.32070%","1.32070%","1.32070%"
05/25/2016,"1.32270%","1.32270%","1.32270%","1.32270%"
05/24/2016,"1.31235%","1.31235%","1.31235%","1.31235%"
05/23/2016,"1.30300%","1.30300%","1.30300%","1.30300%"
05/20/2016,"1.30200%","1.30200%","1.30200%","1.30200%"
05/19/2016,"1.29850%","1.29850%","1.29850%","1.29850%"
05/18/2016,"1.26965%","1.26965%","1.26965%","1.26965%"
05/17/2016,"1.24235%","1.24235%","1.24235%","1.24235%"
05/16/2016,"1.23265%","1.23265%","1.23265%","1.23265%"
05/13/2016,"1.22890%","1.22890%","1.22890%","1.22890%"
05/12/2016,"1.22690%","1.22690%","1.22690%","1.22690%"
05/11/2016,"1.22515%","1.22515%","1.22515%","1.22515%"
05/10/2016,"1.22440%","1.22440%","1.22440%","1.22440%"
05/09/2016,"1.22715%","1.22715%","1.22715%","1.22715%"
05/06/2016,"1.22415%","1.22415%","1.22415%","1.22415%"
05/05/2016,"1.23030%","1.23030%","1.23030%","1.23030%"
05/04/2016,"1.23005%","1.23005%","1.23005%","1.23005%"
05/03/2016,"1.23180%","1.23180%","1.23180%","1.23180%"
04/29/2016,"1.22950%","1.22950%","1.22950%","1.22950%"
04/28/2016,"1.23000%","1.23000%","1.23000%","1.23000%"
04/27/2016,"1.24410%","1.24410%","1.24410%","1.24410%"
04/26/2016,"1.24260%","1.24260%","1.24260%","1.24260%"
04/25/2016,"1.23885%","1.23885%","1.23885%","1.23885%"
04/22/2016,"1.23635%","1.23635%","1.23635%","1.23635%"
04/21/2016,"1.23935%","1.23935%","1.23935%","1.23935%"
04/20/2016,"1.22480%","1.22480%","1.22480%","1.22480%"
04/19/2016,"1.22470%","1.22470%","1.22470%","1.22470%"
04/18/2016,"1.21830%","1.21830%","1.21830%","1.21830%"
04/17/2016,"1.22125%","1.22125%","1.22125%","1.22125%"
04/15/2016,"1.22125%","1.22125%","1.22125%","1.22125%"
04/14/2016,"1.22080%","1.22080%","1.22080%","1.22080%"
04/13/2016,"1.21755%","1.21755%","1.21755%","1.21755%"
04/12/2016,"1.20905%","1.20905%","1.20905%","1.20905%"
04/11/2016,"1.20755%","1.20755%","1.20755%","1.20755%"
04/08/2016,"1.20455%","1.20455%","1.20455%","1.20455%"
04/07/2016,"1.20555%","1.20555%","1.20555%","1.20555%"
04/06/2016,"1.21160%","1.21160%","1.21160%","1.21160%"
04/05/2016,"1.20530%","1.20530%","1.20530%","1.20530%"
04/04/2016,"1.22150%","1.22150%","1.22150%","1.22150%"
04/01/2016,"1.21340%","1.21340%","1.21340%","1.21340%"
03/31/2016,"1.21040%","1.21040%","1.21040%","1.21040%"
03/30/2016,"1.21415%","1.21415%","1.21415%","1.21415%"
03/29/2016,"1.23865%","1.23865%","1.23865%","1.23865%"
03/24/2016,"1.23115%","1.23115%","1.23115%","1.23115%"
03/23/2016,"1.23740%","1.23740%","1.23740%","1.23740%"
03/22/2016,"1.22440%","1.22440%","1.22440%","1.22440%"
03/21/2016,"1.21365%","1.21365%","1.21365%","1.21365%"
03/18/2016,"1.21145%","1.21145%","1.21145%","1.21145%"
03/17/2016,"1.20220%","1.20220%","1.20220%","1.20220%"
03/16/2016,"1.24470%","1.24470%","1.24470%","1.24470%"
03/15/2016,"1.23700%","1.23700%","1.23700%","1.23700%"
03/14/2016,"1.23120%","1.23120%","1.23120%","1.23120%"
03/11/2016,"1.22450%","1.22450%","1.22450%","1.22450%"
03/10/2016,"1.21100%","1.21100%","1.21100%","1.21100%"
03/09/2016,"1.20900%","1.20900%","1.20900%","1.20900%"
03/08/2016,"1.20700%","1.20700%","1.20700%","1.20700%"
03/07/2016,"1.21225%","1.21225%","1.21225%","1.21225%"
03/04/2016,"1.19400%","1.19400%","1.19400%","1.19400%"
03/03/2016,"1.20045%","1.20045%","1.20045%","1.20045%"
03/02/2016,"1.19550%","1.19550%","1.19550%","1.19550%"
03/01/2016,"1.17900%","1.17900%","1.17900%","1.17900%"
02/29/2016,"1.17875%","1.17875%","1.17875%","1.17875%"
02/26/2016,"1.16100%","1.16100%","1.16100%","1.16100%"
02/25/2016,"1.16020%","1.16020%","1.16020%","1.16020%"
02/24/2016,"1.15475%","1.15475%","1.15475%","1.15475%"
02/23/2016,"1.15700%","1.15700%","1.15700%","1.15700%"
02/22/2016,"1.15850%","1.15850%","1.15850%","1.15850%"
02/19/2016,"1.13975%","1.13975%","1.13975%","1.13975%"
02/18/2016,"1.14200%","1.14200%","1.14200%","1.14200%"
02/17/2016,"1.13465%","1.13465%","1.13465%","1.13465%"
02/16/2016,"1.13215%","1.13215%","1.13215%","1.13215%"
02/15/2016,"1.12825%","1.12825%","1.12825%","1.12825%"
02/12/2016,"1.11560%","1.11560%","1.11560%","1.11560%"
02/11/2016,"1.11700%","1.11700%","1.11700%","1.11700%"
02/10/2016,"1.13355%","1.13355%","1.13355%","1.13355%"
02/09/2016,"1.13055%","1.13055%","1.13055%","1.13055%"
02/08/2016,"1.13995%","1.13995%","1.13995%","1.13995%"
02/05/2016,"1.13550%","1.13550%","1.13550%","1.13550%"
02/04/2016,"1.12850%","1.12850%","1.12850%","1.12850%"
02/03/2016,"1.13040%","1.13040%","1.13040%","1.13040%"
02/02/2016,"1.13785%","1.13785%","1.13785%","1.13785%"
02/01/2016,"1.14025%","1.14025%","1.14025%","1.14025%"
01/29/2016,"1.13975%","1.13975%","1.13975%","1.13975%"
01/28/2016,"1.15105%","1.15105%","1.15105%","1.15105%"
01/27/2016,"1.15045%","1.15045%","1.15045%","1.15045%"
01/26/2016,"1.15120%","1.15120%","1.15120%","1.15120%"
01/25/2016,"1.15290%","1.15290%","1.15290%","1.15290%"
01/22/2016,"1.15595%","1.15595%","1.15595%","1.15595%"
01/21/2016,"1.14370%","1.14370%","1.14370%","1.14370%"
01/20/2016,"1.14045%","1.14045%","1.14045%","1.14045%"
01/19/2016,"1.15045%","1.15045%","1.15045%","1.15045%"
01/18/2016,"1.14630%","1.14630%","1.14630%","1.14630%"
01/15/2016,"1.14510%","1.14510%","1.14510%","1.14510%"
01/14/2016,"1.15860%","1.15860%","1.15860%","1.15860%"
01/13/2016,"1.16310%","1.16310%","1.16310%","1.16310%"
01/12/2016,"1.15610%","1.15610%","1.15610%","1.15610%"
01/11/2016,"1.15360%","1.15360%","1.15360%","1.15360%"
01/08/2016,"1.15510%","1.15510%","1.15510%","1.15510%"
01/07/2016,"1.14710%","1.14710%","1.14710%","1.14710%"
01/06/2016,"1.16535%","1.16535%","1.16535%","1.16535%"
01/05/2016,"1.17310%","1.17310%","1.17310%","1.17310%"
01/04/2016,"1.16925%","1.16925%","1.16925%","1.16925%"
