Date,Open,High,Low,Close
09/19/2018,"1.91863%","1.91863%","1.91863%","1.91863%"
09/18/2018,"1.91888%","1.91888%","1.91888%","1.91888%"
09/17/2018,"1.91463%","1.91463%","1.91463%","1.91463%"
09/14/2018,"1.91513%","1.91513%","1.91513%","1.91513%"
09/13/2018,"1.91988%","1.91988%","1.91988%","1.91988%"
09/12/2018,"1.91900%","1.91900%","1.91900%","1.91900%"
09/11/2018,"1.91513%","1.91513%","1.91513%","1.91513%"
09/10/2018,"1.91913%","1.91913%","1.91913%","1.91913%"
09/07/2018,"1.91875%","1.91875%","1.91875%","1.91875%"
09/06/2018,"1.91838%","1.91838%","1.91838%","1.91838%"
09/05/2018,"1.91875%","1.91875%","1.91875%","1.91875%"
09/04/2018,"1.91363%","1.91363%","1.91363%","1.91363%"
08/31/2018,"1.91488%","1.91488%","1.91488%","1.91488%"
08/30/2018,"1.92000%","1.92000%","1.92000%","1.92000%"
08/29/2018,"1.91538%","1.91538%","1.91538%","1.91538%"
08/28/2018,"1.91488%","1.91488%","1.91488%","1.91488%"
08/27/2018,"1.91888%","1.91888%","1.91888%","1.91888%"
08/24/2018,"1.91888%","1.91888%","1.91888%","1.91888%"
08/23/2018,"1.91813%","1.91813%","1.91813%","1.91813%"
08/22/2018,"1.91775%","1.91775%","1.91775%","1.91775%"
08/21/2018,"1.91963%","1.91963%","1.91963%","1.91963%"
08/20/2018,"1.91750%","1.91750%","1.91750%","1.91750%"
08/17/2018,"1.91688%","1.91688%","1.91688%","1.91688%"
08/16/2018,"1.92000%","1.92000%","1.92000%","1.92000%"
08/15/2018,"1.91375%","1.91375%","1.91375%","1.91375%"
08/14/2018,"1.91325%","1.91325%","1.91325%","1.91325%"
08/13/2018,"1.91250%","1.91250%","1.91250%","1.91250%"
08/10/2018,"1.91250%","1.91250%","1.91250%","1.91250%"
08/09/2018,"1.91625%","1.91625%","1.91625%","1.91625%"
08/08/2018,"1.91625%","1.91625%","1.91625%","1.91625%"
08/07/2018,"1.91338%","1.91338%","1.91338%","1.91338%"
08/06/2018,"1.92000%","1.92000%","1.92000%","1.92000%"
08/03/2018,"1.91500%","1.91500%","1.91500%","1.91500%"
08/02/2018,"1.92025%","1.92025%","1.92025%","1.92025%"
08/01/2018,"1.91563%","1.91563%","1.91563%","1.91563%"
07/31/2018,"1.91538%","1.91538%","1.91538%","1.91538%"
07/30/2018,"1.91600%","1.91600%","1.91600%","1.91600%"
07/27/2018,"1.91163%","1.91163%","1.91163%","1.91163%"
07/26/2018,"1.91725%","1.91725%","1.91725%","1.91725%"
07/25/2018,"1.91488%","1.91488%","1.91488%","1.91488%"
07/24/2018,"1.91413%","1.91413%","1.91413%","1.91413%"
07/23/2018,"1.91838%","1.91838%","1.91838%","1.91838%"
07/20/2018,"1.91350%","1.91350%","1.91350%","1.91350%"
07/19/2018,"1.91225%","1.91225%","1.91225%","1.91225%"
07/18/2018,"1.91325%","1.91325%","1.91325%","1.91325%"
07/17/2018,"1.91825%","1.91825%","1.91825%","1.91825%"
07/16/2018,"1.91263%","1.91263%","1.91263%","1.91263%"
07/13/2018,"1.91763%","1.91763%","1.91763%","1.91763%"
07/12/2018,"1.91763%","1.91763%","1.91763%","1.91763%"
07/11/2018,"1.91825%","1.91825%","1.91825%","1.91825%"
07/10/2018,"1.91925%","1.91925%","1.91925%","1.91925%"
07/09/2018,"1.92588%","1.92588%","1.92588%","1.92588%"
07/06/2018,"1.92563%","1.92563%","1.92563%","1.92563%"
07/05/2018,"1.92813%","1.92813%","1.92813%","1.92813%"
07/03/2018,"1.92813%","1.92813%","1.92813%","1.92813%"
07/02/2018,"1.92975%","1.92975%","1.92975%","1.92975%"
06/29/2018,"1.93538%","1.93538%","1.93538%","1.93538%"
06/28/2018,"1.93325%","1.93325%","1.93325%","1.93325%"
06/27/2018,"1.93375%","1.93375%","1.93375%","1.93375%"
06/26/2018,"1.93500%","1.93500%","1.93500%","1.93500%"
06/25/2018,"1.93163%","1.93163%","1.93163%","1.93163%"
06/22/2018,"1.92800%","1.92800%","1.92800%","1.92800%"
06/21/2018,"1.92788%","1.92788%","1.92788%","1.92788%"
06/20/2018,"1.93038%","1.93038%","1.93038%","1.93038%"
06/19/2018,"1.92888%","1.92888%","1.92888%","1.92888%"
06/18/2018,"1.92550%","1.92550%","1.92550%","1.92550%"
06/15/2018,"1.92563%","1.92563%","1.92563%","1.92563%"
06/14/2018,"1.93563%","1.93563%","1.93563%","1.93563%"
06/13/2018,"1.71263%","1.71263%","1.71263%","1.71263%"
06/12/2018,"1.71325%","1.71325%","1.71325%","1.71325%"
06/11/2018,"1.71463%","1.71463%","1.71463%","1.71463%"
06/08/2018,"1.71500%","1.71500%","1.71500%","1.71500%"
06/07/2018,"1.71438%","1.71438%","1.71438%","1.71438%"
06/06/2018,"1.71350%","1.71350%","1.71350%","1.71350%"
06/05/2018,"1.71200%","1.71200%","1.71200%","1.71200%"
06/04/2018,"1.71200%","1.71200%","1.71200%","1.71200%"
06/01/2018,"1.71200%","1.71200%","1.71200%","1.71200%"
05/31/2018,"1.71163%","1.71163%","1.71163%","1.71163%"
05/30/2018,"1.71163%","1.71163%","1.71163%","1.71163%"
05/29/2018,"1.70850%","1.70850%","1.70850%","1.70850%"
05/25/2018,"1.70725%","1.70725%","1.70725%","1.70725%"
05/24/2018,"1.70850%","1.70850%","1.70850%","1.70850%"
05/23/2018,"1.70788%","1.70788%","1.70788%","1.70788%"
05/22/2018,"1.70850%","1.70850%","1.70850%","1.70850%"
05/21/2018,"1.70600%","1.70600%","1.70600%","1.70600%"
05/18/2018,"1.70725%","1.70725%","1.70725%","1.70725%"
05/17/2018,"1.70600%","1.70600%","1.70600%","1.70600%"
05/16/2018,"1.70538%","1.70538%","1.70538%","1.70538%"
05/15/2018,"1.70500%","1.70500%","1.70500%","1.70500%"
05/14/2018,"1.70500%","1.70500%","1.70500%","1.70500%"
05/11/2018,"1.70625%","1.70625%","1.70625%","1.70625%"
05/10/2018,"1.70500%","1.70500%","1.70500%","1.70500%"
05/09/2018,"1.70500%","1.70500%","1.70500%","1.70500%"
05/08/2018,"1.70500%","1.70500%","1.70500%","1.70500%"
05/07/2018,"1.70563%","1.70563%","1.70563%","1.70563%"
05/04/2018,"1.70563%","1.70563%","1.70563%","1.70563%"
05/03/2018,"1.70438%","1.70438%","1.70438%","1.70438%"
05/02/2018,"1.70438%","1.70438%","1.70438%","1.70438%"
05/01/2018,"1.70438%","1.70438%","1.70438%","1.70438%"
04/30/2018,"1.70369%","1.70369%","1.70369%","1.70369%"
04/27/2018,"1.70438%","1.70438%","1.70438%","1.70438%"
04/26/2018,"1.70313%","1.70313%","1.70313%","1.70313%"
04/25/2018,"1.70313%","1.70313%","1.70313%","1.70313%"
04/24/2018,"1.70313%","1.70313%","1.70313%","1.70313%"
04/23/2018,"1.70313%","1.70313%","1.70313%","1.70313%"
04/20/2018,"1.70313%","1.70313%","1.70313%","1.70313%"
04/19/2018,"1.70313%","1.70313%","1.70313%","1.70313%"
04/18/2018,"1.70500%","1.70500%","1.70500%","1.70500%"
04/17/2018,"1.70375%","1.70375%","1.70375%","1.70375%"
04/16/2018,"1.70125%","1.70125%","1.70125%","1.70125%"
04/13/2018,"1.70188%","1.70188%","1.70188%","1.70188%"
04/12/2018,"1.70313%","1.70313%","1.70313%","1.70313%"
04/11/2018,"1.70188%","1.70188%","1.70188%","1.70188%"
04/10/2018,"1.70188%","1.70188%","1.70188%","1.70188%"
04/09/2018,"1.70188%","1.70188%","1.70188%","1.70188%"
04/06/2018,"1.70313%","1.70313%","1.70313%","1.70313%"
04/05/2018,"1.70313%","1.70313%","1.70313%","1.70313%"
04/04/2018,"1.70188%","1.70188%","1.70188%","1.70188%"
04/03/2018,"1.69938%","1.69938%","1.69938%","1.69938%"
04/02/2018,"1.69688%","1.69688%","1.69688%","1.69688%"
03/29/2018,"1.69688%","1.69688%","1.69688%","1.69688%"
03/28/2018,"1.69875%","1.69875%","1.69875%","1.69875%"
03/27/2018,"1.69750%","1.69750%","1.69750%","1.69750%"
03/26/2018,"1.69750%","1.69750%","1.69750%","1.69750%"
03/23/2018,"1.69750%","1.69750%","1.69750%","1.69750%"
03/22/2018,"1.69750%","1.69750%","1.69750%","1.69750%"
03/21/2018,"1.44875%","1.44875%","1.44875%","1.44875%"
03/20/2018,"1.44750%","1.44750%","1.44750%","1.44750%"
03/19/2018,"1.44750%","1.44750%","1.44750%","1.44750%"
03/16/2018,"1.44625%","1.44625%","1.44625%","1.44625%"
03/15/2018,"1.44500%","1.44500%","1.44500%","1.44500%"
03/14/2018,"1.44500%","1.44500%","1.44500%","1.44500%"
03/13/2018,"1.44500%","1.44500%","1.44500%","1.44500%"
03/12/2018,"1.44500%","1.44500%","1.44500%","1.44500%"
03/09/2018,"1.44688%","1.44688%","1.44688%","1.44688%"
03/08/2018,"1.44688%","1.44688%","1.44688%","1.44688%"
03/07/2018,"1.44688%","1.44688%","1.44688%","1.44688%"
03/06/2018,"1.44688%","1.44688%","1.44688%","1.44688%"
03/05/2018,"1.44750%","1.44750%","1.44750%","1.44750%"
03/02/2018,"1.44750%","1.44750%","1.44750%","1.44750%"
03/01/2018,"1.44625%","1.44625%","1.44625%","1.44625%"
02/28/2018,"1.44250%","1.44250%","1.44250%","1.44250%"
02/27/2018,"1.44750%","1.44750%","1.44750%","1.44750%"
02/26/2018,"1.44750%","1.44750%","1.44750%","1.44750%"
02/23/2018,"1.44813%","1.44813%","1.44813%","1.44813%"
02/22/2018,"1.44438%","1.44438%","1.44438%","1.44438%"
02/21/2018,"1.44500%","1.44500%","1.44500%","1.44500%"
02/20/2018,"1.44500%","1.44500%","1.44500%","1.44500%"
02/16/2018,"1.44500%","1.44500%","1.44500%","1.44500%"
02/15/2018,"1.44375%","1.44375%","1.44375%","1.44375%"
02/14/2018,"1.44375%","1.44375%","1.44375%","1.44375%"
02/13/2018,"1.44375%","1.44375%","1.44375%","1.44375%"
02/12/2018,"1.44250%","1.44250%","1.44250%","1.44250%"
02/09/2018,"1.44000%","1.44000%","1.44000%","1.44000%"
02/08/2018,"1.43875%","1.43875%","1.43875%","1.43875%"
02/07/2018,"1.43875%","1.43875%","1.43875%","1.43875%"
02/06/2018,"1.43875%","1.43875%","1.43875%","1.43875%"
02/05/2018,"1.43938%","1.43938%","1.43938%","1.43938%"
02/02/2018,"1.44375%","1.44375%","1.44375%","1.44375%"
02/01/2018,"1.44375%","1.44375%","1.44375%","1.44375%"
01/31/2018,"1.43938%","1.43938%","1.43938%","1.43938%"
01/30/2018,"1.43938%","1.43938%","1.43938%","1.43938%"
01/29/2018,"1.43938%","1.43938%","1.43938%","1.43938%"
01/26/2018,"1.43813%","1.43813%","1.43813%","1.43813%"
01/25/2018,"1.43813%","1.43813%","1.43813%","1.43813%"
01/24/2018,"1.43750%","1.43750%","1.43750%","1.43750%"
01/23/2018,"1.43750%","1.43750%","1.43750%","1.43750%"
01/22/2018,"1.43750%","1.43750%","1.43750%","1.43750%"
01/19/2018,"1.43750%","1.43750%","1.43750%","1.43750%"
01/18/2018,"1.43750%","1.43750%","1.43750%","1.43750%"
01/17/2018,"1.43750%","1.43750%","1.43750%","1.43750%"
01/16/2018,"1.43875%","1.43875%","1.43875%","1.43875%"
01/12/2018,"1.43750%","1.43750%","1.43750%","1.43750%"
01/11/2018,"1.43750%","1.43750%","1.43750%","1.43750%"
01/10/2018,"1.43625%","1.43625%","1.43625%","1.43625%"
01/09/2018,"1.43750%","1.43750%","1.43750%","1.43750%"
01/08/2018,"1.43750%","1.43750%","1.43750%","1.43750%"
01/05/2018,"1.43750%","1.43750%","1.43750%","1.43750%"
01/04/2018,"1.43750%","1.43750%","1.43750%","1.43750%"
01/03/2018,"1.43875%","1.43875%","1.43875%","1.43875%"
01/02/2018,"1.43750%","1.43750%","1.43750%","1.43750%"
