Date,Open,High,Low,Close
04/04/2017,"0.93000%","0.93000%","0.93000%","0.93000%"
04/03/2017,"0.92722%","0.92722%","0.92722%","0.92722%"
03/31/2017,"0.92167%","0.92167%","0.92167%","0.92167%"
03/30/2017,"0.92667%","0.92667%","0.92667%","0.92667%"
03/29/2017,"0.92556%","0.92556%","0.92556%","0.92556%"
03/28/2017,"0.92500%","0.92500%","0.92500%","0.92500%"
03/27/2017,"0.92444%","0.92444%","0.92444%","0.92444%"
03/24/2017,"0.92667%","0.92667%","0.92667%","0.92667%"
03/23/2017,"0.92611%","0.92611%","0.92611%","0.92611%"
03/22/2017,"0.92667%","0.92667%","0.92667%","0.92667%"
03/21/2017,"0.92533%","0.92533%","0.92533%","0.92533%"
03/20/2017,"0.92644%","0.92644%","0.92644%","0.92644%"
03/17/2017,"0.92422%","0.92422%","0.92422%","0.92422%"
03/16/2017,"0.92578%","0.92578%","0.92578%","0.92578%"
03/15/2017,"0.68667%","0.68667%","0.68667%","0.68667%"
03/14/2017,"0.68689%","0.68689%","0.68689%","0.68689%"
03/13/2017,"0.68278%","0.68278%","0.68278%","0.68278%"
03/10/2017,"0.68189%","0.68189%","0.68189%","0.68189%"
03/09/2017,"0.68211%","0.68211%","0.68211%","0.68211%"
03/08/2017,"0.68211%","0.68211%","0.68211%","0.68211%"
03/07/2017,"0.68278%","0.68278%","0.68278%","0.68278%"
03/06/2017,"0.68278%","0.68278%","0.68278%","0.68278%"
03/03/2017,"0.68278%","0.68278%","0.68278%","0.68278%"
03/02/2017,"0.68278%","0.68278%","0.68278%","0.68278%"
03/01/2017,"0.68167%","0.68167%","0.68167%","0.68167%"
02/28/2017,"0.68056%","0.68056%","0.68056%","0.68056%"
02/27/2017,"0.68333%","0.68333%","0.68333%","0.68333%"
02/24/2017,"0.68278%","0.68278%","0.68278%","0.68278%"
02/23/2017,"0.68333%","0.68333%","0.68333%","0.68333%"
02/22/2017,"0.68333%","0.68333%","0.68333%","0.68333%"
02/21/2017,"0.68611%","0.68611%","0.68611%","0.68611%"
02/17/2017,"0.68611%","0.68611%","0.68611%","0.68611%"
02/16/2017,"0.68611%","0.68611%","0.68611%","0.68611%"
02/15/2017,"0.68556%","0.68556%","0.68556%","0.68556%"
02/14/2017,"0.68722%","0.68722%","0.68722%","0.68722%"
02/13/2017,"0.68722%","0.68722%","0.68722%","0.68722%"
02/10/2017,"0.68778%","0.68778%","0.68778%","0.68778%"
02/09/2017,"0.68667%","0.68667%","0.68667%","0.68667%"
02/08/2017,"0.68667%","0.68667%","0.68667%","0.68667%"
02/07/2017,"0.68778%","0.68778%","0.68778%","0.68778%"
02/06/2017,"0.68833%","0.68833%","0.68833%","0.68833%"
02/03/2017,"0.69278%","0.69278%","0.69278%","0.69278%"
02/02/2017,"0.68833%","0.68833%","0.68833%","0.68833%"
02/01/2017,"0.69111%","0.69111%","0.69111%","0.69111%"
01/31/2017,"0.69000%","0.69000%","0.69000%","0.69000%"
01/30/2017,"0.69167%","0.69167%","0.69167%","0.69167%"
01/27/2017,"0.69000%","0.69000%","0.69000%","0.69000%"
01/26/2017,"0.68722%","0.68722%","0.68722%","0.68722%"
01/25/2017,"0.68833%","0.68833%","0.68833%","0.68833%"
01/24/2017,"0.68833%","0.68833%","0.68833%","0.68833%"
01/23/2017,"0.68889%","0.68889%","0.68889%","0.68889%"
01/20/2017,"0.68833%","0.68833%","0.68833%","0.68833%"
01/19/2017,"0.69000%","0.69000%","0.69000%","0.69000%"
01/18/2017,"0.68944%","0.68944%","0.68944%","0.68944%"
01/17/2017,"0.69000%","0.69000%","0.69000%","0.69000%"
01/13/2017,"0.69278%","0.69278%","0.69278%","0.69278%"
01/12/2017,"0.69278%","0.69278%","0.69278%","0.69278%"
01/11/2017,"0.69278%","0.69278%","0.69278%","0.69278%"
01/10/2017,"0.69333%","0.69333%","0.69333%","0.69333%"
01/09/2017,"0.69300%","0.69300%","0.69300%","0.69300%"
01/06/2017,"0.69100%","0.69100%","0.69100%","0.69100%"
01/05/2017,"0.69222%","0.69222%","0.69222%","0.69222%"
01/04/2017,"0.69044%","0.69044%","0.69044%","0.69044%"
01/03/2017,"0.69544%","0.69544%","0.69544%","0.69544%"
