Date,Open,High,Low,Close
11/14/2016,"1.27489%","1.27489%","1.27489%","1.27489%"
11/11/2016,"1.26211%","1.26211%","1.26211%","1.26211%"
11/10/2016,"1.25822%","1.25822%","1.25822%","1.25822%"
11/09/2016,"1.24267%","1.24267%","1.24267%","1.24267%"
11/08/2016,"1.25378%","1.25378%","1.25378%","1.25378%"
11/07/2016,"1.25156%","1.25156%","1.25156%","1.25156%"
11/04/2016,"1.24544%","1.24544%","1.24544%","1.24544%"
11/03/2016,"1.24711%","1.24711%","1.24711%","1.24711%"
11/02/2016,"1.24822%","1.24822%","1.24822%","1.24822%"
11/01/2016,"1.25656%","1.25656%","1.25656%","1.25656%"
10/31/2016,"1.25600%","1.25600%","1.25600%","1.25600%"
10/28/2016,"1.25822%","1.25822%","1.25822%","1.25822%"
10/27/2016,"1.25878%","1.25878%","1.25878%","1.25878%"
10/26/2016,"1.26100%","1.26100%","1.26100%","1.26100%"
10/25/2016,"1.26044%","1.26044%","1.26044%","1.26044%"
10/24/2016,"1.25572%","1.25572%","1.25572%","1.25572%"
10/21/2016,"1.25711%","1.25711%","1.25711%","1.25711%"
10/20/2016,"1.25628%","1.25628%","1.25628%","1.25628%"
10/19/2016,"1.25572%","1.25572%","1.25572%","1.25572%"
10/18/2016,"1.26072%","1.26072%","1.26072%","1.26072%"
10/17/2016,"1.26433%","1.26433%","1.26433%","1.26433%"
10/14/2016,"1.26228%","1.26228%","1.26228%","1.26228%"
10/13/2016,"1.26228%","1.26228%","1.26228%","1.26228%"
10/12/2016,"1.26367%","1.26367%","1.26367%","1.26367%"
10/11/2016,"1.26350%","1.26350%","1.26350%","1.26350%"
10/10/2016,"1.26033%","1.26033%","1.26033%","1.26033%"
10/07/2016,"1.26222%","1.26222%","1.26222%","1.26222%"
10/06/2016,"1.26244%","1.26244%","1.26244%","1.26244%"
10/05/2016,"1.25578%","1.25578%","1.25578%","1.25578%"
10/04/2016,"1.25139%","1.25139%","1.25139%","1.25139%"
10/03/2016,"1.24778%","1.24778%","1.24778%","1.24778%"
09/30/2016,"1.23972%","1.23972%","1.23972%","1.23972%"
09/29/2016,"1.23778%","1.23778%","1.23778%","1.23778%"
09/28/2016,"1.23363%","1.23363%","1.23363%","1.23363%"
09/27/2016,"1.24194%","1.24194%","1.24194%","1.24194%"
09/26/2016,"1.24444%","1.24444%","1.24444%","1.24444%"
09/23/2016,"1.24472%","1.24472%","1.24472%","1.24472%"
09/22/2016,"1.24833%","1.24833%","1.24833%","1.24833%"
09/21/2016,"1.25878%","1.25878%","1.25878%","1.25878%"
09/20/2016,"1.25939%","1.25939%","1.25939%","1.25939%"
09/19/2016,"1.25656%","1.25656%","1.25656%","1.25656%"
09/16/2016,"1.24733%","1.24733%","1.24733%","1.24733%"
09/15/2016,"1.25217%","1.25217%","1.25217%","1.25217%"
09/14/2016,"1.25283%","1.25283%","1.25283%","1.25283%"
09/13/2016,"1.24894%","1.24894%","1.24894%","1.24894%"
09/12/2016,"1.25528%","1.25528%","1.25528%","1.25528%"
09/09/2016,"1.25000%","1.25000%","1.25000%","1.25000%"
09/08/2016,"1.23472%","1.23472%","1.23472%","1.23472%"
09/07/2016,"1.23361%","1.23361%","1.23361%","1.23361%"
09/06/2016,"1.25006%","1.25006%","1.25006%","1.25006%"
09/02/2016,"1.24706%","1.24706%","1.24706%","1.24706%"
09/01/2016,"1.25122%","1.25122%","1.25122%","1.25122%"
08/31/2016,"1.24450%","1.24450%","1.24450%","1.24450%"
08/30/2016,"1.24450%","1.24450%","1.24450%","1.24450%"
08/29/2016,"1.23150%","1.23150%","1.23150%","1.23150%"
08/26/2016,"1.23150%","1.23150%","1.23150%","1.23150%"
08/25/2016,"1.22428%","1.22428%","1.22428%","1.22428%"
08/24/2016,"1.22344%","1.22344%","1.22344%","1.22344%"
08/23/2016,"1.22900%","1.22900%","1.22900%","1.22900%"
08/22/2016,"1.22900%","1.22900%","1.22900%","1.22900%"
08/19/2016,"1.21456%","1.21456%","1.21456%","1.21456%"
08/18/2016,"1.21011%","1.21011%","1.21011%","1.21011%"
08/17/2016,"1.20678%","1.20678%","1.20678%","1.20678%"
08/16/2016,"1.19456%","1.19456%","1.19456%","1.19456%"
08/15/2016,"1.19744%","1.19744%","1.19744%","1.19744%"
08/12/2016,"1.20670%","1.20670%","1.20670%","1.20670%"
08/11/2016,"1.20395%","1.20395%","1.20395%","1.20395%"
08/10/2016,"1.20370%","1.20370%","1.20370%","1.20370%"
08/09/2016,"1.19620%","1.19620%","1.19620%","1.19620%"
08/08/2016,"1.18520%","1.18520%","1.18520%","1.18520%"
08/05/2016,"1.16070%","1.16070%","1.16070%","1.16070%"
08/04/2016,"1.15820%","1.15820%","1.15820%","1.15820%"
08/03/2016,"1.14420%","1.14420%","1.14420%","1.14420%"
08/02/2016,"1.12720%","1.12720%","1.12720%","1.12720%"
08/01/2016,"1.11470%","1.11470%","1.11470%","1.11470%"
07/29/2016,"1.11170%","1.11170%","1.11170%","1.11170%"
07/28/2016,"1.09220%","1.09220%","1.09220%","1.09220%"
07/27/2016,"1.08670%","1.08670%","1.08670%","1.08670%"
07/26/2016,"1.07320%","1.07320%","1.07320%","1.07320%"
07/25/2016,"1.05970%","1.05970%","1.05970%","1.05970%"
07/22/2016,"1.04440%","1.04440%","1.04440%","1.04440%"
07/21/2016,"1.03190%","1.03190%","1.03190%","1.03190%"
07/20/2016,"1.02020%","1.02020%","1.02020%","1.02020%"
07/19/2016,"1.00730%","1.00730%","1.00730%","1.00730%"
07/18/2016,"1.00280%","1.00280%","1.00280%","1.00280%"
07/15/2016,"0.99380%","0.99380%","0.99380%","0.99380%"
07/14/2016,"0.98335%","0.98335%","0.98335%","0.98335%"
07/13/2016,"0.98010%","0.98010%","0.98010%","0.98010%"
07/12/2016,"0.96600%","0.96600%","0.96600%","0.96600%"
07/11/2016,"0.95140%","0.95140%","0.95140%","0.95140%"
07/08/2016,"0.93740%","0.93740%","0.93740%","0.93740%"
07/07/2016,"0.93490%","0.93490%","0.93490%","0.93490%"
07/06/2016,"0.92415%","0.92415%","0.92415%","0.92415%"
07/05/2016,"0.92740%","0.92740%","0.92740%","0.92740%"
07/01/2016,"0.92365%","0.92365%","0.92365%","0.92365%"
06/30/2016,"0.92415%","0.92415%","0.92415%","0.92415%"
06/29/2016,"0.91365%","0.91365%","0.91365%","0.91365%"
06/28/2016,"0.89815%","0.89815%","0.89815%","0.89815%"
06/27/2016,"0.88685%","0.88685%","0.88685%","0.88685%"
06/24/2016,"0.89410%","0.89410%","0.89410%","0.89410%"
06/23/2016,"0.92890%","0.92890%","0.92890%","0.92890%"
06/22/2016,"0.92965%","0.92965%","0.92965%","0.92965%"
06/21/2016,"0.93115%","0.93115%","0.93115%","0.93115%"
06/20/2016,"0.93065%","0.93065%","0.93065%","0.93065%"
06/17/2016,"0.92465%","0.92465%","0.92465%","0.92465%"
06/16/2016,"0.92460%","0.92460%","0.92460%","0.92460%"
06/15/2016,"0.94290%","0.94290%","0.94290%","0.94290%"
06/14/2016,"0.93390%","0.93390%","0.93390%","0.93390%"
06/13/2016,"0.93640%","0.93640%","0.93640%","0.93640%"
06/10/2016,"0.94415%","0.94415%","0.94415%","0.94415%"
06/09/2016,"0.94390%","0.94390%","0.94390%","0.94390%"
06/08/2016,"0.94700%","0.94700%","0.94700%","0.94700%"
06/07/2016,"0.94890%","0.94890%","0.94890%","0.94890%"
06/06/2016,"0.95420%","0.95420%","0.95420%","0.95420%"
06/03/2016,"0.98570%","0.98570%","0.98570%","0.98570%"
06/02/2016,"0.98390%","0.98390%","0.98390%","0.98390%"
06/01/2016,"0.98540%","0.98540%","0.98540%","0.98540%"
05/31/2016,"0.99310%","0.99310%","0.99310%","0.99310%"
05/27/2016,"0.97810%","0.97810%","0.97810%","0.97810%"
05/26/2016,"0.97710%","0.97710%","0.97710%","0.97710%"
05/25/2016,"0.97560%","0.97560%","0.97560%","0.97560%"
05/24/2016,"0.96815%","0.96815%","0.96815%","0.96815%"
05/23/2016,"0.95790%","0.95790%","0.95790%","0.95790%"
05/20/2016,"0.95540%","0.95540%","0.95540%","0.95540%"
05/19/2016,"0.95710%","0.95710%","0.95710%","0.95710%"
05/18/2016,"0.93085%","0.93085%","0.93085%","0.93085%"
05/17/2016,"0.91160%","0.91160%","0.91160%","0.91160%"
05/16/2016,"0.90640%","0.90640%","0.90640%","0.90640%"
05/13/2016,"0.90690%","0.90690%","0.90690%","0.90690%"
05/12/2016,"0.90665%","0.90665%","0.90665%","0.90665%"
05/11/2016,"0.90490%","0.90490%","0.90490%","0.90490%"
05/10/2016,"0.90490%","0.90490%","0.90490%","0.90490%"
05/09/2016,"0.90540%","0.90540%","0.90540%","0.90540%"
05/06/2016,"0.90715%","0.90715%","0.90715%","0.90715%"
05/05/2016,"0.90830%","0.90830%","0.90830%","0.90830%"
05/04/2016,"0.90710%","0.90710%","0.90710%","0.90710%"
05/03/2016,"0.90715%","0.90715%","0.90715%","0.90715%"
05/02/2016,"0.90415%","0.90415%","0.90415%","0.90415%"
04/29/2016,"0.90415%","0.90415%","0.90415%","0.90415%"
04/28/2016,"0.90465%","0.90465%","0.90465%","0.90465%"
04/27/2016,"0.91390%","0.91390%","0.91390%","0.91390%"
04/26/2016,"0.91190%","0.91190%","0.91190%","0.91190%"
04/25/2016,"0.91040%","0.91040%","0.91040%","0.91040%"
04/22/2016,"0.90865%","0.90865%","0.90865%","0.90865%"
04/21/2016,"0.91315%","0.91315%","0.91315%","0.91315%"
04/20/2016,"0.90415%","0.90415%","0.90415%","0.90415%"
04/19/2016,"0.90365%","0.90365%","0.90365%","0.90365%"
04/18/2016,"0.90090%","0.90090%","0.90090%","0.90090%"
04/15/2016,"0.90190%","0.90190%","0.90190%","0.90190%"
04/14/2016,"0.90240%","0.90240%","0.90240%","0.90240%"
04/13/2016,"0.89915%","0.89915%","0.89915%","0.89915%"
04/12/2016,"0.89415%","0.89415%","0.89415%","0.89415%"
04/11/2016,"0.89640%","0.89640%","0.89640%","0.89640%"
04/08/2016,"0.89490%","0.89490%","0.89490%","0.89490%"
04/07/2016,"0.89465%","0.89465%","0.89465%","0.89465%"
04/06/2016,"0.89720%","0.89720%","0.89720%","0.89720%"
04/05/2016,"0.89190%","0.89190%","0.89190%","0.89190%"
04/04/2016,"0.90410%","0.90410%","0.90410%","0.90410%"
04/01/2016,"0.90110%","0.90110%","0.90110%","0.90110%"
03/31/2016,"0.89970%","0.89970%","0.89970%","0.89970%"
03/30/2016,"0.89890%","0.89890%","0.89890%","0.89890%"
03/29/2016,"0.91390%","0.91390%","0.91390%","0.91390%"
03/28/2016,"0.91090%","0.91090%","0.91090%","0.91090%"
03/24/2016,"0.91090%","0.91090%","0.91090%","0.91090%"
03/23/2016,"0.91310%","0.91310%","0.91310%","0.91310%"
03/22/2016,"0.90490%","0.90490%","0.90490%","0.90490%"
03/21/2016,"0.89815%","0.89815%","0.89815%","0.89815%"
03/18/2016,"0.89120%","0.89120%","0.89120%","0.89120%"
03/17/2016,"0.88830%","0.88830%","0.88830%","0.88830%"
03/16/2016,"0.91740%","0.91740%","0.91740%","0.91740%"
03/15/2016,"0.91230%","0.91230%","0.91230%","0.91230%"
03/14/2016,"0.91040%","0.91040%","0.91040%","0.91040%"
03/11/2016,"0.90550%","0.90550%","0.90550%","0.90550%"
03/10/2016,"0.90050%","0.90050%","0.90050%","0.90050%"
03/09/2016,"0.89840%","0.89840%","0.89840%","0.89840%"
03/08/2016,"0.89770%","0.89770%","0.89770%","0.89770%"
03/07/2016,"0.90065%","0.90065%","0.90065%","0.90065%"
03/04/2016,"0.89205%","0.89205%","0.89205%","0.89205%"
03/03/2016,"0.89490%","0.89490%","0.89490%","0.89490%"
03/02/2016,"0.88900%","0.88900%","0.88900%","0.88900%"
03/01/2016,"0.88265%","0.88265%","0.88265%","0.88265%"
02/29/2016,"0.88590%","0.88590%","0.88590%","0.88590%"
02/26/2016,"0.88065%","0.88065%","0.88065%","0.88065%"
02/25/2016,"0.88045%","0.88045%","0.88045%","0.88045%"
02/24/2016,"0.87830%","0.87830%","0.87830%","0.87830%"
02/23/2016,"0.88105%","0.88105%","0.88105%","0.88105%"
02/22/2016,"0.88155%","0.88155%","0.88155%","0.88155%"
02/19/2016,"0.86790%","0.86790%","0.86790%","0.86790%"
02/18/2016,"0.87040%","0.87040%","0.87040%","0.87040%"
02/17/2016,"0.86660%","0.86660%","0.86660%","0.86660%"
02/16/2016,"0.86585%","0.86585%","0.86585%","0.86585%"
02/12/2016,"0.85785%","0.85785%","0.85785%","0.85785%"
02/11/2016,"0.85835%","0.85835%","0.85835%","0.85835%"
02/10/2016,"0.86550%","0.86550%","0.86550%","0.86550%"
02/09/2016,"0.86590%","0.86590%","0.86590%","0.86590%"
02/08/2016,"0.87060%","0.87060%","0.87060%","0.87060%"
02/05/2016,"0.86720%","0.86720%","0.86720%","0.86720%"
02/04/2016,"0.86490%","0.86490%","0.86490%","0.86490%"
02/03/2016,"0.86265%","0.86265%","0.86265%","0.86265%"
02/02/2016,"0.86485%","0.86485%","0.86485%","0.86485%"
02/01/2016,"0.86500%","0.86500%","0.86500%","0.86500%"
01/29/2016,"0.86025%","0.86025%","0.86025%","0.86025%"
01/28/2016,"0.86575%","0.86575%","0.86575%","0.86575%"
01/27/2016,"0.86500%","0.86500%","0.86500%","0.86500%"
01/26/2016,"0.86425%","0.86425%","0.86425%","0.86425%"
01/25/2016,"0.86570%","0.86570%","0.86570%","0.86570%"
01/22/2016,"0.86500%","0.86500%","0.86500%","0.86500%"
01/21/2016,"0.85775%","0.85775%","0.85775%","0.85775%"
01/20/2016,"0.85325%","0.85325%","0.85325%","0.85325%"
01/19/2016,"0.85775%","0.85775%","0.85775%","0.85775%"
01/15/2016,"0.84905%","0.84905%","0.84905%","0.84905%"
01/14/2016,"0.85730%","0.85730%","0.85730%","0.85730%"
01/13/2016,"0.85970%","0.85970%","0.85970%","0.85970%"
01/12/2016,"0.85480%","0.85480%","0.85480%","0.85480%"
01/11/2016,"0.85130%","0.85130%","0.85130%","0.85130%"
01/08/2016,"0.85080%","0.85080%","0.85080%","0.85080%"
01/07/2016,"0.84480%","0.84480%","0.84480%","0.84480%"
01/06/2016,"0.85130%","0.85130%","0.85130%","0.85130%"
01/05/2016,"0.85120%","0.85120%","0.85120%","0.85120%"
01/04/2016,"0.84225%","0.84225%","0.84225%","0.84225%"
